seed,date,strategy,NASDAQ:BBSI,NASDAQ:ICHR,NASDAQ:EBAY,NYSE:CHGG,NASDAQ:IDXX,NYSE:HL,NYSE:CE,NASDAQ:SFM,NASDAQ:EVBG,NASDAQ:TRS,NYSE:GIL,NASDAQ:BOKF,NYSE:SRE,NYSE:MTDR,NYSE:LXFR,NASDAQ:UFCS,NASDAQ:SIGI,NASDAQ:HWC,NYSE:ORA,NASDAQ:QCOM,NYSE:JOE,NASDAQ:SLM,NYSE:CWK,NYSE:GM,NYSE:USM,NASDAQ:MRNA,NYSE:HII,NYSE:HLIO,NYSE:JWN,NYSE:CB,NYSE:BCC,NASDAQ:ZM,NASDAQ:POWI,NASDAQ:INTU,NASDAQ:AEIS,NYSE:FSS,NASDAQ:VCYT,NYSE:EVRI,NASDAQ:SFIX,NASDAQ:TTMI,NYSE:UVV,NYSE:TRU,NYSE:CCS,NASDAQ:SPNS,NASDAQ:LITE,NASDAQ:ADBE,NASDAQ:CGBD,NASDAQ:EDIT,NASDAQ:JOUT,NASDAQ:RCMT
17,2022-04-28,Simple + Baseline,0.09999956750781064,-9.749039436616502e-08,-1.71418839448365e-07,-5.740055750017447e-09,-2.529825354432035e-07,0.010648309046021725,-1.8153740988431343e-07,0.09999966764844367,-1.3721080412387902e-07,-1.5209627221382258e-07,-1.624991478625902e-07,8.428203206691132e-07,0.09999947135655561,1.974273167434746e-07,-1.881611704444839e-07,0.09999974355616222,5.457802954827249e-07,-1.7133900208072081e-07,0.09999968397261784,-1.850301541148914e-07,0.09999968511949292,-1.8342227164644312e-07,-1.602155398018806e-07,-4.722214317347438e-08,-2.729421472041042e-07,-8.099722852941574e-08,0.0999995503916951,-1.5042481773784905e-07,0.0893574458448783,6.17912728547832e-07,-9.963366670720833e-08,-2.0293124350912158e-07,-2.9576565679487068e-09,-2.0879902396789263e-07,-1.3679870913410743e-07,-2.017791248361683e-07,-1.9309203511390064e-07,-5.9270392096664234e-08,-1.7955449675766056e-07,4.280759541188777e-07,0.09999961037802882,-2.361973728009665e-07,-7.322107204914881e-08,-1.539200729710769e-07,-1.2504322330556137e-07,-1.4999657417410945e-07,-3.261968543287508e-07,-1.637043362347545e-07,-1.6997595805233358e-07,0.09999991922219326
17,2022-04-29,Simple + Baseline,0.09999965106528944,-3.1398907669917626e-08,-1.552219649125528e-07,-3.141128087686011e-08,-1.8212682737481704e-07,0.010648176070315773,-1.6195680345876453e-07,0.09999972521921442,-5.2281420050134184e-08,-1.292081365573046e-07,-1.3039613954234792e-07,4.7481772448048544e-07,0.09999958336847545,3.162377416311541e-08,-1.5392313573962616e-07,0.0999998003868748,2.4284241943328653e-07,-1.267742951965722e-07,0.09999973658459209,-1.0316848981126755e-07,0.0999997608145402,-1.4577004944237617e-07,-1.2037214909569863e-07,-2.4128211023342647e-08,-2.2017965403418786e-07,-3.177988469233451e-08,0.09999963721071178,-1.1718046752377419e-07,0.08935731845462432,-2.7996760455478866e-07,-7.296020615154446e-08,-8.382279974848293e-08,-5.499874739705676e-08,-1.296859815704668e-07,-1.0080635171743594e-07,-1.6532400898735545e-07,-5.315393103790696e-08,-4.758701266664549e-08,-4.0617445383985835e-08,1.6622071480559889e-07,0.09999968521573435,-1.76299943538698e-07,-4.427473877181693e-08,-9.670197148166447e-08,-8.773442754748698e-08,-9.814971480229035e-08,-2.6352663467120246e-07,-4.523794253647252e-08,-1.4500867685487469e-07,0.09999991443569047
17,2022-05-02,Simple + Baseline,0.09999967517823122,2.036990785145714e-08,-2.430403891277156e-07,-3.0338524250362384e-08,-1.3101884701702954e-07,0.010648093957085278,-2.4384333896548026e-07,0.09999955513350109,0.017649897345467996,-1.436162188550755e-07,-1.1686506192233916e-07,-2.0636223361213483e-07,0.09999963300693414,1.381344043969145e-08,-1.2313999763914358e-07,0.09999980668638553,3.354989278895714e-08,-6.55282097747741e-08,0.09999980141867205,-3.900720758275848e-08,0.0717075034798402,-8.923598334819204e-08,-8.526854584329925e-08,-8.722577262682738e-09,-2.43598514290939e-07,-2.74533920123178e-08,0.09999966810661381,-1.0104964399573188e-07,0.09999995190928178,-2.3318897021850065e-07,-3.312166107107249e-08,-3.567538551758873e-08,-5.811335547523574e-08,-8.585824746141147e-08,-6.39534595520178e-08,-1.3526187641326196e-07,2.4124089439783288e-08,-1.3550331584832353e-08,7.817491123157523e-09,-1.6492853719301038e-08,0.0999996309963656,-1.270339586903465e-07,1.1147940389593668e-08,-3.975163372404056e-08,-1.1162450948347242e-07,-6.175578745942795e-08,-2.4270752765985345e-07,2.618919414800585e-08,-1.3148314815483635e-07,0.09999993561426362
17,2022-05-03,Simple + Baseline,0.10000002183826451,5.075782954996238e-08,1.3535810081425309e-08,-1.1264067941915725e-09,4.5974742022087255e-08,0.029147191309337423,4.558719743533178e-08,0.09999998741176942,0.00695931012907968,6.159604087013112e-08,7.691866976410428e-08,3.58835540315279e-08,0.10000001816617471,4.463828100503349e-08,5.820411607760842e-08,0.1000000889126635,2.2356233941780208e-07,9.989164527420763e-08,0.10000002264859753,6.810203282884557e-08,0.06389060907589018,1.1384157787611675e-07,8.653342049055363e-08,1.0736655939118883e-07,2.8603925320620233e-08,5.51761082730929e-08,0.1000000013527955,8.198489124777157e-08,0.1000000743046116,6.596947110904162e-08,8.602301769279809e-08,3.318123273074571e-08,8.89116283528771e-08,5.91081377676521e-08,8.066213726095495e-08,8.96460901177866e-08,1.4415381299481691e-08,5.02010718915204e-08,1.6280243724155382e-08,2.0037673617237556e-07,0.10000000852918305,7.379963800219887e-08,8.0009458407388e-08,6.522526299303431e-08,7.510089567528554e-08,7.511816602872216e-08,3.104592830682491e-08,1.88094104378477e-09,9.024428259268357e-08,0.10000008901175585
17,2022-05-04,Simple + Baseline,0.09999523073974881,-2.0680265210565382e-07,-3.1579980001191297e-06,-4.332251236662136e-07,-2.207120086764492e-06,-1.0364212984299494e-06,-3.6589955524086786e-06,0.09999537881505632,0.0016394718063372834,-2.332424426145215e-06,-2.4634354563138044e-06,-7.815341466972722e-07,0.09999487156762675,0.09846554951486078,-2.390715248656644e-06,0.09999683680563123,-1.67207515425784e-06,-6.796400375077083e-07,0.09999633630880339,-1.4968497116533663e-06,-2.561381896142751e-06,-2.720931057273266e-06,-2.6457204745861035e-06,-1.2030836000209289e-06,-3.5234442954234282e-06,-4.4708716372704564e-07,0.09999528447583488,-2.1938593931461245e-06,0.09999920022022003,-4.142224006382553e-06,-8.493701523333057e-07,-6.356092858314649e-07,-2.189339561457196e-06,-1.841953213744276e-06,-1.8422114979977208e-06,-3.392959498666705e-06,-1.2144622131740394e-07,-5.06296980846971e-07,-7.841201706001526e-08,-1.660916847968542e-06,0.09999515736785561,-2.76711076810805e-06,-1.3889893550007399e-06,-1.280997251051398e-06,-2.2729999602464145e-06,-1.8935161858544586e-06,-3.830743052088526e-06,-1.662096909017686e-07,-3.1962089955335047e-06,0.09999857634923072
17,2022-05-05,Simple + Baseline,0.09999790147218025,1.7450012654904778e-07,-1.203915571966453e-06,7.01478690178605e-08,-7.180462664446042e-07,-2.3151695683462894e-08,-1.488994584021181e-06,1.1424958771300908e-06,2.2052749480054073e-07,-7.532753906255506e-07,-8.30435791703404e-07,1.5461646782149526e-07,0.09999772617368637,0.10000030768271928,-7.083463850511205e-07,0.09999897053836566,-3.314786492937966e-07,1.6754601201940894e-07,0.0999985897452577,-3.0974251495027317e-07,-8.206372717864495e-07,-9.75994798768979e-07,-9.318665512142889e-07,-1.3653954551897155e-07,-1.4000212224845033e-06,6.899550026631721e-08,0.09999796149545373,-6.621376924525481e-07,0.09999998763574103,-1.7498763922870253e-06,-1.964093974929031e-09,4.690346057701362e-08,-6.353179799837858e-07,-4.911324325149515e-07,-4.753533677299851e-07,-1.3690157806708958e-06,1.006786045818289e-07,1.0526795992655584e-07,1.4131819328377582e-07,0.07544424676433734,0.09999787221265886,-1.0242821698059725e-06,-2.6636660826097276e-07,-1.698026289506283e-07,-6.618122934760141e-07,-5.21369318726892e-07,0.02458391397484625,1.2108081431729604e-07,-1.2588045790862495e-06,0.09999991789103164
17,2022-05-06,Simple + Baseline,0.09999353670767809,-8.281867856511495e-07,-3.120738628177618e-06,-2.7151997370344614e-07,-2.4889307453892104e-06,-1.6838215337324952e-06,-4.169194093519277e-06,-6.815110506866532e-07,-5.338096807998707e-07,-3.309105847013598e-06,-2.3591259272140403e-06,-1.0764025290676046e-06,0.09999319824913848,0.09999821743657142,-3.182938857197797e-06,0.09999614407996428,-2.289850183329039e-06,-9.585213336528794e-07,0.09999550700989294,-1.6618689879916485e-06,-3.349907380175924e-06,-3.274526285025364e-06,-3.1040137113579368e-06,-1.7474741616855412e-06,-4.542110355618915e-06,-4.5584906872337625e-07,0.0999937490423173,-2.454726350989687e-06,0.024682041153929496,-3.049309986136607e-06,-1.4728591683724413e-06,-6.40432049931991e-07,-2.4107672882859373e-06,-1.5771616503075315e-06,-2.4139461236500626e-06,-3.977745976099392e-06,-7.84259405256247e-08,-6.727953095124333e-07,-5.8871987381882626e-09,0.07544058037940982,0.099993752915894,-3.301845200809602e-06,-1.4307618620738419e-06,-2.419993513888346e-06,-2.578724372206802e-06,-2.2271171529518048e-06,0.09999475288593361,-3.2012958513121464e-07,-3.6679109964255876e-06,0.09999834255232336
17,2022-05-09,Simple + Baseline,0.09999689280793408,-2.5324300419407042e-08,-1.1234154228006665e-06,1.604201876656476e-07,-7.636959824750743e-07,-3.736476133162666e-07,-1.8446235927812237e-06,2.0363835395523738e-07,2.9265346711349494e-08,-1.377455721307262e-06,-8.228084082306114e-07,-7.820544039955557e-08,0.0999967514226872,0.0799028265535204,-1.1733683338249426e-06,0.09999866329401862,-6.748418114084485e-07,-8.619214269281504e-08,0.099998154509376,-3.3777168180466695e-07,-1.277313549836189e-06,-1.3050226825409412e-06,-1.157375106950213e-06,-4.970064192927693e-07,-2.042535395655451e-06,1.2720417096256852e-07,0.09999698962934574,-7.878478604231382e-07,0.020137790668582557,-1.1214357538411069e-06,-2.453932406186796e-07,1.1275023107356036e-07,-6.796369215881979e-07,-2.9574069005234467e-07,-7.316056306787703e-07,-1.6911638998442193e-06,1.5574341266951645e-07,-4.172362721106189e-08,1.3689294399789937e-07,0.10000219506801422,0.09999705506676633,-1.2758151646224046e-06,-2.3124363316014743e-07,-7.695236991957931e-07,-7.627898408016494e-07,-6.089452455047935e-07,0.09999759457007848,5.022549681060904e-08,-1.5617649510253822e-06,0.09999986494337731
17,2022-05-10,Simple + Baseline,0.09999862068532175,6.306794066920079e-08,-4.012559808157292e-07,1.0258465913203515e-07,-9.64424619666304e-08,-2.797934577831622e-08,-9.461799347384352e-07,3.858940118275681e-07,5.4380093813340545e-08,-3.9624645543395406e-07,-1.3357702771436225e-07,2.7912339937415216e-07,0.099998227992619,0.040787571322194995,-1.9076005438744317e-07,0.09999960969552125,1.47241877209994e-07,1.8133796693424183e-07,0.09999940404861848,-7.09807621496302e-08,-4.330727406423472e-07,-3.8339465385646194e-07,-4.3728372127393486e-07,-7.915982175730831e-08,-7.441835179208425e-07,1.1846534408105932e-07,0.09999867903510108,-2.206075479115155e-07,0.05922367131795803,-5.061011475561247e-08,4.2241065565110384e-08,1.3056169056781043e-07,-4.717655667314462e-08,1.8131991556605883e-07,-1.1871929484527443e-07,-6.684203979750383e-07,5.083411439826882e-09,-6.145964093648987e-08,2.1502915647575412e-08,0.10000144279462443,0.09999869048377319,-5.683605821065901e-07,6.366552197048086e-08,-5.0389975006550826e-08,-6.658435195048003e-08,3.619636148665377e-08,0.09999892872161292,2.227696231490013e-09,-6.141398960498185e-07,0.10000013346232894
17,2022-05-11,Simple + Baseline,0.09999997339509618,-6.759211131114407e-08,8.870547672743881e-08,-2.319837256315534e-08,8.998343581068765e-08,2.0285533738608233e-07,2.047198892518485e-07,6.693443788124377e-07,-1.25457792162034e-07,3.679236560811195e-07,3.214162491816453e-07,8.861801360032541e-07,0.0999998128091568,0.011769670186330097,2.7696960594804694e-07,0.10000040770108429,9.118752920797767e-07,7.708763645805993e-07,0.09999993484832238,4.125309090931392e-08,1.0597772311009108e-07,3.0038551376634055e-07,2.736902297846127e-07,3.8597898014362844e-07,2.783869587841788e-07,-5.12112878114811e-08,0.10000005654740407,2.945762282539989e-07,0.041424759724194855,0.04679736466973606,2.095804954937965e-07,-2.0809919444248253e-07,6.002985141509457e-08,1.1018722865854454e-07,5.4496360663286e-08,1.8707047048445483e-07,-3.1601434723015005e-07,8.147648013653388e-08,-1.7626011194612918e-07,0.10000132798857059,0.10000000116110072,1.0627353366628467e-07,1.1527649021876354e-07,7.345571012644672e-08,1.6804793097003503e-07,6.251435340010355e-08,0.100000109181209,-2.2852400732551864e-07,-3.0519147318317384e-08,0.1000000991855258
17,2022-05-12,Simple + Baseline,0.0999973527238628,-1.1477237411035265e-07,-1.2337895725780655e-06,-2.1948182287468854e-07,-7.711238611420691e-07,-7.80880958599006e-08,-2.0003754121103016e-06,-1.1862098629237178e-06,-1.6632568625725725e-07,-1.0854316015388476e-06,-1.2144312366399008e-06,6.540515033855316e-08,0.09999577962683523,0.011829651227668752,-1.5655836065810666e-06,0.09999878264395275,-2.2362369720557318e-07,4.681923789695784e-08,0.09999761110742557,-8.929502658615646e-07,-1.0970146792001207e-06,-6.406221149682991e-07,-1.2528352799865038e-06,-7.618925093053402e-07,-1.860296290843497e-06,-2.800306298368543e-07,0.09999757107308663,-1.1819833527608046e-06,0.04142360897749024,0.046796714872735026,-2.9979738204123743e-07,-1.9034953556227605e-07,-1.2138133074965754e-06,-7.649081838964374e-07,-1.0681543940650641e-06,-2.0624339958813832e-06,-2.5808936322450907e-08,-2.3785723526288408e-07,1.747285378156182e-08,0.09999801504239365,0.09999819200736697,-1.4903525207926743e-06,-7.078525916552568e-07,-9.846631587790914e-07,-1.3626562089229852e-06,-5.846597027843345e-07,0.09999721885460475,-2.509180247744722e-08,-1.0173025033062662e-06,0.09999924581400291
17,2022-05-13,Simple + Baseline,0.09999857768749613,1.6442687308972612e-08,-5.347103332828796e-07,7.615075264283451e-09,-2.3499668062595364e-07,2.8714380561079955e-08,-1.0593242085868135e-06,-4.691190570920401e-07,1.8460658016037354e-08,-5.32612183951735e-07,-5.780016559215698e-07,1.0191828388692518e-07,0.09999767245918477,0.07150540703404058,-7.544689054197609e-07,0.028426733289099077,-2.6335012095883347e-08,6.579041588720137e-08,0.09999883754505046,-3.1135153595842207e-07,-4.879636815717667e-07,-2.7546386338227893e-07,-5.916498278382738e-07,-2.980095533624258e-07,-9.985217660603914e-07,7.550886240824762e-09,0.09999868571253119,-5.199695134659213e-07,0.05329276999468774,0.04679694632124345,-5.503846877687573e-08,4.6954222292108275e-08,-4.819871791392105e-07,-2.2124901450763491e-07,-4.28153631426039e-07,-1.099713039596395e-06,5.279520076520405e-08,-3.6752284722911255e-08,5.534254529646585e-08,0.09999900334127022,0.09999905669546297,-7.154890102557951e-07,-2.168086858805901e-07,-4.146991758851297e-07,-5.93022100408894e-07,-1.2649288106169315e-07,0.09999850320625454,3.639959400037772e-08,-4.676016107536576e-07,0.09999989600378273
17,2022-05-16,Simple + Baseline,0.09999882058423638,9.771501110662042e-08,-4.2376526140896085e-07,3.20917063593822e-08,-1.6866612958263786e-07,-2.669517100582469e-08,-9.448325825750685e-07,-4.552584363922558e-07,1.0060912699453835e-07,-5.366470608035597e-07,-4.6103424461535057e-07,-2.2287956393927666e-07,0.09999823619367657,0.07150527185952923,-5.237085900977713e-07,-5.191354953172284e-07,-3.833401464268072e-07,-2.171649672973049e-07,0.09999929002155768,-1.5270338033382923e-07,-3.6901278079616403e-07,-3.50571817576407e-07,-5.265652105570299e-07,-2.726976257757097e-07,-8.792634900353164e-07,3.331209889505754e-08,0.09999887572732134,-4.4133542169776813e-07,0.09638664851635816,0.032125999758099925,-8.303890284619367e-08,1.6441643250899153e-07,-2.3294438788278512e-07,-7.637807889756969e-08,-1.9976708994699485e-07,-8.762326859962713e-07,1.9893145371177515e-07,6.171498112203781e-09,1.399810823092143e-07,0.09999919844754879,0.09999908817999051,-5.921587806708116e-07,-1.0608429436779519e-07,-2.2275205769527003e-07,-3.9365174136056445e-07,-6.713836724189397e-08,0.09999879851586937,1.585608905730941e-07,-3.583522071824432e-07,0.0999999288453881
17,2022-05-17,Simple + Baseline,0.09999933151008046,1.2651885437377613e-07,-2.0832876853076052e-07,4.487293831098968e-08,-7.522390988625438e-08,5.343311953448421e-08,-5.650814093211048e-07,-2.577428898591861e-07,9.493074629094021e-08,-2.840760292693296e-07,-2.3008018999920538e-07,-1.6485317432571333e-07,0.09999893299870743,0.0715055373415782,-1.786762683867511e-07,-2.6035154826234694e-07,-2.839440899108813e-07,-1.2456965265139186e-07,0.09999974879118506,8.85323034606156e-09,-9.854376913532608e-08,-1.918966228986417e-07,-2.951433732945505e-07,-1.1072590046472917e-07,-5.162892471932621e-07,0.005416703100822842,0.09999932553446522,-2.064592145048035e-07,0.09638697447324161,0.026699153840685358,3.667090581667093e-08,1.5463627040666897e-07,-2.891429493028363e-08,2.58036644800066e-08,1.8069998611178074e-08,-4.919464936758419e-07,1.5319330527178432e-07,7.43600454459384e-08,1.270711379924488e-07,0.09999961298073434,0.09999946996959885,-3.508678649531411e-07,3.346491160013205e-08,-3.237917588472479e-08,-1.4489713756408717e-07,4.470730614238592e-08,0.09999927268116915,1.3482453160421164e-07,-1.517161396674976e-07,0.10000005868706446
17,2022-05-18,Simple + Baseline,0.0999998527219688,-1.0909745658165625e-08,-2.0213391439208126e-08,2.9768559672164946e-08,4.722907218427022e-09,9.484757056919973e-08,-7.96447243271919e-09,3.1935372532531355e-08,1.5209865493903127e-08,-8.316032873394626e-09,3.156262912359076e-08,2.161251408517989e-07,0.09999977829067691,0.06599159409738893,-5.316690204105459e-09,0.07830844057759406,2.2691748129663625e-07,1.943385766149346e-07,0.09999993525171555,-1.639359125884687e-08,2.6164137223295553e-08,1.0663260884464611e-07,-6.036345770498414e-09,4.948223636636183e-08,0.0807855742897406,0.0007612200445454675,0.09999997917848456,8.356662794611966e-09,0.06511429901180853,5.841563927479165e-07,1.645269238812531e-09,-3.1661177854905194e-08,1.7316434240920017e-08,-1.0485177196625723e-08,-1.5232316542189454e-08,-1.0397608777142692e-07,-9.202515685113064e-08,5.3215415988258294e-08,-4.860200407865864e-08,0.09999987627858044,0.09999998601354068,2.388911652106523e-09,-4.431115360791179e-08,1.824930741278475e-08,1.8012603255416277e-08,4.108811495540701e-08,0.009038110990452965,-5.5478493856933284e-08,1.6436376581733685e-08,0.10000003664667378
17,2022-05-19,Simple + Baseline,0.09999973347959744,-1.7795552934907694e-08,-1.5365427004698564e-07,-3.5952969543531286e-08,-1.0751265612272188e-07,-4.232743622007534e-08,-1.9634852934461604e-07,-8.200254003262714e-08,0.017003243407925746,-1.3129216383841507e-07,-1.215592318383217e-07,3.23456101736983e-08,0.09999965189979855,0.02481539225801011,-9.511236381068657e-08,0.004756857073835643,1.1979376357399227e-08,2.245910779932986e-08,0.09999981891692182,-1.154358573993271e-07,-7.897529305156698e-08,-6.006110446121364e-08,-1.443058633213753e-07,-8.703803517239618e-08,0.08078526529925754,0.02031402965482892,0.08721331760389002,-9.459035714531628e-08,0.06511413344919584,1.65425941008664e-07,0.09999995989662493,-6.434705450393168e-08,-6.17705370434933e-08,-1.38400145157501e-07,-6.521274712102298e-08,-1.862539776097363e-07,-7.537125426764857e-09,-3.121171592697038e-08,-2.838933292530601e-08,0.0999997248997461,0.09999980221050624,-1.4612785072144666e-07,-6.653504473685939e-08,-9.253288189782769e-08,-1.3026915999216482e-07,-1.2233793183996206e-07,1.7422436581926579e-06,-1.3690441486179667e-08,-8.7913965280077e-08,0.09999990472775848
17,2022-05-20,Simple + Baseline,0.09999910494262167,-4.6957374264016724e-08,-4.772357281708196e-07,-6.490337486164967e-08,-4.6874025419565537e-07,-1.64761430256355e-07,0.09999931832981199,-4.0256937645306347e-07,0.021316478361153284,-4.30010692950204e-07,-4.149136064851286e-07,-9.490916724462316e-08,0.09999923183209797,0.02481503938269428,-2.202616407339234e-07,0.033456078143764084,-5.764287923277438e-07,-2.096295958638414e-07,0.09999948287293543,-2.2158725360432318e-07,-3.3279334712860297e-07,-4.079609574626828e-07,-3.485552794878422e-07,-2.826819290158128e-07,0.09999938462156752,-5.643460753356809e-08,0.0872128550300702,-2.943429346438294e-07,0.033125736426612734,-1.7373098175685564e-07,8.781103500447361e-05,-1.0987909773923563e-07,-2.0964889563842985e-07,-3.552731780165976e-07,-2.0595795024211476e-07,-4.094167730313436e-07,-2.0754228330392796e-08,-1.1584231471080807e-07,-1.807002543526192e-08,0.09999918639055604,0.0999991611366928,-5.761594918374726e-07,-1.2093662495864124e-07,-2.9885661688206e-07,-4.183719976235338e-07,-4.5789335506282345e-07,7.480839667414067e-07,-2.5793471182202586e-08,-3.706376272299288e-07,0.09999979082317083
17,2022-05-23,Simple + Baseline,0.09999976617864038,2.193037765296601e-07,-1.8893595349072455e-08,4.316724828089367e-08,-1.2784435455581872e-08,-9.129121874332244e-08,0.09999994696141476,-7.626053186375468e-08,0.10000020772843654,-4.222945699798527e-08,1.705756739002975e-08,1.7969731534643973e-07,0.09999984537305008,0.06653265149725993,8.146681425803547e-08,0.0334564135070256,-8.237787207140915e-08,1.0758463473856967e-07,0.10000001073533722,1.9771991861246186e-07,5.002242436831558e-08,7.595700673656329e-08,7.172677754011567e-08,4.295513553066612e-08,0.0999999098016605,1.7117532420961398e-07,6.769542300499065e-06,1.218983764974323e-07,2.955081814251193e-07,1.8018280055586906e-07,3.540848786308839e-07,1.7880310938167293e-07,2.573263969233014e-07,1.1765957615225814e-07,1.9912333656274172e-07,7.076680001632181e-08,1.5643763718706352e-07,8.446945416138158e-08,1.3121862188003638e-07,0.0999998867338873,0.0999997995961534,1.6988645579283934e-08,2.3523253930162168e-07,2.094610150714452e-07,1.0573832291254794e-07,1.0701469284397667e-07,7.049488249486067e-07,1.041893455579334e-07,5.543316892206439e-09,0.10000021740331232
17,2022-05-24,Simple + Baseline,0.10000002958693771,-5.058690151934814e-07,-5.260947891517454e-08,-1.9789564035585191e-07,-5.3864253854513767e-08,1.1967304639842264e-07,0.10000038053025641,1.221651705288857e-07,0.046508028047823724,2.6124582760112186e-07,2.0711959290772e-07,7.444484122412119e-07,0.10000049145966694,0.052814499441624384,-2.2339048222707055e-07,0.10000014425069999,7.457823449272166e-07,6.289601783846799e-07,0.09999938525854225,-3.4164173489714053e-07,-6.629368874466392e-08,1.3835372082620296e-07,1.1937104835951734e-07,1.4681262412352596e-07,0.10000014684184963,-3.573342951458206e-07,4.747666617040653e-06,1.434510687186387e-07,-1.8279983108681142e-07,0.000676349859007414,-2.3492500969932634e-07,-7.085370462061646e-07,-4.306502924274367e-07,-3.919484468666714e-07,-4.73723679690561e-07,1.1652518642598992e-07,-7.195582063795819e-07,3.741501480116577e-08,-4.5209669382642003e-07,0.09999939769217267,0.10000008202680452,1.1453897905989565e-07,-4.2567578069962473e-07,-5.421782509894407e-07,-3.9504570429604883e-07,-4.78123893157599e-07,1.0730110924183815e-06,-5.905747364932597e-07,-9.580650527592913e-08,0.09999951235627158
17,2022-05-25,Simple + Baseline,0.09999773891347453,-1.7821445207318802e-07,-8.734197105029264e-07,1.019447156033014e-08,-5.940131556664525e-07,-1.2201137185343386e-07,0.0999982066029821,-8.647664400259159e-07,0.03731264827187388,-1.1134819206519003e-06,-5.00931631129657e-07,-5.304998469968269e-07,0.09999784787806468,-4.930307372740072e-07,-6.429427631285446e-07,0.08510069910130268,-1.0103363579233707e-06,-5.115041008021487e-07,0.09999876354567644,-3.756795574650622e-07,-5.78263252119878e-07,-9.128858815324452e-07,-8.043563827069318e-07,-5.799251066010599e-07,0.09999821354343696,-1.4978617078933518e-07,-1.493769457705369e-06,-5.778997076471888e-07,0.07762432807436347,-1.5653966021633622e-06,-3.781621224872595e-07,-3.879668153802761e-07,-3.564951238486084e-07,-7.568799944198533e-07,-3.953713346701264e-07,-1.2849784572709157e-06,-4.988147951071706e-08,-8.982859668612214e-08,-1.1198172377498063e-08,0.09999804667918298,0.09999805133021916,-1.1114317760355514e-06,-3.0313152042662106e-07,-7.282132307382572e-07,-7.202182350326872e-07,-8.806255220993645e-07,-1.4974189050019417e-06,-3.7100089407110853e-09,-5.224277013937437e-07,0.09999940692525472
17,2022-05-26,Simple + Baseline,0.0999994695299685,1.5602995687324293e-07,4.178935693132415e-08,1.2780072938596908e-07,9.954959498863811e-08,1.0953884127292915e-07,0.09999967415115192,1.1953749067502956e-07,0.0706066395398626,-9.190956570145184e-08,1.398466343160859e-07,2.3728154147194727e-07,0.09999949323414643,0.02939105989906539,1.2956124369231715e-07,0.10000115943792949,6.243603319800274e-08,1.9967636556804345e-07,0.09999993648957424,1.8790144777312235e-07,7.390038184507148e-08,7.696611935668486e-08,1.1271590030015738e-07,8.236936132627417e-08,0.09999968308314393,1.5531554264942733e-07,-2.546264304549777e-07,1.9211933203470092e-07,2.2058145477161942e-07,-1.9241600472932171e-07,1.8194151799783093e-07,1.2665344483389545e-07,2.4794634721144216e-07,3.099505850415788e-08,1.9500172052602912e-07,-4.4884410484892976e-08,4.0230901082954764e-08,1.3469119117906147e-07,6.986483490342342e-08,0.09999962927325104,0.09999965217409082,-2.631582524832174e-08,2.0163393663679773e-07,9.930292026477048e-08,1.5080699311030225e-07,1.9743518308420078e-08,-2.1172086831595347e-07,3.641432958302244e-08,1.599905784079023e-07,0.10000019461586666
17,2022-05-27,Simple + Baseline,0.005625573993837403,1.2247619740914765e-08,2.6712247872967995e-08,-8.869357237152767e-09,-6.869900518982753e-09,-5.723703802750192e-09,0.09999983090647646,-1.9342012876406636e-08,0.08349086067831565,-5.0634162596240673e-08,-2.999989313637665e-08,1.3902338383211315e-07,0.0999997229841448,0.10000000348991887,6.965238719527367e-08,0.10000003763762885,4.152850344227533e-08,8.391052855444271e-09,0.09999998411690852,1.4606776277615521e-08,4.145578139899691e-08,5.692458956015533e-08,7.570881607169713e-08,4.654882128453166e-08,0.09999983253394458,0.010884330502553724,-1.1015358940286607e-07,1.4712681022585498e-08,6.149797669902024e-08,-1.0500197206754195e-07,-3.2973907269978816e-08,4.5970518001110825e-08,-4.894195398041981e-09,1.7915860111291763e-08,6.9038948531498505e-09,-1.1999363985794848e-08,-3.707468275283539e-09,-1.4028710879303928e-08,1.982053737251266e-09,0.09999979703198955,0.09999981444423345,-1.1478745729208682e-08,6.057585996848888e-09,6.517747941315999e-08,-2.0011954022085348e-08,1.498970118017853e-08,-1.413444899420629e-07,-2.384005519655048e-09,-6.56176158072408e-10,0.10000002369677129
