seed,date,strategy,NYSE:TPR,NASDAQ:SANM,NASDAQ:SCHL,NASDAQ:CSTL,NASDAQ:ZS,NYSE:USFD,NASDAQ:VRA,NASDAQ:INTC,NYSE:CCS,NYSE:TRI,NASDAQ:SIGI,NYSE:RNG,NASDAQ:BRP,NASDAQ:NWLI,NASDAQ:SRCL,NASDAQ:ITRI,NASDAQ:VRNT,NYSE:BYD,NASDAQ:PFG,NASDAQ:CAPR,NYSE:FHN,NYSE:MS,NASDAQ:WINA,NASDAQ:SIGA,NYSE:LXU,NYSE:KMT,NASDAQ:KELYA,NASDAQ:SPSC,NASDAQ:NWBI,NASDAQ:AEHR,NYSE:HOG,NYSE:NUE,NASDAQ:LSCC,NYSE:MYE,NASDAQ:ACIW,NYSE:LPX,NYSE:GHC,NASDAQ:EDIT,NYSE:KR,NASDAQ:MTRX,NYSE:GBX,NASDAQ:ICUI,NYSE:SON,NYSE:TMHC,NYSE:KW,NASDAQ:HWC,NYSE:PNR,NASDAQ:AOSL,NASDAQ:GO,NASDAQ:OTTR
16,2022-11-11,AR1 + Baseline,-1.2528884303458816e-07,0.099997305668936,0.09999767201550722,-1.4002688036207871e-07,2.689283309686285e-07,-7.224921367248719e-07,5.028705630028979e-07,-1.1331306312404983e-06,-2.518012472781895e-07,-2.886431381439854e-06,0.05194892861662594,5.187450308505028e-07,-8.180622637121843e-08,-1.858302665327335e-06,-2.5824530601326875e-06,-7.856713425813375e-08,-2.873021079302943e-06,-6.90468773871114e-07,0.099996877376326,0.09595524841424642,0.09999693889909422,-2.013563560325168e-06,-2.730882604531007e-06,0.05222007304074725,0.031522561052125773,-6.316765036601408e-07,-8.011201481738162e-07,-1.0341916375352893e-06,-3.117773613219576e-06,0.0036625197729664364,-5.472575489767519e-07,-7.637822425063489e-07,2.572295015512119e-07,-1.7591039044662882e-06,-1.1156838106163934e-06,-3.8369492531800665e-07,-2.529938785858397e-06,5.580738080627822e-08,0.09560436626936604,4.1855773968754195e-07,0.1000007924658011,-3.040653879532437e-06,-2.9842134920133323e-06,-2.943794823941946e-07,-2.9078120063361785e-06,-2.4266539118560324e-06,-1.977701718649606e-06,1.732749288951834e-07,0.09999726567026532,0.06914174509533606
16,2022-11-14,AR1 + Baseline,-1.1708617908275533e-06,0.09999552715510032,0.09999598962223726,-4.7491611044595024e-07,-2.8306337600642735e-07,-2.131370923091823e-06,-5.571207545234966e-07,-2.378464855119159e-06,-1.890694828401892e-06,-4.3405255406437875e-06,0.051943739946933035,6.653091417311686e-07,-1.0536703104849965e-06,-3.2842956406139857e-06,-3.918616232507629e-06,-1.587021410808896e-06,-3.9947594485293386e-06,-1.999181652001247e-06,0.09999537499239167,0.09595100331080232,0.09999531627317079,-3.536192452156046e-06,-4.551753095584797e-06,0.05100629816853225,0.03151943446602374,-3.1179121386650594e-06,-2.1852175465775496e-06,-2.197071960388822e-06,-4.8502335137559994e-06,0.0036576559018240066,-1.9213173820213913e-06,0.0013007340718014092,-1.023656277467816e-06,-3.6243262617434e-06,-3.6268818419416262e-06,-1.700894884608557e-06,-4.450176119223193e-06,-3.3007356963749597e-07,0.09559973307652102,-1.4409424328343368e-06,0.09999653437558216,-3.878344709952741e-06,-4.132585194677375e-06,-1.482243652838885e-06,-5.135399632875686e-06,-4.200093209341615e-06,-3.992457239871195e-06,-6.251350575917994e-07,0.09999612786429751,0.06913697721258177
16,2022-11-15,AR1 + Baseline,-1.7084725932014996e-06,0.09999532535974161,0.09999567525738678,-1.231345153325134e-06,-6.712306904545743e-07,-2.3478038343655217e-06,1.3324207263327203e-07,-1.8056509916242014e-06,-1.6837753798963183e-07,-4.496606348430534e-06,0.05193927597435832,7.064827606936874e-07,-9.285473468035498e-07,-2.651277584488596e-06,-4.229120725751018e-06,-1.0735182399960796e-06,-4.576209565302429e-06,-2.7647212734670734e-06,0.09999480443161904,0.09594173952582342,0.0999943384506887,-4.1784024721130655e-06,-4.354893952310055e-06,0.05099685738933128,0.03151416127458497,-1.6487105410775319e-06,-1.7583473858452982e-06,-2.2185306058810985e-06,-5.021001885865515e-06,0.0036496890434833465,-2.285393724531825e-06,0.0012960867489385528,-9.288990454802588e-07,-3.980562705837488e-06,-2.010545385793688e-06,0.05001183682036186,-4.433065250451277e-06,-1.0479421862293175e-06,0.09559700675646805,-8.019929150878524e-07,0.09999380832422203,-3.3319853209477737e-06,-3.6372087867734063e-06,-4.170308587134032e-07,-2.4337040049512788e-06,-4.738257119394107e-06,-1.810701143299621e-06,-1.0468591069014383e-06,0.09999569046450567,0.019163637188875905
16,2022-11-16,AR1 + Baseline,1.3358392656550504e-07,0.09999892980561204,0.099998821078801,6.165978665974725e-07,6.672866874874459e-07,2.2716498875430613e-07,4.5228438339211144e-07,2.29545916760022e-07,7.732876389194858e-07,-1.0812365888309606e-06,0.09999987457773445,7.251773390220471e-07,7.374244260147667e-07,-5.762565473861888e-07,-9.208235321450321e-07,1.9811273273263e-07,-7.70652352917202e-07,1.3192446595843682e-08,0.09999860796785369,0.09594730182072458,0.09999855154103343,-6.814736651252547e-07,0.027995047400570475,0.05100544314948058,0.031518388204343564,-1.8910012607729896e-07,3.149753102613972e-08,6.043164351107928e-08,-1.6052987338249392e-06,5.034032429495132e-07,-1.6556071646403439e-07,0.0012991503618424046,4.590261119443528e-07,-1.4661525157167468e-06,-3.8926161094272625e-08,0.05001354731892127,-1.1367647270002657e-06,4.176824191580771e-07,0.0955990995842993,-1.989527270861507e-08,0.0274650223204048,-3.602841143371706e-07,-7.395290087383619e-07,6.847430374695803e-07,5.429404382439998e-08,-1.420195357385347e-06,-2.4910864978349137e-08,4.390435710284267e-07,0.09999943856841269,0.019166531553352732
16,2022-11-17,AR1 + Baseline,-1.6849378670539168e-06,0.09999524351426824,0.09999508792019621,-1.7371058038517135e-06,-1.0294262244958337e-06,-2.6276433014994825e-06,-1.4045259995680923e-06,-5.962683236707447e-06,-4.050943793504118e-06,-5.542724305678225e-06,0.09999497721228093,-7.895352018650057e-07,-2.228508021209538e-06,-3.990814216543674e-06,-4.611619410918816e-06,-3.885705554695616e-06,-4.410701924213412e-06,-2.8546683126703815e-06,0.09999552972522693,0.09593638332872616,0.09999444730522443,-4.350450341271103e-06,0.02798629016589887,0.050991825371573436,0.03151495684759435,-4.088755606758895e-06,-2.754259854150393e-06,-3.4066612503020974e-06,-5.503091845293917e-06,-1.0526763144235793e-06,-2.2587692502979967e-06,0.005310781919851926,-2.3846839581124265e-06,-4.14751455374306e-06,-6.508580043046013e-06,0.05000826041585166,-5.546490310778364e-06,-1.613311235807304e-06,0.09559182409384519,-1.0447403057668222e-06,0.02365828162430492,-4.293324848804967e-06,-4.400566450200371e-06,-2.1878445103895517e-06,-9.469575722037401e-06,-5.137558852974589e-06,-9.282043727588038e-06,-1.0396327450318796e-06,0.09999515823397877,0.01915830885600166
16,2022-11-18,AR1 + Baseline,-1.668672737736789e-06,0.09999546402400852,0.09999569420884248,-6.548230462547151e-07,-6.382598130379881e-07,-2.5635056046597405e-06,-1.2030854901508683e-06,-4.308669460730174e-06,-2.3557707602104044e-06,-5.231808699223783e-06,0.09999488734556099,-2.827739797295436e-07,-1.3608993862179927e-06,-3.993030152037559e-06,-4.530427075017873e-06,-2.2849977759707186e-06,-4.153425787089348e-06,-2.7269181487041832e-06,0.09999562077693672,0.09593370678509386,0.0999949085008168,-4.1769824607742604e-06,0.027982679641513478,0.05098950632008296,0.03151201363261547,-3.190177456958627e-06,-2.432808833417536e-06,-2.8211206658814816e-06,-5.330010144086087e-06,-4.0433210123335246e-07,-2.194376634561372e-06,0.005308495140338465,-1.3878956770351321e-06,-4.261360109512548e-06,-4.496343300703707e-06,0.05000571730615846,-5.3134330931822615e-06,-5.632861249896526e-07,0.09558980736250301,-1.0770748004905777e-06,0.023656079020870288,-3.896348007999337e-06,-4.559448778061168e-06,-1.9499435721699464e-06,-7.1375286601209055e-06,-4.785109617983001e-06,-6.4396720372282055e-06,-6.311576894354931e-07,0.09999576258718551,0.019154692194501364
16,2022-11-21,AR1 + Baseline,-2.2292919168781685e-06,0.09999200161761347,0.09999280560855667,-8.404723632011592e-07,-7.266225207807041e-07,-4.196813049235709e-06,-3.0383194620049233e-07,-5.594088607402093e-06,-2.8543728122383697e-06,-7.993401724211943e-06,0.09999121246438124,9.002210560507122e-07,-2.003913240866595e-06,-1.1314382301584325e-05,-6.651687090002496e-06,-4.024487675420614e-06,-6.23844444657254e-06,-4.111938870046772e-06,0.09999282237204757,0.09592599486036563,0.09999123468194329,-6.113748004766067e-06,0.027973732404135,0.050981672820649665,0.03150624748038659,-4.9704454199354755e-06,-4.186892956961222e-06,-4.4951772928871586e-06,-9.001135804264384e-06,-1.079565868645011e-06,-3.6354148323462666e-06,0.02460496208302492,-1.915031067184698e-06,-7.584742140183817e-06,-6.222703870847569e-06,0.049999813972557094,-8.855701917707557e-06,-2.2819817039878753e-07,0.09558096746748898,-1.9932084168425757e-06,0.023648368388410116,-8.657561076261636e-06,-6.889320990358871e-06,-2.8523573754961128e-06,-9.427971143468385e-06,-7.64137374799592e-06,-6.843234453899545e-06,-8.50376845478261e-07,0.09999325653168517,-1.3378408643003973e-05
16,2022-11-22,AR1 + Baseline,-3.1581025976935856e-06,0.09998903276845206,0.09999102603762285,-3.2667800621397913e-07,-1.959734861670387e-07,-5.973924575466017e-06,1.5984443353257204e-07,-4.4976129962529165e-06,-2.755617744328866e-06,-9.784279171328283e-06,0.09998088329898637,1.741203622068208e-06,-1.6988993712866024e-06,-1.238623836933066e-05,-8.633389726974119e-06,-3.8990957088267395e-06,-7.958244272267116e-06,-5.270792946630186e-06,0.09999015815769682,0.09591837761943554,0.09998858892962868,-7.919412663303878e-06,0.027964581833610003,0.050974384305082936,0.03161327730169,-5.689380731486951e-06,-5.427251874377157e-06,-5.199751794029369e-06,-1.1883698078996573e-05,-1.2683407842752672e-06,-4.981351384381677e-06,0.024595062855787445,-1.7348479100837125e-06,-9.969517963582643e-06,-6.241542376769324e-06,0.0499912711500403,-1.1184242370612031e-05,4.6648145910613914e-07,0.0955704857423599,-2.5748361398104697e-06,0.023640042694265662,-8.985053983986656e-06,-9.488683960418785e-06,-3.5459965769976637e-06,-1.053203604184858e-05,-9.058264405165318e-06,-6.267359507919081e-06,-6.613504771005227e-07,0.09999200700926532,-1.2299153785125315e-05
16,2022-11-23,AR1 + Baseline,-2.260726553880431e-06,0.0999909940777696,0.09999082742620398,-6.781358206655453e-07,-1.4798400308274274e-08,-4.460687861150414e-06,-3.7112849977028337e-07,-3.6668726027659667e-06,-1.1175036531867391e-06,-9.228191241959049e-06,0.09998484394810625,6.749095048450507e-07,-7.572856760874903e-07,-1.0297392577950985e-05,-8.098662858928583e-06,-2.735127273719749e-06,-7.043273481649018e-06,-4.108426386745453e-06,0.09999113281396974,0.09591232936745217,0.09998991646588944,-7.10655158600449e-06,0.02795916402923944,0.05096612497187668,0.03850272810595462,-4.044611541699041e-06,-4.224741610894441e-06,-4.013603193625208e-06,-1.1116431318446899e-05,-5.174670655402002e-07,-3.5756948140802034e-06,0.024590660234909887,-7.244380143034645e-07,-8.653677808163353e-06,-4.518414992513717e-06,0.043093442162743224,-1.0133527119340531e-05,-4.806909448876889e-08,0.09556352533225025,-1.6188303987079086e-06,0.023636148901601435,-6.863732836881136e-06,-8.871081093031477e-06,-2.017790171949767e-06,-8.696907294007491e-06,-8.190980825520108e-06,-4.721755986395225e-06,-9.885427422876765e-08,0.09999251454775915,-1.0368654237911167e-05
16,2022-11-25,AR1 + Baseline,-4.967857214888563e-06,0.09998592469219028,0.09998528308042866,-7.24629083960477e-07,-7.764682279570065e-07,-8.080173808519205e-06,-2.866687715713946e-06,-1.0611643004587538e-05,-5.527566852230622e-06,-1.4154928315185964e-05,0.09998144246500082,1.0762150912811713e-06,-2.808010790171694e-06,-1.4398735280747184e-05,-1.2994602657113098e-05,-6.5003109483477694e-06,-1.1221004672645762e-05,-7.2092307265924125e-06,0.09998609655727307,0.09590052517009613,0.09998481084444463,-1.1813831137305715e-05,0.027943253748049388,0.05095264748145476,0.07935578126346612,-1.0865053743277532e-05,-7.594771178872759e-06,-6.78511405743521e-06,-1.7144814414749046e-05,0.002502405637886044,-6.851643787181249e-06,0.024577324240434396,-1.8511905943083182e-06,-1.4082247052874438e-05,-1.1376791164842149e-05,-8.653755641572778e-06,-1.561800608200262e-05,-1.857243018077271e-07,0.0955462135113099,-3.2954638811509614e-06,0.02362402346453523,-1.570791410313577e-05,-1.4628189833411026e-05,-5.298352174196012e-06,-1.9714725903016144e-05,-1.2577941680679741e-05,-1.3358377147289339e-05,-7.059989172921059e-07,0.09998839185052555,-1.410074170144933e-05
16,2022-11-28,AR1 + Baseline,-4.522600136368548e-06,0.09998694474857613,0.09998823141163514,-1.1974101350358053e-06,-1.5062681126080318e-06,-7.216483408975615e-06,-1.7474489544491472e-06,-7.980445628008947e-06,-3.7405963287333057e-06,-1.2769286162222325e-05,0.09998446810829408,-5.230569445963882e-08,-2.3927452840330063e-06,-1.3235107746229005e-05,-1.1350806876170831e-05,-5.1806151779333874e-06,-9.911752019608053e-06,-6.802010604101442e-06,0.09998781159025813,0.09589335650987271,0.09998663306184782,-1.0540202504832606e-05,0.027935516849026357,0.050944567821445796,0.07934871917632653,-7.5842124254032815e-06,-6.1251417456913095e-06,-6.433763693480143e-06,-1.4851279146994232e-05,0.0024907481217555944,-6.048128513440988e-06,0.02456992218686299,-2.514122660296851e-06,-1.2233098697235226e-05,-8.231330103214967e-06,-5.992473965275694e-06,-1.4059506340939827e-05,-7.507535673866626e-07,0.09553905533737989,-1.5555969843574774e-06,0.023618122504218533,-1.1309691476462148e-05,-1.2917665400677798e-05,-4.6695787241924066e-06,-1.4531507550597478e-05,-1.1305371185705905e-05,-9.69470108404487e-06,-1.4016274494573798e-06,0.09999037744674802,-1.2050542906113311e-05
