date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,trading_cost_paid,cost_coeff
2022-06-02,AR1 alpha + SampleCov + Enhanced + Two-Step,2.6602396315215424,2.494711553735999,0.02011110301114534,0.01995665442348783,0.05003201866649404,0.00015444858765751386,0.0031603430907798024
2022-06-02,Simple alpha + EWMA + Basic + One-Step,2.8321189057936738,2.1445450397492483,0.011280088401431066,0.010469158402554387,0.25800841888361015,0.0008109299988766783,0.0031603430907798024
2022-06-02,Simple alpha + EWMA + Basic + Two-Step,2.8346593996340386,2.1368886913164538,0.011308640845784465,0.010482115958747573,0.2665976583766151,0.0008265248870368916,0.0031603430907798024
2022-06-02,Simple alpha + EWMA + Enhanced + One-Step,3.0661975745377212,2.874723364448153,0.010829653054235213,0.010675250240068275,0.05000373231959705,0.00015440281416694002,0.0031603430907798024
2022-06-02,Simple alpha + EWMA + Enhanced + Two-Step,2.793186232501488,2.6183449020835137,0.017183169867090006,0.017028683947867426,0.05004018215536528,0.00015448591922257945,0.0031603430907798024
2022-06-02,Simple alpha + SampleCov + Basic + One-Step,2.4641040531640455,1.8839757122401755,0.015198625740948412,0.014438777875190233,0.2848210214025378,0.000759847865758181,0.0031603430907798024
2022-06-02,Simple alpha + SampleCov + Basic + Two-Step,2.4648618348926647,1.876659287481131,0.015243652334674136,0.014467779831319263,0.29125052246064614,0.0007758725033548731,0.0031603430907798024
2022-06-02,Simple alpha + SampleCov + Enhanced + One-Step,2.7514030651273593,2.5801911068765446,0.01281306567743015,0.012658707772100597,0.050013188375640956,0.00015435790532955298,0.0031603430907798024
2022-06-02,Simple alpha + SampleCov + Enhanced + Two-Step,2.6349787237627083,2.4700461802418388,0.01751332812800556,0.017358837298039616,0.050028703452891746,0.00015449082996594392,0.0031603430907798024
2022-06-03,AR1 alpha + EWMA + Basic + One-Step,2.9268159841604535,1.9960308533503008,-0.0018627159572280803,-0.0025555461337473328,0.207332432479869,0.0006928301765192525,0.0030469484294172572
2022-06-03,AR1 alpha + EWMA + Basic + Two-Step,2.927193889975411,1.983447839205822,-0.001903960131058961,-0.002645645118041616,0.22375546730893803,0.0007416849869826546,0.0030469484294172572
2022-06-03,AR1 alpha + EWMA + Enhanced + One-Step,3.2724583217142524,3.0677064107322036,-0.003177028751857457,-0.0033350680281829365,0.04997213655281314,0.00015803927632547946,0.0030469484294172572
2022-06-03,AR1 alpha + EWMA + Enhanced + Two-Step,2.7775712155553327,2.603322438983311,-0.006894671991120687,-0.007052761102768678,0.05003259975218837,0.0001580891116479927,0.0030469484294172572
2022-06-03,AR1 alpha + SampleCov + Basic + One-Step,2.5817135844095302,1.8111402316173382,-0.004395370617387056,-0.005069505643421374,0.21866737875763154,0.0006741350260343174,0.0030469484294172572
2022-06-03,AR1 alpha + SampleCov + Basic + Two-Step,2.5856800668156863,1.802200318278802,-0.004410823345515586,-0.0051198490298154705,0.23534330306429418,0.0007090256842998852,0.0030469484294172572
2022-06-03,AR1 alpha + SampleCov + Enhanced + One-Step,2.78236746531874,2.6092558070991716,-0.004831578104394743,-0.004989535190882786,0.0499787502903149,0.00015795708648804263,0.0030469484294172572
2022-06-03,AR1 alpha + SampleCov + Enhanced + Two-Step,2.643144686845291,2.4782829797020103,-0.006664159740259643,-0.006822279684917024,0.050018057270140276,0.00015811994465738129,0.0030469484294172572
2022-06-03,Simple alpha + EWMA + Basic + One-Step,2.8220413446468275,2.135116124650486,-0.0037707854190090423,-0.004588414168422206,0.2780817441114195,0.0008176287494131634,0.0030469484294172572
2022-06-03,Simple alpha + EWMA + Basic + Two-Step,2.8245524806314495,2.1274189629140063,-0.0037768800767069327,-0.004621562813390264,0.28506236703337107,0.0008446827366833314,0.0030469484294172572
2022-06-03,Simple alpha + EWMA + Enhanced + One-Step,3.0623974853246927,2.8707037904155226,-0.0012464645081184515,-0.0014044949379867582,0.04998583070193248,0.00015803042986830683,0.0030469484294172572
2022-06-03,Simple alpha + EWMA + Enhanced + Two-Step,2.7773408809566695,2.6030751133885643,-0.0057137576707498835,-0.005871903260663455,0.05002483551849674,0.0001581455899135713,0.0030469484294172572
2022-06-03,Simple alpha + SampleCov + Basic + One-Step,2.4561636005905076,1.8762401521542962,-0.00359755404950529,-0.004497146975242626,0.2380426381989529,0.0008995929257373357,0.0030469484294172572
2022-06-03,Simple alpha + SampleCov + Basic + Two-Step,2.456873507187906,1.8688841858864214,-0.0036144988944078623,-0.004534503221833943,0.24388879904534544,0.000920004327426081,0.0030469484294172572
2022-06-03,Simple alpha + SampleCov + Enhanced + One-Step,2.7482902964794977,2.5768601138258367,-0.0012547668902352948,-0.0014128246727919613,0.048391538826029847,0.0001580577825566666,0.0030469484294172572
2022-06-03,Simple alpha + SampleCov + Enhanced + Two-Step,2.623810518641938,2.4591831707706255,-0.004355499073321678,-0.004513607038440094,0.050016682167704545,0.00015810796511841641,0.0030469484294172572
2022-06-06,AR1 alpha + EWMA + Basic + One-Step,2.931827106438056,1.9981577513914264,0.0016251048710820858,0.0009878549729874617,0.18266509283271365,0.0006372498980946243,0.0028281426489585727
2022-06-06,AR1 alpha + EWMA + Basic + Two-Step,2.932150376025394,1.9854258327763719,0.0016068231718013692,0.000918621972986914,0.19013447359963645,0.0006882011988144553,0.0028281426489585727
2022-06-06,AR1 alpha + EWMA + Enhanced + One-Step,3.276921354659862,3.0714157047826296,0.0012703248839622963,0.0011180590043825065,0.04948771190099092,0.0001522658795797896,0.0028281426489585727
2022-06-06,AR1 alpha + EWMA + Enhanced + Two-Step,2.7795511815214247,2.604777965617568,0.0005946987344286677,0.0004422520226694139,0.050023413400439816,0.00015244671175925384,0.0028281426489585727
2022-06-06,AR1 alpha + SampleCov + Basic + One-Step,2.586246198379019,1.8129838277591614,0.001862823616382428,0.0011920128319207975,0.1801923270822923,0.0006708107844616304,0.0028281426489585727
2022-06-06,AR1 alpha + SampleCov + Basic + Two-Step,2.5901830134620893,1.8039223037548353,0.0018519237918992381,0.0011302368240036357,0.191816278547841,0.0007216869678956022,0.0028281426489585727
2022-06-06,AR1 alpha + SampleCov + Enhanced + One-Step,2.7863102224878578,2.6125471603636123,0.0016445954194933801,0.0014923124896901968,0.04996562023361921,0.00015228292980318361,0.0028281426489585727
2022-06-06,AR1 alpha + SampleCov + Enhanced + Two-Step,2.647055929094599,2.4815663584914827,0.0015259529637900431,0.0013735479247877042,0.05003628782687452,0.00015240503900233913,0.0028281426489585727
2022-06-06,Simple alpha + EWMA + Basic + One-Step,2.834136703983728,2.142370521358269,0.004214930620711235,0.003379125850996678,0.21687251469598315,0.0008358047697145575,0.0028281426489585727
2022-06-06,Simple alpha + EWMA + Basic + Two-Step,2.8366941864978372,2.1346246319329856,0.004222961013926517,0.003365781826592485,0.22331446338728353,0.0008571791873340319,0.0028281426489585727
2022-06-06,Simple alpha + EWMA + Enhanced + One-Step,3.0740381252346265,2.8811778972566957,0.0037227765867557357,0.0035704686771797565,0.050000680082471334,0.00015230790957597876,0.0028281426489585727
