seed,date,strategy,NYSE:HESM,NASDAQ:ORLY,NASDAQ:ANAB,NASDAQ:SRCE,NASDAQ:VRNT,NYSE:PKG,NYSE:TPR,NYSE:MRK,NYSE:ACM,NASDAQ:HEES,NASDAQ:GBDC,NYSE:RNG,NASDAQ:HEAR,NYSE:LPX,NASDAQ:ROST,NYSE:PBI,NYSE:VVI,NYSE:MET,NASDAQ:WIRE,NASDAQ:ONEW,NASDAQ:FTDR,NASDAQ:MGPI,NYSE:MTD,NASDAQ:WINA,NYSE:KOS,NASDAQ:EBAY,NASDAQ:TW,NASDAQ:OCSL,NASDAQ:SYBT,NASDAQ:ZS,NASDAQ:ATEX,NASDAQ:LIVN,NASDAQ:FIVN,NYSE:LII,NYSE:IEX,NASDAQ:RYTM,NYSE:USFD,NASDAQ:SCHL,NYSE:NEM,NYSE:DE,NASDAQ:NBTB,NYSE:MAS,NYSE:LEN,NASDAQ:TCMD,NASDAQ:MU,NASDAQ:CRDF,NASDAQ:PFBC,NASDAQ:MORN,NASDAQ:SDGR,NASDAQ:BBSI
1,2020-04-03,simple,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999996,0.09999999999999998,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.09999999999999999,0.0,0.09999999999999998,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
1,2020-04-06,simple,0.09999950516095243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5522835057156962e-07,0.0999994429319987,0.09999965183056567,2.4657234514574748e-09,0.007889175298911305,0.0,0.09999968984484846,0.0,0.0,0.0,3.566430494524269e-08,0.09999942379247041,1.2697380791280734e-08,0.0,0.09999960755198885,0.0,0.09999955732260384,0.005805591928046115,0.0,0.09999946825360641,0.0,0.0,0.0,0.0,0.09615352327956539,1.9220084111476395e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.525944604552523e-08,0.0,0.0,1.5449107021223053e-07,0.0,3.5248044262103936e-08,0.09015489253003793,0.0
1,2020-04-07,simple,0.09999747741048245,0.0,0.0,0.0,0.0,0.0,2.3282805352318364e-07,0.0,0.0,0.0,1.7884204455929703e-07,0.0,0.09999696990597344,1.0067455596119677e-07,0.0,0.0,0.09999802868862646,1.75929872850312e-08,0.0,7.266970660601758e-08,0.0,0.09999624531559075,0.0,0.0,0.09999759284842785,0.0,0.09999707193600954,0.05572532234715749,0.0,0.0999957231137122,0.0,0.0,0.0,0.0,0.09999677544173077,0.0,0.0,0.0,0.0,0.0,0.0,1.360943580089115e-08,3.3715444033038365e-08,0.04430163553527229,0.0,0.0,0.0,0.0,0.09999650752478914,0.0
1,2020-04-08,simple,0.09999855660046943,0.0,0.0,0.0,0.0,2.1878395385237267e-07,0.0,0.0,0.0,7.979914547301337e-08,7.704340575947798e-07,0.0023681194238915288,0.09999726834812898,0.0,0.0,0.0,0.09999788566113202,0.0,0.0,0.0,2.0035270471029576e-07,0.09999800575865636,0.0,0.0,0.09999794301953813,1.615184256769181e-07,0.059170597213766295,0.05343030675973629,0.0,0.09999767571151462,0.0,0.0,1.4488996947271483e-08,5.549045550629825e-07,0.09999771146013418,2.3160549641806784e-08,0.0,2.4757679789102035e-07,4.246240221616178e-07,0.0,0.0,0.0,0.0,0.09764114816375662,0.0,9.048432890975394e-07,0.0,8.455458645372602e-07,0.08740033584691287,0.0
1,2020-04-09,simple,0.0999996733508649,7.870009929156316e-08,5.425420043894511e-08,1.0545059011116995e-07,9.850358767506967e-08,2.6564232443969364e-07,5.94315990777742e-08,2.406471819490948e-07,5.7655838018166254e-08,0.0,2.0803846349194912e-07,1.1585884856085435e-08,0.10000015718344629,7.729148927006906e-08,3.1426871960984186e-08,1.2037707241421832e-07,0.09999957816641462,7.319070901738367e-08,5.794556276945726e-08,2.4055256978784358e-08,1.6054050374424347e-07,0.09999920125600836,2.111508746616622e-07,1.6325196236033968e-07,0.09999954806596455,1.8258391837136927e-07,9.10405255018505e-08,0.09855442338595169,1.0559821478708287e-07,0.04966250138867463,1.3603848651045764e-07,2.3983917435035144e-07,4.63519728845645e-08,2.638840003059051e-07,0.05178004164561356,1.0130040115560904e-07,3.1521862374324365e-08,1.6249209751927543e-07,0.10000006008197058,7.522913920036267e-08,7.998555879929584e-08,7.186726048994991e-08,2.6546751614622346e-08,0.10000009131102022,5.225548168688043e-08,3.300222717056246e-07,1.2338941020968295e-07,3.998681065601128e-07,0.0999999225955254,1.8261383855828827e-07
1,2020-04-13,simple,0.09999780515461973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3100772065231804e-05,0.09999770015516446,0.0,0.0,0.0,0.09999777174517213,0.0,0.0,0.0,0.0,0.09999754232292524,0.0,0.0,0.09999784481249145,0.0,0.0,0.09999776300802346,0.0,0.09999757943120319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999750391114565,0.0,0.0,0.0,0.0,0.09999759385607808,0.0,0.0,0.0,0.0,0.09999779483111126,0.0
1,2020-04-14,simple,0.09999962692181286,4.469408248296612e-07,5.7819131844621486e-08,3.1339425685098707e-07,2.825960560892637e-07,7.097926262372465e-08,6.51337360218394e-08,1.735845247001844e-07,8.910181338079847e-08,1.251386411403873e-07,0.0,0.04126529624530956,0.09999950666825638,2.0706477909365379e-07,3.097430734020963e-07,0.0,0.0999997810716754,1.2649790338889884e-07,2.9649795990492786e-07,2.68903755878506e-07,1.626627697154804e-07,0.09999896304479113,3.8445051358199336e-07,3.781989205571481e-07,0.09977778616206782,2.2655615905352068e-07,3.913181589001598e-07,0.09999924040851738,2.3950584770236817e-07,0.09999923329737004,3.9963625820571315e-07,1.450839476057673e-07,0.03650786181930061,1.489777316776936e-07,2.624843096351354e-07,4.7492856063382215e-07,1.0360856204606009e-07,3.265614860463703e-07,0.09999923229369938,3.471583345164401e-07,1.1881423703956154e-07,2.3098275178516476e-07,0.0,0.09999944608212101,4.807631493035389e-07,0.0,8.562615004909623e-08,4.133822447657593e-07,0.022445518063724156,3.538255421819806e-07
1,2020-04-15,simple,0.09999801616957468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06037178201762379,0.09999731902009872,0.0,0.0,0.0,0.09999780845436139,0.0,0.0,0.0,0.0,0.09999721036309209,0.0,0.0,0.07907391574875895,0.0,0.0826398516424933,0.07793164226935467,0.0,0.09999752713555216,0.0,0.0,0.09999751130449036,0.0,0.0,0.0,0.0,0.0,0.0999974158745998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-04-16,simple,0.09999712834374266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243019459628983,0.09999670437073105,0.0,0.0,0.0,0.05588694708083977,0.0,0.0,0.0,0.0,0.09999651555829545,0.0,0.0,0.08354723854534003,0.0,0.09999708168407523,0.09999737858020716,0.0,0.09999648747322874,0.0,0.0,0.09999647421217676,0.0,0.0,0.0,0.0,0.0,0.09999644417017634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028161405384897083,0.0
1,2020-04-17,simple,0.09999667893689956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06505978606719931,0.09999580450106318,0.0,0.0,0.0,0.03411308644287199,0.0,0.0,0.0,0.0,0.09999558174471414,0.0,0.0,0.09999748734895082,0.0,0.0008613069945040892,0.09999639557900386,0.0,0.09999574047571283,0.0,0.0,0.09999553291981329,0.0,0.0,0.0,0.0,0.0,0.09999565315541287,0.0,0.0,0.0,0.0,0.09999694583385393,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-04-20,simple,0.09999900197240741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06505955715540582,0.09999811216420758,0.0,0.0,0.0,0.009838725531962834,0.0,0.0,0.0,0.0,0.09999779927523879,0.0,0.0,0.09999926989841613,0.0,0.0,0.03761331801548642,0.0,0.093923801508775,0.0,0.0,0.09999750314349891,0.0,0.0,0.0,0.0,0.0,0.0999978510592022,0.0,0.0,0.0,0.0,0.09357529459063466,0.0,0.0,0.0,0.0,0.09999976568476432,0.0
1,2020-04-21,simple,0.09999781551095735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04853311717675681,0.09999725891822282,0.0,0.0,0.0,0.025091865059516077,0.0,0.0,0.0,0.0,0.09999697381686284,0.0,0.0,0.0999980852853348,0.0,0.0500843131746265,0.0641020740061559,0.0,0.012208942520368986,0.0,0.0,0.09999681741007893,0.0,0.0,0.0,0.0,0.0,0.09999705249410971,0.0,0.0,0.0,0.0,0.09999774535850608,0.0,0.0,0.0,0.0,0.0999979392685032,0.0
