seed,date,strategy,NYSE:SEM,NASDAQ:SLM,NYSE:CPB,NYSE:GHC,NASDAQ:SPSC,NYSE:FF,NYSE:OIS,NYSE:MTD,NYSE:AN,NYSE:FCF,NYSE:LC,NASDAQ:ORLY,NYSE:FHN,NASDAQ:CGBD,NASDAQ:CMCSA,NYSE:NBR,NASDAQ:PAAS,NYSE:JOE,NASDAQ:PLAB,NASDAQ:SHYF,NASDAQ:OLLI,NYSE:DDS,NYSE:ROG,NYSE:LXFR,NASDAQ:RDWR,NYSE:JEF,NYSE:SO,NYSE:HII,NYSE:PGR,NASDAQ:EFSC,NYSE:MPC,NYSE:MLR,NASDAQ:MRNA,NASDAQ:KHC,NASDAQ:MSFT,NASDAQ:SFM,NASDAQ:PTCT,NASDAQ:AVGO,NASDAQ:IRMD,NASDAQ:SUPN,NASDAQ:TW,NYSE:AVNS,NASDAQ:WSBC,NYSE:CVS,NYSE:KGC,NASDAQ:RVNC,NYSE:QTWO,NYSE:CLH,NYSE:TRN,NASDAQ:SCHL
19,2020-04-03,simple,3.2669348934445183e-09,5.601407281320465e-08,1.3269238545838763e-07,1.5663511944133294e-08,0.0999998000502046,0.04758825691161823,1.9719338667951602e-08,1.6306476891239273e-08,5.3469119076039917e-08,8.095341681122273e-08,4.319705945429852e-08,5.778063571255003e-08,2.534235881089284e-08,1.1062988070164663e-08,5.6349896787993254e-08,9.291287240447655e-09,0.019711026626237374,8.604864874325516e-08,1.1822880424505551e-07,3.869274471842735e-08,0.1000001764958947,0.0,0.0,2.1977296736161695e-08,3.026527554243324e-07,4.56906630040489e-08,3.257917982350257e-08,6.409449024518844e-08,0.09999987548784665,7.009768154906897e-08,0.09999994552713942,4.312886751609883e-08,0.0999999162074826,6.658512103891989e-08,6.77472366227601e-08,1.0344900094395513e-07,0.0355192057989381,0.09999999774576698,0.0,0.10000002957869333,0.09717971323669562,1.7239010661660607e-08,5.762894198565076e-08,9.233105052204125e-08,0.10000006806858122,3.284480879690823e-08,6.275893828532919e-08,1.013160597523335e-08,4.359801554342174e-08,2.9650556198779938e-08
19,2020-04-06,simple,2.4679493910306493e-07,2.287418443003901e-07,9.921837697214867e-07,1.134772158326668e-06,0.10000052657632093,0.100000839593508,3.112666356452394e-07,8.377687315928078e-07,1.0204203815846524e-07,4.955871601064895e-07,5.529837451680205e-07,2.8923347425970957e-07,5.323176423627426e-07,6.129382403461789e-07,0.0,0.0,0.022134487331025625,4.741819521354173e-07,0.03353171138011412,0.0,0.10000059878281077,7.308947741919253e-08,8.75955767373913e-07,5.226151701942406e-07,5.12603137111183e-07,9.855822051096216e-08,4.265891538230095e-07,3.3798409523166716e-07,6.657088958241643e-07,2.3441312763276242e-07,0.10000021103599081,4.285826952662821e-07,0.10000103198473068,4.565639740935338e-07,3.3751523611572757e-07,5.184704432737352e-07,0.023803082178764763,0.1000000436163016,3.931256170120341e-07,0.10000060038900328,0.10000111264518965,4.0001993329840433e-07,4.508395465950357e-07,3.605195629917165e-07,0.1000002625851943,0.020510245659769468,1.876755807067612e-07,1.7248501002334352e-07,6.561285441491272e-07,3.2598575622201414e-07
19,2020-04-07,simple,8.031784248974355e-08,1.6585813672560497e-07,8.344004230767416e-07,7.100489868219529e-07,0.10000029408680716,0.10000062667644076,8.933839882891542e-08,5.178543487014742e-07,0.0,3.2835404749025347e-07,3.202447923092139e-07,3.258830056185953e-07,3.750783371336477e-07,2.9089538249748005e-07,1.317745935385021e-07,0.0,0.024550652678583886,3.2568333350608234e-07,0.05891413133411171,1.074593906929935e-08,0.1000002830339884,0.0,4.6877684622569244e-07,1.9927820788566602e-07,3.7768709542429764e-07,1.1199740024517825e-07,3.1630517918105884e-07,3.363255562051264e-07,5.446027396266832e-07,1.3396071104394907e-07,0.10000018668451678,2.013645813241343e-07,0.10000081204292184,3.1788414507559895e-07,2.128242951992156e-07,4.196516980317277e-07,1.4430750341784235e-07,0.10000005669148844,0.0,0.07480727231925352,0.07527977730840114,2.2908446341183528e-07,2.8647821673876154e-07,3.583968340420846e-07,0.10000000917325134,4.787603319703962e-08,2.0324203748150182e-07,0.06643594758590803,3.163583099408349e-07,2.175049052758537e-07
19,2020-04-08,simple,0.0,0.0,1.0782664796914037e-06,0.0,0.09999907966212075,0.07329911091612931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.950826567724995e-07,0.0007785929635448711,0.0,0.09999840077302599,0.0,0.09999874937884093,0.0,0.0,0.0,3.366477054011948e-07,0.0,0.0,0.0,4.692233296450936e-07,0.0,0.09999787624350262,0.0,0.09999933547980072,1.1686737031343249e-07,0.0,3.8108570645659853e-07,1.2802270387738716e-07,0.09999825424462412,0.0,0.08376883749418697,0.03926136023344085,0.0,0.0,2.839100009873268e-07,0.09999888797600999,0.0,0.0,0.09923458625740542,0.0,0.00366373927141434
19,2020-04-09,simple,0.0,0.0,6.477143337447562e-07,0.0,0.09999894867210865,0.05300923140488324,0.0,0.0,0.040446910574914875,0.0,0.0,0.0,0.0,0.0,0.0,9.767643990003188e-08,0.09999924234198979,0.0,2.0884999111918843e-07,0.0,0.0999987329872497,0.0,0.0,0.0,2.280352597515606e-07,0.0,0.0,0.0,3.188382641418078e-07,0.0,0.09999875034666272,0.0,0.09999916163969001,0.09536164439977975,0.0,2.7570515667634673e-07,1.22749873097077e-07,0.0291038191869067,0.0,0.0820831519938468,4.637024159475951e-09,0.0,0.0,2.416439261083015e-07,0.09999895930217007,0.0,0.0,0.09999930129952918,0.0,0.0
19,2020-04-13,simple,1.207938751750782e-07,6.437666295317216e-07,1.5561861482807922e-06,6.296736193942943e-07,0.1000008550081098,0.012370034952704221,0.1000000230030438,6.533866640027282e-07,1.1982227085497293e-06,1.0393803614025346e-06,4.017148366113207e-07,2.9741214432148517e-07,3.235393837657889e-07,1.1838316401076903e-07,7.786339680630038e-07,5.556939985233149e-07,0.10000013229809683,9.09918750105852e-07,1.144223113238882e-06,6.059101018927706e-07,0.1000006166886591,7.821761285649448e-08,2.0904773313908127e-07,5.724915430997847e-07,1.1714205293002198e-06,4.611277830621181e-07,3.979565526791324e-07,4.431133129118502e-07,1.2832141944674835e-06,8.564094045266575e-07,0.10000000713014186,8.294197944146404e-07,0.10000040886846083,1.3942005005767295e-06,7.35988739758607e-07,1.2763030174534964e-06,1.2643731881077615e-06,0.10000115639915325,8.814640060240852e-07,0.09896070083611765,7.578673412869499e-07,4.2029609349070544e-07,7.994372508081915e-07,1.3080180706440929e-06,0.1000000320214045,4.966085463593138e-07,5.427571982297311e-07,0.0886377669800613,4.999604085166702e-07,6.092817582872818e-07
19,2020-04-14,simple,0.0,0.0,8.3941378754157e-07,0.0,0.09999822430001089,0.0,0.03487756821075189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999796013831914,0.0,0.02979352828195586,0.0,0.09999802277738214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999851707626167,0.0,0.0999988404789101,0.035343039405007534,0.0,6.445026752620223e-07,0.0,0.0999984262148675,0.0,0.09999796261707719,0.0,0.0,0.0,0.0,0.09999800199203868,0.0,0.0,0.0999984245909546,0.0,0.0
19,2020-04-15,simple,0.0,0.0,0.0,0.0,0.09999692924751248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999744515003672,0.0,0.0,0.0,0.09999690085101405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999743080026337,0.0,0.09999743237018474,0.09999750648141927,0.0,0.0,0.017772694546390973,0.09999724632332872,0.0,0.08225142769739706,0.09999762732018275,0.0,0.0,0.0,0.0999973592122699,0.0,0.0,0.0,0.0,0.0
19,2020-04-16,simple,0.0,0.0,0.0,0.0,0.09999682182318125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999767405151633,0.0,0.09993343916470801,7.699144305763897e-09,0.09999669459215274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09901490348914319,0.0,0.09999737488661764,0.09999738962740672,0.0,0.0,0.06928979504983548,0.031780887222995796,0.0,0.0,0.09999745756640893,0.0,0.0,0.0,0.09999755482688963,0.0,0.0,0.0,0.0,0.0
19,2020-04-17,simple,0.0,0.0,0.0,0.0,0.09999636970313242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999745047943333,0.0,2.3302677160397732e-07,0.0,0.09999634413927168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999776426837365,0.0,0.09999717998783653,0.09999694214392225,0.0,0.0,0.09999827550545698,0.06797293399893446,2.7824566921594157e-08,0.032052134960489795,0.09999703576181605,0.0,0.0,0.0,0.09999730819999429,0.0,0.0,0.0,0.0,0.0
19,2020-04-20,simple,0.0,0.0,5.6814055140597865e-09,0.0,0.09999646661565718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999734829521599,0.0,0.04293650381079211,0.0,0.09999627699858969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007143785899891582,0.0,0.0999977869234855,0.0,0.09999866688160781,0.09999710276643826,0.0,0.0,0.09999751028785558,0.04994417789724419,0.0,0.0,0.09999709702268501,0.0,0.0,0.0,0.09999727091913152,0.0,0.0,0.0,0.0,0.0
