seed,date,strategy,NYSE:MYE,NASDAQ:AXON,NASDAQ:SATS,NYSE:GRC,NYSE:FHI,NASDAQ:ROKU,NASDAQ:FIVN,NASDAQ:EBAY,NYSE:SCL,NASDAQ:ROST,NYSE:KW,NYSE:INSP,NYSE:DBI,NYSE:FDP,NYSE:AVNS,NASDAQ:TXN,NYSE:IEX,NYSE:HLIO,NASDAQ:GEVO,NASDAQ:PCRX,NASDAQ:TCBI,NASDAQ:EXPE,NYSE:ONTO,NASDAQ:PTCT,NASDAQ:ITRI,NASDAQ:OTTR,NYSE:ALL,NYSE:MCD,NYSE:GNRC,NYSE:AN,NYSE:RJF,NYSE:ALLY,NYSE:MCK,NYSE:AG,NYSE:AON,NYSE:YETI,NYSE:ETRN,NASDAQ:COST,NYSE:VZ,NASDAQ:MU,NASDAQ:SRCL,NYSE:CNP,NASDAQ:CMCSA,NYSE:HOG,NASDAQ:RMBS,NASDAQ:BRP,NYSE:ECL,NASDAQ:PAAS,NASDAQ:PLMR,NASDAQ:NMIH
24,2023-01-26,Simple + Baseline,0.09999488269125312,0.09999878691488864,-2.414318455287008e-06,-4.345730443061714e-06,-4.27029870971427e-06,9.76880444360836e-07,0.0038530344122661535,0.0011556787268316437,-4.122574224958967e-06,0.09999809265105922,-2.890806820442138e-06,0.09999892894911398,6.846961277726072e-07,-4.682118073115561e-06,0.09999566043985549,-2.3535318157087115e-06,-3.601548374856669e-06,-1.5203548577763384e-06,1.8066168419434252e-07,5.091852008358758e-07,-2.4604445287577704e-06,-7.200974760734191e-07,-8.484585753409678e-07,0.02066874764847648,-8.600045977167017e-07,-3.6455632402035703e-06,-4.387608871159643e-06,-4.1948930222119714e-06,2.7624334675643124e-07,-1.6055755268806789e-06,-1.4937026270600388e-06,-6.929190103630831e-07,-5.318286820785456e-06,-3.886088500533127e-07,-2.0078086580069113e-06,0.04435819739185287,-4.2666881615828054e-07,-2.2257758776699658e-06,0.09046068105983854,-1.0484402454689585e-06,0.09999547899488465,-5.14781455341808e-06,0.09999549128052329,-5.862164156587171e-07,0.0999963715605577,-2.1423375882019474e-08,-1.1864110410884543e-06,0.03959802019146707,9.892944157728908e-07,-2.1727475492581887e-06
24,2023-01-27,Simple + Baseline,0.09999832668007447,0.09999979181835031,-4.855293656138554e-07,-1.486748820756197e-06,-1.3718057788043896e-06,-3.9838017716628676e-08,0.0038531860220083923,0.0011570947493277691,-1.3153561351102612e-06,0.09999974938551039,-7.872923337758083e-07,0.026084614260837708,2.407742247842889e-07,-1.5865025664557668e-06,0.0999985961724798,-5.128288592033977e-07,-1.1336701372021218e-06,-5.53943134053025e-08,-1.0714853292923037e-07,6.142678325698078e-07,-5.531361492988083e-07,6.886807812479523e-08,-8.602460503035953e-08,0.050653944154823854,2.2639137550687826e-08,-1.076263419862689e-06,-1.3754995458530614e-06,-1.3030605574409368e-06,-8.885854957013316e-09,-6.210568796833443e-08,-1.5191131421765493e-07,8.099244921107044e-08,-1.8378725314070235e-06,1.2133779264589284e-07,-1.1203528150671296e-07,0.08821295106367805,1.1302424892656425e-07,-4.363130148740851e-07,0.09046287805739853,-4.895708204241799e-08,0.09999845256817338,-1.8487910957141303e-06,0.09999853116080021,1.1455713883030226e-07,0.09999898369702942,1.3194776892201828e-08,-3.168823599033756e-08,0.0395994826032416,2.4848783004389106e-07,-4.231163840694673e-07
24,2023-01-30,Simple + Baseline,0.09999859199609401,0.0999997338640911,-5.131063098026212e-07,-1.2386292057339897e-06,-1.251437964162109e-06,1.6995111044395198e-07,0.0038531635046082056,0.02323288153397422,-1.146474899966279e-06,0.0999994755801909,-6.893897529244104e-07,0.026084215711511392,2.0583195305921973e-07,-1.5109237096986198e-06,0.09999877882496179,-5.117044593676241e-07,-8.845466453749286e-07,-3.3854437476497636e-07,1.1830244391936125e-07,3.474964726047117e-07,-7.801170962348191e-07,-2.5405587657666715e-08,-5.967527942498081e-08,0.05065325091298848,-1.682431196958449e-07,-1.1824960997199027e-06,-1.273358672736775e-06,-1.3138410996467655e-06,7.536167865467928e-08,-3.6439288007904063e-07,-5.579829480313812e-07,-1.8365324033545129e-07,-1.5734246288372843e-06,1.9888447599721628e-07,-5.056109982971537e-07,0.08821325456729194,-9.570935107479551e-08,-7.085616781168082e-07,0.09999843002712452,-1.6976721414700248e-07,0.0999986603094563,-1.6139191045140842e-06,0.09999874568601884,-9.038870007665117e-08,0.09999922124239292,1.2644275937962545e-08,-6.319103337606973e-07,0.007990261481098408,2.0791417207727345e-07,-6.099531770397237e-07
24,2023-01-31,Simple + Baseline,0.09999950787735644,0.09999985120630873,1.307865189891805e-08,-6.668512378564627e-07,-3.1220828698095345e-07,-1.1233529075640147e-09,0.09971310533327238,0.08451311816253845,-3.145671924846852e-07,0.09999987695365223,-2.344740473147517e-08,-1.0898640441914487e-07,1.051804675808593e-07,-2.754058224391658e-07,0.09999962826097634,-1.923225468258151e-07,-2.516626362530396e-07,-2.396219250381323e-07,-2.2773711081347424e-07,3.4981512973251727e-07,-2.2912287589556712e-07,-1.4076987302126325e-07,-4.53884687731609e-07,0.05065355821792612,-1.7706496348758404e-07,-2.3804732264834257e-07,-2.941427482718891e-08,-5.60567797133545e-08,-1.1061625558931444e-07,1.433969521663042e-07,-1.4549308479370204e-07,-1.715928245429398e-08,-3.779150098735332e-07,-2.0452083016003144e-07,2.3626510751389534e-07,0.08821338653434588,-9.715596461880246e-08,-2.0251613440860106e-08,0.06892375169679464,-1.4109638996807972e-07,0.09999962881002204,-3.209638111669583e-07,0.0999999724337739,-4.340425927065232e-08,-6.766986828937852e-07,-1.5049033337509312e-07,-2.7665798237928173e-08,0.00799024833292182,-6.29273281974363e-08,-1.5886919387571436e-07
24,2023-02-01,Simple + Baseline,0.03738981470797101,0.0992024542687364,-2.577925386006676e-08,-4.374191215409651e-07,-2.220757334264281e-07,-1.1613173790766261e-08,0.09999996754439114,0.08451306960045532,-2.2604437625844216e-07,0.09999993067014776,-5.4993120468362004e-08,-6.225824939065456e-08,2.8935544783328435e-08,-1.990846243121144e-07,0.09999976383588381,-1.394614237791964e-07,-1.8897862013263463e-07,-1.504292947167133e-07,-4.980141992873338e-08,1.57751156206707e-07,-1.4851862762098188e-07,-7.765586770292184e-08,-1.8300131173917852e-07,0.06789549521438307,0.0401844846503168,0.014699901890458377,-5.465469356243411e-08,-7.44795468788174e-08,-4.979157275489736e-08,4.126520204148333e-08,-1.0834203439677617e-07,0.02000400464434481,-2.6555406147240807e-07,-9.988312267704515e-08,9.951487695829388e-08,0.08821334213182638,-6.673747532321468e-08,-4.2764431993515655e-08,0.0689236742755915,-7.619851004348984e-08,0.02915514865241585,-2.3675615306716262e-07,0.09999994356782815,-3.652414305800391e-08,-3.569979836105459e-07,-6.354180447147237e-08,-5.72462517990851e-08,0.04982259786524923,-4.0437400399245236e-08,-1.1339473405341614e-07
24,2023-02-02,Simple + Baseline,-4.5694599078885453e-07,0.07473517929825815,-4.286080221937071e-07,-9.770399722985938e-07,-1.835084951220158e-06,2.30708309706223e-07,0.09999999054573318,0.08451243296038352,-8.934724194750525e-07,-7.88434725557678e-07,-1.3293124461611728e-06,1.7964817077186133e-09,2.8528997234415916e-07,-1.389974218469442e-06,0.09999830136457191,-8.246636302804144e-07,-2.7569645173223537e-07,-2.4477446345437804e-07,1.7543388906967005e-07,-2.3165447863882124e-07,-3.8885632349782657e-07,-1.2234255173672034e-07,-6.241343499848369e-08,0.0999998452170623,-2.412175616414701e-07,0.06078714178899794,-9.7215041961472e-07,-1.70809722932895e-06,2.122890305798592e-07,0.09999939706096923,-3.769065669009459e-08,0.06123943910401194,-1.6822117315925026e-06,1.21377261767839e-07,-3.812831763243114e-07,0.10000003166763577,1.599559877361073e-07,-2.364306459493572e-07,0.06892257599428486,7.180005046832251e-08,-8.189643738518212e-07,1.4155735286109158e-07,0.09999903439579348,-1.0302287997487515e-07,-3.956514528495969e-07,2.1975338187251244e-07,-1.4714323096771918e-07,0.04982224753014262,2.5891812933044294e-07,-5.157247293487941e-07
24,2023-02-03,Simple + Baseline,-3.530906432693796e-06,0.07473237409947532,-4.66787612321429e-06,-6.853754260509013e-06,-4.360630944473575e-06,1.1399278387150394e-06,0.09999782374299328,0.009310789120035657,-6.799676062391805e-06,-1.7903671415918018e-06,-5.58857658215309e-06,-1.8082068869860172e-06,2.93658890513049e-06,-8.666821051628432e-06,0.09999079173430349,-3.77400566901614e-06,-5.715958376651869e-06,0.09999371849910627,8.286370951991443e-07,1.5053155973624313e-07,-4.58357778746113e-06,-8.277540510118842e-07,-2.819083700483773e-07,0.099995983186105,-1.6725390156415633e-06,0.09998674919507344,-7.088758868390643e-06,-6.564051893032161e-06,4.6461010788281606e-07,0.0859678423622564,-5.649625237209878e-07,0.061237368756702014,-8.588154633405174e-06,2.2775467613528538e-07,-7.403288342118266e-06,0.10000034323396782,4.183439597129161e-07,-4.7254798382133505e-06,0.06891406490507351,2.561080592458833e-07,-6.807292769108013e-06,-9.139162386138517e-06,0.09999066351214118,2.419777053795405e-07,-3.810939767071724e-06,1.291897537700464e-07,-3.529939458269687e-06,-4.075297831017086e-06,8.625382820122953e-07,-2.8905873794720777e-06
24,2023-02-06,Simple + Baseline,0.04910552427950749,0.07473233091640699,-2.193107452608934e-06,-3.7515176985412803e-06,-2.4765410135494838e-06,3.2218738955214807e-07,0.0999993017795652,1.6036248805707674e-08,-3.820870231071488e-06,0.024409594642460977,-3.078421446585075e-06,-5.944600557443433e-07,1.4517098064771675e-06,-4.9563823658198135e-06,0.09999484950431821,-1.870963086489349e-06,-3.0731889582854853e-06,0.09999684379570146,2.9600263392344323e-07,6.13882979374218e-07,-2.3953607499375763e-06,0.014274823408055824,9.54841639624093e-08,0.09999847544278671,-5.585116429387072e-07,0.09999208152856932,-4.0237599571229754e-06,-3.6051094431766344e-06,2.440272112474466e-07,0.007407907977104957,1.856880331516693e-07,0.06123735991903843,-4.754203188205274e-06,4.1276382201201304e-07,-4.284286269056324e-06,0.09999995867489536,6.10929590588182e-07,-2.533435710152487e-06,0.06891400527906297,3.5574509569530493e-07,-3.8052082071667594e-06,-5.23670523978983e-06,0.0999946344013956,2.467240971337102e-07,-1.8071849149826933e-06,1.791538832237584e-07,-1.7220334912702802e-06,-1.6295323462435783e-06,7.726648901750977e-07,-1.324267604313203e-06
24,2023-02-07,Simple + Baseline,0.07912827404700194,-1.4805085871470853e-06,-1.6565822844613067e-06,-3.1026143095850167e-06,-5.386778790458726e-06,-4.839631153472569e-07,0.09999817643255648,-1.905330418703039e-06,-3.7035847625134544e-06,0.024405871906543232,-4.2394555934709325e-06,-2.5023372231370967e-06,1.7067022217622075e-06,-6.503792581234059e-06,0.09999265926308107,-3.215343904966433e-06,-3.3552458752916764e-06,0.09999639027895256,1.6328914737416193e-07,9.235604148953e-07,-3.640298393348441e-06,0.018947034748826624,-2.629707981985134e-08,0.09999628772374877,-9.980935307993542e-07,0.09998951826707708,-6.6850588089196205e-06,-4.225912685560809e-06,-5.8920210701755e-07,-2.9135924918118408e-06,-2.2003257716308366e-09,0.09999727923600131,-4.20924516740325e-06,2.2331582984455908e-06,-5.10636481537277e-06,0.09999948456547303,1.10632250102426e-06,-4.450659426345053e-06,-7.777083087499676e-06,-1.4411061551008658e-06,-4.6349473791034425e-06,-5.270159867104884e-06,0.09999178794683512,-1.1453589063397696e-06,-2.257289613566981e-06,-1.3176632968931312e-06,-2.940230278907541e-06,0.07764987928372928,7.122686130421396e-07,-2.287679250798822e-06
24,2023-02-08,Simple + Baseline,0.07912824342666444,-5.654949417708531e-07,-8.651924194856317e-07,-1.8404974644929953e-06,0.01537475908358892,-1.1259188870076663e-07,0.09999946007110247,-9.79026524970273e-07,-2.174793083630128e-06,0.09324376905096118,-2.4458017902432224e-06,-9.50510470342726e-07,5.290155013260294e-07,-3.8141609551210175e-06,0.09999600659938299,-1.7861059573319484e-06,-1.9780012890304312e-06,0.09999825756385446,8.945704996909818e-09,4.888435940434335e-07,-1.9499257783304126e-06,0.01894706875702875,-4.0239075283784646e-08,0.09999863888743833,-4.0398295216101e-07,0.09999388020954572,-3.9402201438262195e-06,-2.5018511897589004e-06,-1.6514569955062444e-07,-1.3713574646408596e-06,-4.3765583556538596e-08,0.014867510727924835,-2.505689601175788e-06,6.942026111624094e-07,-3.0129849863345587e-06,9.649385907584414e-09,4.2811843126518995e-07,-2.581370354032767e-06,0.0466889527756977,-6.592546263508356e-07,-2.6650452864828834e-06,-3.103611411972181e-06,0.09999536563887718,-5.00384594808724e-07,0.03334659264477738,-4.177456112749133e-07,-1.6150846604388273e-06,0.09846527370013036,2.8975378556757484e-07,-1.237302807401808e-06
24,2023-02-09,Simple + Baseline,0.07912698944337104,-3.773228509098909e-07,-9.014332266964313e-07,-1.6983142667602133e-06,0.017527589992347586,1.7159167990864342e-07,0.0999998248948111,-7.520590472432321e-07,-1.9058120631230295e-06,0.0999951204046959,-2.052787701500518e-06,0.03953942442792703,6.130532666929354e-07,-3.3045744103137603e-06,0.0999968252416746,-1.4490032060870377e-06,-1.9107060556648317e-06,0.09999852865930342,2.2091955276174466e-07,2.6762323578628167e-07,-1.7561868724908173e-06,1.6036456454226862e-06,-3.1197168502506114e-07,0.09999906437029263,-3.213845169473537e-07,0.09999525868500589,-3.2712108198988024e-06,-2.3868091123349674e-06,1.1580765554840848e-08,-1.0505606426619047e-06,-5.37457977505464e-07,1.216442243066221e-06,-2.7580255615828798e-06,5.397344193264596e-07,-2.716428183054409e-06,4.0378206994869656e-07,-3.948108419868706e-08,-2.0214446427849134e-06,0.058716902785889084,-5.727715431239618e-07,-2.181144246762522e-06,-2.615766164087592e-06,0.0999965629615647,-3.9853264994451525e-07,0.09999878310211273,-2.6866706597316354e-07,-1.1210438356339303e-06,0.005144330337856159,-4.4904749094012935e-08,-1.5129025769360472e-06
24,2023-02-10,Simple + Baseline,0.03953996576535376,-1.348560200526164e-06,-4.885649544039643e-06,-7.901620607811465e-06,0.09999090028304118,6.882569127862753e-07,0.06239591927023488,-3.975620324258187e-06,-6.368888898779345e-06,0.09999491976132484,-7.5648458154191134e-06,0.039533367544318264,2.4346143240055547e-06,-1.0379702092670036e-05,0.09999090703211976,-3.862720579977831e-06,-6.364437286990068e-06,0.09999475927651826,5.025121236244071e-07,7.938394149364752e-07,-4.497023690751411e-06,-1.7805459468853755e-06,4.56805974492342e-07,0.09999608842080031,-2.1276244742081183e-06,0.0999838864749579,-6.094760611330303e-06,-3.992916070200452e-06,-5.45989397904766e-07,-2.7543215910461588e-06,-7.133319191036086e-07,-1.2177531315867778e-06,-5.728637074756698e-06,7.691181528271836e-07,-5.932975835953103e-06,1.3368563876896794e-06,1.8514906115407486e-07,-5.915860428955743e-06,0.05870921335869965,-8.089506623639168e-07,-7.929518450261129e-06,-5.061620681949861e-06,0.09999028966125927,-1.3041815081035172e-06,0.0999937063641349,-1.049032344180224e-06,-1.495757469799935e-06,-4.238062161760061e-06,3.291765110108016e-07,-5.518771179494937e-06
