seed,date,strategy,NASDAQ:TILE,NASDAQ:PLMR,NYSE:PAGS,NYSE:ALLY,NYSE:MAN,NYSE:CACI,NASDAQ:VRRM,NYSE:OIS,NASDAQ:WINA,NYSE:HI,NASDAQ:GEVO,NASDAQ:CHTR,NYSE:MTZ,NASDAQ:ACIW,NASDAQ:BOKF,NYSE:ENR,NYSE:BYD,NYSE:KW,NASDAQ:TTMI,NYSE:UVV,NYSE:USFD,NASDAQ:NMFC,NASDAQ:POOL,NYSE:EGO,NYSE:MOH,NYSE:ONTO,NASDAQ:INGN,NYSE:MC,NYSE:HTH,NYSE:TPR,NYSE:VVV,NYSE:AON,NYSE:LXFR,NYSE:MYE,NYSE:ORCL,NYSE:MCK,NASDAQ:NWLI,NASDAQ:TXN,NASDAQ:TCMD,NASDAQ:NFLX,NASDAQ:CAPR,NASDAQ:FCFS,NASDAQ:SRCE,NYSE:VMI,NASDAQ:LXRX,NYSE:ECL,NASDAQ:ONEW,NASDAQ:FHB,NASDAQ:MRSN,NASDAQ:LSCC
7,2020-04-03,simple,0.09999892958101425,0.03642699293208689,1.1718563358366483e-07,4.0781814713596786e-07,4.752892649241917e-07,0.09999890367015807,5.116625939105428e-10,3.475620865081922e-07,3.8621472320769316e-07,0.0,1.7799849707471893e-07,4.387961324806945e-07,1.9446489921709337e-07,2.679080657539216e-07,3.1383849618890445e-07,6.210505022607953e-08,9.347588843438822e-08,1.0806223255601134e-07,3.777972682716206e-07,2.1116336975983213e-07,0.0,0.0,2.2296826899840942e-07,0.10000036152442235,0.05863339500912241,0.09999992765623869,0.10000032838864224,0.1000006318945285,4.226054212720034e-07,5.6964497556286985e-08,0.0,4.798148235615738e-08,5.601922716436304e-07,7.059156133680809e-08,0.09999911085398112,0.0,4.780779510015516e-08,4.5154092894998457e-07,1.8046186478119067e-07,0.09999984909801012,2.6471646537311975e-07,1.6434469035520848e-07,2.6516987346127853e-07,0.0999990452208293,6.715590602946998e-07,3.5969400073913693e-09,4.583997665349962e-08,0.0,6.019910174003792e-07,0.004934465647432572
7,2020-04-06,simple,0.09999948831305949,0.0140154137319922,0.0,1.0913325412538045e-07,1.68494435139659e-07,0.09999944537652852,0.0,8.972351762290145e-08,1.2804570849648646e-07,0.0,6.790001515437171e-09,1.7645136982759077e-07,4.184873834090531e-08,7.041585152769973e-08,8.700368414697122e-08,0.0,1.9989366325178637e-08,0.0,1.1395176904168926e-07,4.8373832911601805e-08,0.0,0.0,6.340798251926601e-08,0.10000014218163099,0.022286683017693945,0.09999996951720586,0.10000014877960837,0.10000020324381902,1.8314283200316008e-07,0.0,0.0,0.0,2.1183566696901885e-07,0.0,0.09999948993338796,0.0,0.0,1.936559219998789e-07,4.333526438708168e-08,0.09999989503851803,5.4285147538494066e-08,3.755492499835521e-08,7.50011315451451e-08,0.09999942216214289,2.7242082176780007e-07,0.0,0.0,0.0,2.1148621364495224e-07,0.06369729235697627
7,2020-04-07,simple,0.09999993318070692,2.4475365912695584e-07,9.727333565908096e-09,2.087101798080088e-08,1.4125302801166668e-07,0.09999992684583117,7.184901855250262e-08,9.207446271781899e-08,1.203086757004036e-07,9.395562006838617e-08,1.0414043549174004e-07,2.0821155666615204e-07,0.10000014429829239,1.0537864430532246e-07,1.0169167328591272e-07,4.295148492602415e-08,8.040147255982022e-08,5.166703315731739e-08,9.571915748678385e-08,1.8430237367358012e-07,3.671373501604251e-08,2.8154651789198677e-08,1.2126497276094555e-07,0.10000008061790695,1.2108364871004482e-07,0.10000007088917552,0.10000014683766913,2.9545493097784295e-07,2.012964904809809e-07,2.1493989567846147e-08,3.0011656417376114e-08,1.1166586224646233e-07,1.4661720608247827e-07,1.0365629671755636e-07,0.09476271212250525,1.6512271408159038e-07,6.311285848930411e-08,2.3344602503885358e-07,9.729652963088754e-08,0.1000001551630055,0.0,1.448949395202334e-07,1.1898101063142707e-07,0.09999996218422809,1.6904169274290688e-07,7.514729240427852e-08,0.005232466813639481,1.0827677050711703e-07,0.1000000249366177,2.1412050069159248e-07
7,2020-04-08,simple,0.09999748107362133,0.0,0.0,0.0,0.0,0.0999977108138691,0.0,0.0,0.0,0.0,0.0,0.0,0.09999739205602898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999752162491758,0.09999745887899256,0.09999751870950147,0.09999796248471352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05935876946107207,0.0,0.0,0.0,0.0,0.04066230575913863,0.0,0.0,0.0,0.09999806054693007,0.0,0.0,0.0,0.0,0.09999781859121475,0.0
7,2020-04-09,simple,0.09999642670786563,0.05138686822427103,0.0,0.0,0.0,0.09999665463625144,0.0,0.0,0.0,0.0,0.0,0.0,0.09999633704442708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999648595239288,0.0,0.0999965104655748,0.09999699140287148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048642587538189244,0.0,0.0,0.0,0.09999716146821719,0.0,0.0,0.0,0.0,0.09999679501514726,0.0,0.0,0.0,0.0,0.09999718154479204,0.0
7,2020-04-13,simple,0.09999907996311623,4.494257644209525e-07,2.5278191922264784e-07,2.746753979730851e-07,3.785511801394988e-07,6.920650761392255e-07,3.282328289141969e-07,0.10000028919576127,3.336650751987725e-07,3.038038999166694e-07,3.1145983998244875e-07,3.84424111769893e-07,5.636200655289263e-07,3.8230749752451887e-07,3.47686205762661e-07,2.898775147864098e-07,2.1654098622636607e-07,2.9049265332627666e-07,3.29306726540306e-07,4.005425752081169e-07,2.4930357016090727e-07,1.7325151207615578e-07,3.574323495211942e-07,0.09999921435224665,0.08695735440820777,0.09999913022293157,0.09999931298854489,3.7728584019774594e-07,3.7697728302014045e-07,2.2429861777907552e-07,2.303853437771225e-07,3.5317297305800203e-07,3.4827795021122304e-07,2.6834550528963497e-07,0.029842659769439627,3.5025374198612007e-07,2.448930598884001e-07,3.5807954459560374e-07,0.08319092629203302,0.10000084450353815,8.808442714139403e-08,3.276655773782002e-07,3.5979696252793745e-07,0.09999882843026735,2.3346303825129208e-07,2.5204051141768203e-07,1.938069005426679e-07,3.3126078793837075e-07,0.09999981778151969,3.145575783705779e-07
7,2020-04-14,simple,0.0999995644687553,1.840642655022414e-07,0.0,0.0,8.657625268130874e-08,0.09999986378674752,3.163219781533639e-08,0.09327414320439767,5.837941604414932e-09,1.1158175397348621e-07,2.9331367981958196e-08,1.430052727872499e-07,1.4695526427717188e-07,8.29495683152178e-08,7.374332463851685e-08,0.0,0.0,0.0,4.591463086765589e-08,1.7079685029691507e-07,1.2237326285468492e-08,0.0,1.4328602639365617e-07,0.09999960639736498,0.06413074749282327,0.0999995545570279,0.09999978316986749,1.948468780826037e-07,2.0206855218017923e-07,0.0,0.0,7.886956343392608e-08,1.6069485752835566e-07,1.6396635895615345e-07,7.770158119475474e-08,1.632600316427856e-07,0.0,1.791165578776804e-07,0.04259424930356713,0.10000040353031962,0.0,1.1449230318869429e-07,1.2519273374320498e-07,0.0999994144397673,1.185893461882009e-08,0.0,0.0,9.551925239154881e-08,0.09999978076017822,5.3389535439185145e-08
7,2020-04-15,simple,0.09141223048006748,0.02561267081097061,2.688451332212071e-07,2.1605462573133555e-07,1.2321716906319145e-07,0.09999999523975873,1.586577951245617e-07,0.02444838296433574,1.9353296967815685e-07,1.3900392972933475e-07,2.1031741763372267e-08,0.02183148814402123,1.858494450446143e-07,1.957393866970135e-07,1.024573977124077e-07,1.480316350273268e-07,1.3956192662093483e-07,1.603366046536439e-07,1.909436294360374e-07,9.009480521992401e-08,2.0741617426701216e-07,8.142075729488904e-08,1.6147591093063838e-07,0.09999998075771979,0.10000028633723887,0.10000005674231882,0.10000000524771348,1.2388055797222818e-07,1.0045310185346935e-07,1.398025899904431e-07,1.402619788758241e-07,7.712784850906822e-08,2.0538936590855394e-07,9.75436114681441e-08,0.03669034262888111,6.3088406212627e-08,1.0621035929902079e-07,1.0771625820427554e-07,9.631583231395471e-08,0.10000019903902886,9.810245796616959e-08,8.531076803608556e-08,1.5549784599481717e-07,0.09999955454741984,7.111474645373975e-08,8.135601998634902e-08,1.4935204211428393e-07,8.00518286661347e-08,0.1000000231092551,2.170461325043864e-08
7,2020-04-16,simple,0.0003400344227279646,1.329538590975155e-07,0.0,0.0,0.0,0.09999838458166885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999789251476654,0.09999791416945651,0.09999847745135913,0.09999848255106447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08815952487550799,0.0,0.0,0.0,0.0,0.09999858100877387,0.0,0.0,0.0,0.09999844245525238,0.0,0.0,0.011514954708547777,0.0,0.09999859190688325,0.09999858640013212
7,2020-04-17,simple,0.029821420402492686,0.02360620103778387,0.0,0.0,0.0,0.09999705263569147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999674094436814,0.09999662224135529,0.09999714860911445,0.09999725395811258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02498155621154011,0.0,0.0,0.0,0.09999756786620757,0.09999726056651131,0.0,0.0,0.0,0.09999721228248579,0.0,0.0,0.0,0.0,0.09999769255419953,0.02161627069013706
7,2020-04-20,simple,0.0,0.09999973610250515,0.0,0.0,0.0,0.0999984120036656,0.0,0.0,0.0,0.0,0.019273046565617902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999868741257319,0.0999985002770036,0.099998711035067,0.09999887855918284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024981472332479843,0.0,0.0,0.0,0.09999893132364392,0.09999983007026847,0.0,0.0,0.0,0.049122757098060965,0.0,0.0,0.006631580966406366,0.0,0.09999945625352522,0.0
7,2020-04-21,simple,0.0,0.01993791944399666,0.0,0.0,2.386587259316566e-08,0.09999919631748744,0.0,0.0,3.962699070870437e-08,0.0,1.0773863459820086e-08,0.0929045632922671,0.0,0.0,0.0,0.0,0.0,4.523115175944836e-09,0.0,6.573837361326851e-08,0.0,0.0,4.4641590228672504e-08,0.09999949751518028,0.09999935291251655,0.08715994762491565,0.09999956770649593,5.831669221872418e-08,0.0,0.0,0.0,0.0,3.6141710523814625e-08,4.286471746773148e-08,1.3801488555499424e-07,4.405409818753843e-08,0.0,5.8209903440519544e-08,0.0999995133494857,0.09999995793047617,0.0,0.0,0.0,0.10000001795494169,8.539338379043155e-08,0.0,0.0,1.6098037612216013e-08,0.09999979294547633,4.743526114154648e-09
7,2020-04-22,simple,0.0,0.08704246084536013,0.0,0.0,0.0,0.0999982469914985,0.0,0.03634962324505153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999844845111533,0.09999822543650772,0.09999838046731459,0.09942858691817415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000423210616419e-08,0.0,0.0,0.0,0.0999983027844242,0.09999886512017347,0.0,0.0,0.0,0.07719033077164784,0.0,0.0,0.0,0.0,0.09999847896450026,0.0
7,2020-04-23,simple,0.0,0.034348677167791795,0.0,0.0,0.0,0.09999712817636057,0.0,0.07558396641753351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7877827533593234e-10,0.0,0.0,0.09999748461738679,0.09999710282917566,0.09008822941557233,0.09999815541388404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999731216392486,0.09999703729947887,6.136702452788343e-08,0.0,0.0,0.09999701170031879,0.0,0.0,2.5448662470025326e-09,0.0,0.09999783050790365,0.0
7,2020-04-24,simple,0.0,0.020187172451750827,0.0,0.0,0.0,0.09999741259510335,0.0,0.036657337868079204,0.0,0.0,0.0,0.026200388912855362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999788695164467,0.09999770809067549,0.0824478621889523,0.09999802239061571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099997879191322,0.09999849397135634,0.034524015525424084,0.0,0.0,0.09999715023053161,0.0,0.0,0.0,0.0,0.09999866963168898,0.0
7,2020-04-27,simple,3.040330516087237e-08,1.8987468511312728e-07,4.395730511797327e-08,0.0,1.8128456716084818e-07,0.09999899901695798,1.3535822952446144e-08,0.00904721492276131,2.180393630635302e-07,1.854431803046399e-08,1.4505273146082144e-07,0.02136998121795548,3.724672370605859e-08,4.805303883631833e-08,2.135643055012437e-08,4.415940607933998e-08,5.645463075510325e-08,9.007017755600093e-08,1.202672075045862e-07,2.408593911560209e-07,5.1771736472877435e-08,0.0,2.170187638448526e-07,0.09999945336438608,0.09999925046874224,0.1000003307233977,0.09999948035304657,2.7037280241627853e-07,6.785849273966253e-08,0.0,2.2129041150657686e-09,1.5522005057906627e-07,1.3535395536497065e-07,1.1117777569718556e-07,2.945522115185009e-07,2.3539754884971034e-07,4.566083860968165e-08,2.850803571794807e-07,0.09999929624164612,0.09999965463950473,0.031323248795642716,1.2761537219744978e-07,9.50116989361789e-08,0.09999874082836822,1.6845213107392517e-07,8.038756089963415e-08,0.062206344882847965,4.805390378439303e-08,0.07605391858693317,1.9560060113075424e-07
7,2020-04-28,simple,0.0,0.0,7.19471099407914e-08,0.0,0.0,0.09999731404077822,0.0,0.0,0.0,0.0,0.09448702733583862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015942541448026638,4.4299978148599105e-08,0.0,0.09999758160272329,0.04817030657176536,0.02961908733382869,0.09999760040747563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999743816102653,0.09999711063576716,0.01876677865688498,0.0,0.0,0.09999649138883872,0.0,0.0,0.09999794292259705,0.0,0.09303266324736092,0.0
7,2020-04-29,simple,0.0,0.0,3.253655067197824e-07,0.0,0.0,0.09999406266993076,0.0,0.0,0.0,0.0,0.09798854775388673,0.0,0.0,0.0,0.0,0.0,1.5915313337200798e-07,3.014639867153914e-08,0.0,0.0,0.01770809414231138,7.158270785632784e-07,0.0,0.09999447292679849,0.029337686900213062,0.029616598865649185,0.09999382057902102,0.0,0.0,2.0441901745101014e-07,3.0560940878033563e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999447417773198,0.09999209405745067,0.03304258507787241,0.0,0.0,0.09999097189620428,0.0,0.0,0.09999573235772774,0.0,0.09234911807465875,0.0
7,2020-04-30,simple,0.0,0.0,0.0,0.0,0.0,0.09999248091669044,0.0,0.048651074953374236,0.0,0.0,0.06573385295408617,0.04373396777194528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017703857724134096,0.0,0.0,0.0999941868452786,0.09999510797825398,0.0,0.0999959173240445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999242452643443,0.029315289487969555,0.0,0.0,0.09999070715435457,0.0,0.0,0.09999481296115387,0.0,0.0949063194022803,0.0
7,2020-05-01,simple,0.03292482594561122,0.0,0.0,0.0,0.0,0.0999872979547536,0.0,0.026465036337396622,0.0,0.0,0.04056511711405451,0.09998613406490882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09998958207147264,0.09998838641195579,0.0,0.09999078555022631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09998527807460304,0.033417184593767316,0.0,0.0,0.09998643382341299,0.0,0.0,0.09999170850058565,0.0,0.06672222955725142,0.0
7,2020-05-04,simple,0.0,0.0,0.0,0.0,0.0,0.09998367729670576,0.0,0.02496169734759978,0.0,0.0,0.05418949646447696,0.09998226246134483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999871338018576,0.09998527359410106,0.0,0.09998730313637734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999813398262866,0.033359726329200534,0.0,0.0,0.09998256885487351,0.0,0.0,0.09999024927625229,0.0,0.08760927161092393,0.0
7,2020-05-05,simple,0.0,0.0,0.001569727346968476,0.0,0.0,0.09998242687425979,0.0,0.025811742871916378,0.0,0.0,0.04046789123833109,0.09998032684218208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999865714505795,0.09998488073785869,0.0,0.09998604878859764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09997866972669997,0.03228940773203311,0.0,0.0,0.09998035314838105,0.0,0.0,0.09999038562514617,0.0,0.09999156761704589,0.0
7,2020-05-06,simple,3.352134862252449e-08,2.9015792242911016e-09,0.09133114854233707,1.6407997251849685e-08,1.024043983319116e-08,0.09999153901535525,2.2965310298303547e-08,0.005406331656206143,1.4430322159401273e-08,1.3620143990659905e-08,0.013154707621158281,0.09998957656087497,2.5428927103674314e-08,1.849555094747518e-08,1.6675515211881163e-08,2.1223524356571654e-08,1.697769092078023e-08,8.787261314133388e-09,2.1789158260850766e-08,2.230641946579237e-08,1.6083831767472584e-08,1.1121618700643695e-08,2.8215633164133824e-08,0.09999537286893635,0.09999378310719667,1.4047740753508125e-08,1.1955374893340151e-08,0.058328643710667205,2.6218475709176955e-08,1.9141129117956065e-08,1.4114330980853936e-08,1.4926235851327444e-08,2.3960478550243886e-08,1.5328159348725606e-08,0.0015449981819772936,1.5212480641943432e-08,1.1827425086498888e-08,7.24267170706725e-10,3.204679751034654e-08,0.09999999767318649,0.03027606253893902,9.041047668489086e-09,1.7944169176191594e-08,0.0999897159106197,2.3890719849744232e-08,1.573215445299964e-08,0.09999859720314977,2.296467443114936e-08,0.0999989139544378,1.1870243045259775e-09
7,2020-05-07,simple,0.0,0.029605786284032803,0.05181356555975357,0.0,0.0,0.09999306674766137,0.0,0.009694592307393762,0.0,0.0,0.002403200793174092,0.09999167638802464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999563358845806,0.09999464358176802,0.0,0.013544247799735702,0.05832741278221169,0.0,0.0,0.0,0.0,0.0,0.0,0.0028259184343317374,0.0,0.0,0.0,0.0,0.09999793965332429,0.03182721679006141,0.0,0.0,0.09999159484774946,0.0,0.0,0.09999671705981508,0.0,0.09999678738250431,0.0
7,2020-05-08,simple,9.9894960276142e-07,0.00031931038620487624,0.047179109285728285,0.0,2.080950727898624e-06,0.09999784192601457,0.0,0.04264464446309734,2.315641258164716e-06,0.0,0.0,0.09999749198828381,4.726900127750438e-07,0.0,0.0,9.136325931296402e-07,2.3689806757751827e-07,1.1956361118667149e-06,1.5857972703826643e-06,2.2415562521740813e-06,0.0,7.429663418810655e-07,3.9412768147777895e-06,0.09999835106838743,0.10000078154260632,2.8380238917000122e-08,0.0,0.07866384362130364,0.0,0.0,6.765686592687283e-07,1.5265941591883096e-06,0.0,0.0,0.001336885910422709,2.817258772118679e-06,0.0,2.350259952258442e-06,7.050873832363569e-07,0.10000122042505055,0.0298368002326235,0.0,1.764280683214316e-07,0.09999696996538605,1.7603703045903794e-06,1.632934996740084e-06,0.09999804227389388,5.704176010908224e-07,0.09999872731789324,1.0092979145899566e-06
