seed,date,strategy,NASDAQ:KIDS,NASDAQ:NTAP,NASDAQ:CRUS,NASDAQ:MTRX,NYSE:THO,NASDAQ:ITCI,NASDAQ:KALU,NASDAQ:MDB,NASDAQ:CRDF,NASDAQ:UBSI,NASDAQ:HWC,NASDAQ:VRA,NASDAQ:SRCE,NYSE:FL,NYSE:EGO,NYSE:BBW,NASDAQ:RVNC,NYSE:IEX,NYSE:WCN,NASDAQ:RYTM,NASDAQ:FCFS,NYSE:MC,NYSE:QTWO,NASDAQ:AOSL,NASDAQ:NFLX,NYSE:KEX,NYSE:ELAN,NYSE:SBOW,NASDAQ:CHTR,NASDAQ:CAPR,NYSE:HI,NASDAQ:RPD,NASDAQ:GEVO,NASDAQ:QURE,NASDAQ:CENX,NYSE:JOE,NASDAQ:RDNT,NYSE:PINS,NYSE:TD,NYSE:NEM,NYSE:DHI,NYSE:AMCR,NYSE:GHC,NYSE:VST,NYSE:TPR,NASDAQ:SLM,NASDAQ:NBIX,NASDAQ:AAOI,NYSE:RYAM,NYSE:CHGG
5,2020-04-03,simple,0.0,0.0,0.0,0.0,0.0,0.09999884572728791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999980992226387,0.0,0.0,0.09999787749512383,0.0,0.0,0.0,0.09999878454430552,0.0,0.0,0.09999780977130938,0.0,0.09999795624090634,0.09999873078938055,0.0,1.9752642355771745e-08,0.0,0.0,8.027948974992372e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.09999828068246648,1.073899613920902e-07,0.0,0.0,0.0,0.0,0.0,1.7136846094006784e-05,0.09999827902798956,1.1284738628662621e-07,0.09999787938301792
5,2020-04-06,simple,0.0,0.0,0.0,0.0,2.221320110448142e-08,0.09999961878840234,0.0,1.9233738858597364e-09,1.625361045348571e-07,0.0,0.0,0.0,0.0,0.0,0.09999946736662872,0.0,0.03219440845235259,0.09999897115189914,4.9730424265591924e-08,0.0,2.3203126799986557e-08,0.06780934640341905,1.4567062661129338e-07,8.309013923919666e-08,0.09999890706953368,1.8553763230877573e-08,0.09999930253123059,0.0999996120188952,1.448644474902778e-07,1.411444586493194e-09,2.5071375521626315e-08,6.660766973412438e-08,4.5242347770132013e-07,1.2699083676255691e-08,0.0,6.538370166821339e-08,3.545909210355837e-08,0.0,5.015962537914679e-08,0.09999946734210723,2.3573472350803703e-07,1.1486015000739158e-07,1.7362543528447836e-07,1.527137772463425e-07,4.0349476489025895e-09,1.050645569902474e-09,0.0,0.09999940102231834,1.8226558649011934e-07,0.09999927256727002
5,2020-04-07,simple,0.018766186759601133,0.0,0.0,0.0,0.0,2.2715424090795152e-07,0.0,9.946644654268917e-08,0.0,0.0,0.0,9.280303616632609e-08,0.0,1.7768776090903383e-07,0.0999986343937319,2.287035077800726e-07,6.558533960378213e-08,0.0999976396686868,0.0,0.0,0.0,0.0,0.0,0.0,0.09999701680119019,0.07625808759352744,0.0999984303356619,0.09999815232792723,0.0,3.7989932221858075e-07,0.0,0.0,0.0,0.0,3.619403705252896e-07,0.0,0.0,0.0,0.0,0.027687841784291026,2.8264596877051728e-08,0.0,0.07730065400824015,0.0,3.614682865249981e-07,0.0,0.09999866125983195,0.0999994041853072,0.0,0.09999726790909502
5,2020-04-08,simple,6.324319541445873e-07,0.0,0.0,0.0,0.0,0.10000005303652795,0.0,3.162333453284748e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.09999956225479223,0.0,2.2543477556177098e-07,0.09999847151016417,0.0,1.021053939074381e-07,3.162792622932855e-08,3.427947714185379e-07,5.387715216244144e-09,2.4104907432031767e-07,0.021135890639613072,0.07906273914321353,0.09999916913589392,0.09999877635447435,1.7119131790626816e-07,0.0,0.0,2.064254258469531e-07,4.0970055163718483e-07,0.09999959169440603,0.0,1.027431206853709e-07,0.017766640827745383,0.0,0.0,6.765878913778666e-07,2.2680715122393488e-07,3.064121981693678e-08,2.7687331345902305e-07,0.0,6.62849647619012e-08,0.0,0.08203568409161313,0.09999998642850898,4.1145935859968075e-07,0.09999895910377585
5,2020-04-09,simple,0.0,0.0,0.0,0.0,0.0,0.05856141720578813,0.0,0.0,3.38823306485731e-07,0.0,0.0,0.0,0.0,0.0,0.09999384979280099,0.0,0.0,0.09999391068892753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999481998138222,0.0999957145641417,0.09999535914008362,0.0,1.874475878319353e-07,0.0,0.0,2.6740677363087954e-07,0.0,0.0,0.0,0.054952426807805085,0.0,5.579826197517903e-08,0.09999396774596482,0.0012875994565753409,0.0,0.08524116216456668,0.0,4.7315784730789754e-07,0.0,0.0,0.09999522341606554,3.1963416323379536e-07,0.09999290676795794
5,2020-04-13,simple,0.0,0.0,0.0,0.0,0.0,0.09999522188840387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999319453942154,0.0,0.0,0.09999232981789195,0.0,0.0,0.0,0.0,0.0,0.0,0.0999943940570335,0.0,0.09999371504998968,0.08947277447863501,0.0,9.797524701246337e-08,0.0,0.0,0.0,0.09394325166346712,0.0,0.0,0.016636982163195695,0.0,0.0,0.09999235679555787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999366154982804,0.0,0.09999202002132873
5,2020-04-14,simple,0.0,0.0,0.0,0.0,0.0,0.0665898405967624,0.0,0.0,0.037094423099211474,0.0,0.0,0.0,0.0,0.0,0.09999670777606191,0.0,0.0,0.07113050123580231,0.0,0.0,0.0,7.108115627458838e-08,0.0,0.03416336267730043,0.0999963540962736,0.0,0.09999617871882607,0.049802263062503994,2.235582447681503e-08,0.0,0.0,0.0,2.625513780499126e-07,0.09999879327231641,0.0,0.0,0.04123941879558386,7.040650769930596e-09,0.0,0.09999552989161056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999641159306029,0.0,0.09999985215567715
5,2020-04-15,simple,0.0,0.0,0.0,0.0,0.0,0.07221464156661951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999755589265998,0.0,0.0,0.09999825275537315,0.0,0.0,0.0,0.0,0.0,0.09999853002882937,0.09999667331924351,0.0,0.0999972348539884,0.0,0.0,7.992949121895613e-08,0.0,0.0,0.0,0.09999829776804087,0.0,0.0,0.02780617062096813,0.0,0.0,0.09999679838432363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999731203363693,0.0,0.09999845284682515
5,2020-04-16,simple,1.5463560776922518e-07,0.0,0.0,0.0,0.0,0.0971565327275185,0.0,5.734965055597811e-09,1.9391763832588286e-07,0.0,0.0,0.0,0.0,0.0,0.09999806051457283,0.0,1.3114574920037826e-07,0.09688333237633641,0.0,0.03133876024769435,0.0,0.0,0.0,0.0999981900268531,0.09999756407872919,0.0,0.09442551613939987,0.0,0.0,0.0,0.0,0.0,1.3026346243854794e-07,0.09999845514366541,0.0,0.0,0.0,0.0,0.0,0.09999761318089252,0.0,0.0,3.915344661820716e-08,0.0,0.0,0.0,1.1821923187965216e-08,0.09999828877743246,2.513612867345826e-07,0.08020676875282609
5,2020-04-17,simple,6.233956172285614e-07,0.0,1.5250087288048644e-07,2.935934220913342e-07,0.0,0.08047240477257227,1.1403336956714162e-07,6.360375085571768e-07,0.0,2.5764840257679782e-08,0.0,0.0,0.0,0.0,0.09999788216589613,0.0,0.0,0.09014858442101978,3.7557552957698906e-07,0.04582190397342163,7.677857595371065e-08,2.074812657393627e-08,0.0,0.09999830280172906,0.09999928736442247,0.0,0.09999960142034132,0.0,2.460629227999337e-07,0.0,0.0,0.0,5.038885582772677e-08,0.09999915895585265,0.0,5.949245576490298e-07,0.06930636234467043,2.2542216726739474e-07,0.0,0.09999783939351624,0.0,0.0,0.0,0.0,0.0,0.0,2.0067891647997176e-07,0.0999992735099074,1.3775470559915076e-07,0.014255625216662323
5,2020-04-20,simple,0.0,0.0,1.2233214178468473e-07,0.0,0.0,0.08935408291381099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999832652936409,0.0,0.0,0.042766997399316324,0.0,0.09999886389691555,0.0,6.406558044863432e-08,0.0,0.0026407517284699855,0.09999975363118732,0.0,0.09999878228480458,0.0,2.035154065742035e-07,0.0,0.0,0.0,0.0,0.09999888356287857,0.0,2.652020869940876e-07,0.06664579734095484,0.0,0.0,0.09999814897167207,0.0,0.0,0.0,0.0,0.0,0.0,0.045371136367021815,0.09999896579220968,0.0,0.053228854466178394
5,2020-04-21,simple,0.0,0.0,0.0,0.0,0.0,0.08935101037997302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999718089999474,0.0,0.0,0.0,0.0,0.09999677602795531,0.0,0.0,0.0,0.033733958348206715,0.09999733127502067,0.0,0.0999968244450332,0.09999773469079522,0.0,0.0,0.0,0.0,0.0,0.09999693771242454,0.0,0.0,0.0353511957261941,0.0,0.0,0.09999672262275437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999968930868762,0.0,0.04158743478477187
5,2020-04-22,simple,0.0,0.0,0.0,0.0,0.0,0.07078507410296707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999895438272169,0.0,0.0,0.0,0.0,0.09999833063317658,0.0,0.0,0.0,0.05122967034436269,0.09999849466762584,0.0,0.09999859599470076,0.09999971660852168,0.0,1.6663219864445505e-08,0.0,0.0,0.0,0.09999870874196619,0.0,0.0,0.030662230400587243,0.01681403946251684,0.0,0.09999848321999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999858388574429,0.0,0.030519100891889667
5,2020-04-23,simple,0.0,0.0,0.0,0.0,0.0,0.06741991288349451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999702500530727,0.0,0.0,0.0,0.0,0.09999678177859504,0.0,0.0,0.0,0.09999703231893645,0.09999705975526631,0.0,0.04790962837767418,0.09999818544912907,0.0,0.0,0.0,0.0,0.0,0.09999749019199806,0.0,0.0,0.03970881189719677,0.0,0.0,0.09999676437439178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999974863120706,5.2173096633969596e-08,0.0449837694828433
5,2020-04-24,simple,0.0,0.0,0.0,0.0,0.015421575153719775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999529026018476,0.0,0.0,0.0,0.0,0.0999947042479837,0.0,0.0,0.0,0.0999955403862449,0.099994700866851,0.0,0.0,0.0991588537325328,0.0,0.0348469718423234,0.0,0.0,0.0,0.09999546413430366,0.0,0.0,0.01623405359653447,0.048094584270845946,0.0,0.09999465058284047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999509168208168,0.0,0.08627851924355352
5,2020-04-27,simple,0.0,0.0,0.0,0.0,0.09999558446291333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999337612265757,0.0,0.0,0.0,0.0,0.06531516745103097,0.0,0.0,0.0,0.09999339691619519,0.09999200692103445,0.0,0.0,0.0999955069667081,0.0,0.033260600524223846,0.0,0.0,0.0,0.09999358347624393,0.0,0.0,0.0014813628365307212,0.0,0.0,0.09999263309163375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999266100210318,0.0,0.09999412022872507
