seed,date,strategy,NYSE:MCD,NASDAQ:EBAY,NASDAQ:SFIX,NASDAQ:CGBD,NASDAQ:TCPC,NYSE:VMI,NASDAQ:PFBC,NASDAQ:CHTR,NASDAQ:SIGI,NASDAQ:HOPE,NASDAQ:SANM,NASDAQ:PTCT,NASDAQ:SPSC,NASDAQ:TRUP,NYSE:GMS,NASDAQ:MRSN,NASDAQ:PEP,NASDAQ:MU,NYSE:ALL,NASDAQ:KIDS,NASDAQ:TRS,NYSE:HLIO,NYSE:PBH,NASDAQ:PNFP,NYSE:DBI,NYSE:SKX,NYSE:SHAK,NASDAQ:MSEX,NYSE:CHGG,NASDAQ:PBPB,NYSE:PNR,NASDAQ:PNTG,NYSE:CNP,NASDAQ:AEIS,NASDAQ:KALU,NASDAQ:WDC,NYSE:MFC,NASDAQ:RDWR,NASDAQ:MDB,NASDAQ:EXPO,NYSE:WGO,NYSE:MOV,NYSE:ES,NASDAQ:LSEA,NYSE:TPX,NASDAQ:OTTR,NYSE:SD,NYSE:ACM,NASDAQ:INDB,NASDAQ:CSTL
22,2021-07-23,Simple + Baseline,-3.0804611337158516e-06,0.0999942230242138,0.06915703143584333,-3.3715453802496123e-06,-4.165353151135233e-06,-2.9897267980127508e-06,-2.3023946124047802e-06,0.09999323741204083,-5.179463880018099e-06,-5.469491429595707e-07,-1.8717673690432767e-06,-1.5734818642149716e-06,-1.8986022978409026e-06,0.09999852644092522,-1.5432853265491902e-06,6.779096646817546e-07,0.09999308126349804,-6.229652894001386e-07,-5.998972781603605e-06,0.04478443385990492,-3.0954704206923072e-06,-2.6338327408813364e-06,0.09999166647806854,-1.3414611907560466e-06,5.026923721241899e-07,0.04062146694625964,-1.9761024221533156e-07,0.0999930203235813,-4.139175040492353e-07,0.049752953102769816,-5.827419642583222e-06,1.3242960921159713e-07,-3.502726936848393e-06,7.229585036869919e-08,-4.4629227169664504e-07,-4.301164702486438e-07,-7.313313365960932e-07,-3.0417684990364923e-06,0.09579481518070217,-3.3328411110200216e-06,-8.990218884373645e-08,-3.6179781521489203e-07,-3.1234414129643647e-06,-1.367137424015437e-06,-2.512934073668667e-06,-3.49697823080371e-06,0.09999910801152596,-3.1392137757212694e-06,-2.6055439335450223e-07,-4.2895802161280035e-07
22,2021-07-26,Simple + Baseline,-1.9394522164174324e-06,0.09999663262560106,0.07136381642149997,-2.0074988008021734e-06,-2.467737938165956e-06,-1.6443657791758393e-06,-1.1293004974498244e-06,0.09999586731051313,-2.96634480322601e-06,-1.3033362224123224e-07,-1.0130234496623685e-06,-8.559260724597807e-07,-1.2504504768630883e-06,0.09999941835111781,-6.271835137283718e-07,1.5036212240663156e-07,0.0999957801371467,-3.3825488947883074e-07,-3.5999587128414688e-06,-1.4520939139247727e-07,-1.7215686095057893e-06,-1.4530577478569302e-06,0.09999503731975265,-5.687890485761743e-07,1.4555115105869565e-07,0.05182069293866613,-1.4368571248551414e-07,0.09999603073040303,-3.3924902363731836e-07,0.04318704957811726,-3.4795404963495115e-06,6.87423857059966e-08,-2.1020090314722312e-06,1.9819510951012082e-08,-9.725114235402049e-08,-2.1657912468910519e-07,-3.6675829826403044e-07,0.03369060515623247,0.09999976970556032,-2.0157991255931796e-06,-2.787403579045173e-08,-1.2419010116894522e-07,-1.9384150135308212e-06,-8.777450981631783e-07,-1.2984735762554522e-06,-2.0572659006936397e-06,0.0999998373283891,-1.7556192971311364e-06,-2.0841413615468185e-08,-2.0020505911059867e-07
22,2021-07-27,Simple + Baseline,-1.369448077794637e-06,0.099997406164822,0.07136208296697111,-1.3022790424391252e-06,-1.4586253729034562e-06,-5.715257928802102e-07,-1.1658305173015097e-07,0.09999700398593508,-1.512815777405057e-06,5.177414431432669e-07,-4.7257929155266966e-07,-1.205253289884343e-06,-1.6177038459329952e-06,0.09999899080883766,-2.126835081128985e-07,-1.3801931982960753e-07,0.09999714384008981,-4.704806032367311e-07,-2.0356565542638486e-06,-2.0158164920907098e-07,-7.332831889302944e-07,-6.255347820800988e-07,0.09999680046241728,2.0719546905588345e-07,3.1606270911717686e-07,0.038688113992659305,-1.177455303311786e-07,0.09999735025298064,-1.02731498851815e-06,0.027037843882352686,0.02926125831599013,-2.5006772413051424e-07,-1.3231583449730958e-06,-4.831999614249968e-07,2.2842900788301653e-07,-6.688857102995086e-08,1.4171484609365526e-07,0.033689716169658296,0.09999847124891399,-1.3629286334384009e-06,-1.094138613446618e-07,3.0706677075588844e-07,-1.3573754246401027e-06,-6.807335889617304e-07,-8.544080995163234e-07,-1.1107791901941363e-06,0.09999997757344557,-7.790222816499949e-07,5.02859595161934e-07,-8.094085177069389e-07
22,2021-07-28,Simple + Baseline,-4.4871817611744145e-06,0.09999006898373557,0.07236483333192359,-3.03535987965807e-06,-3.569316621257337e-06,-4.4366565237924825e-06,-5.045948304682463e-06,0.08264803389901408,-7.366676695328372e-06,-4.826978815209728e-06,-3.3973103846393833e-06,-1.0520469147492703e-06,-6.106811955912953e-07,0.09999724060449053,-3.6623325298294475e-06,1.7955737313699917e-06,0.09999566804900055,7.689337369007881e-07,-6.236767755398317e-06,-1.701337387540307e-06,-7.747407304336413e-06,-4.5885507109723995e-06,0.0999867647899173,-3.625346787280037e-06,5.289850190953828e-07,0.0158795214841977,-8.313097374647828e-07,0.0999873707419986,-9.028269676369692e-08,-1.6967266930481523e-06,0.0292553241931185,-1.5885378590939232e-07,-3.1007833887714225e-06,5.912885708380092e-08,-3.4803473943459318e-06,-4.2705360923893086e-07,-7.630958035270113e-07,0.099992838401461,0.0999993508698953,-4.699097698687789e-06,6.639876928391137e-07,-2.6170469476156005e-06,-2.395486643390535e-06,9.793337201385937e-07,-3.1205808339743664e-08,-4.586986973115562e-06,0.09999740400823812,-4.203216847040866e-06,-5.090704616198694e-06,3.667433781661026e-07
22,2021-07-29,Simple + Baseline,-4.493096283683458e-06,0.09999136254678895,0.07627368962701951,-3.640510525967912e-06,-4.093190986105361e-06,-4.329451462175368e-06,-5.621426296960982e-06,0.0575186978772969,-7.563946475886485e-06,-4.608730673980105e-06,-3.8504915358501205e-06,-1.5836159525994484e-06,-9.054068365525257e-07,0.09999740710434843,-3.6291747983859008e-06,1.7627195458619995e-06,0.09999414288674936,-2.099445426204408e-07,-6.260021159872254e-06,-2.96748030053078e-06,-8.622771552289543e-06,-6.347653371488671e-06,0.09998813590393973,-5.452132889874033e-06,-4.6569620381568895e-07,0.01587290584561196,-2.0466980173922175e-06,0.09998875490504625,4.0133555446732135e-07,-1.7180397153371757e-06,0.029250543297360675,1.770116025321396e-07,-4.520417320359178e-06,-8.435626468028124e-07,-3.129774501648088e-06,-2.3077278188812487e-06,-2.119537967548283e-06,0.09999206171239934,0.09999939218765537,-5.838957429708564e-06,1.8670783141282668e-06,-3.2611069404262306e-06,-3.183813418367726e-06,5.495323911851205e-07,0.021249666797880182,-6.31886757395318e-06,0.09999772635042364,-4.597839817077341e-06,-5.037949918718524e-06,3.4710868098769433e-07
22,2021-07-30,Simple + Baseline,-9.8415603660486e-06,0.09998970184633371,0.08078265392836761,-4.5756600808835385e-06,-6.916544464805441e-06,-3.3369789195994353e-06,-3.6095183051440385e-06,0.05750895434700213,-8.178467306341767e-06,-2.302592693439352e-06,-3.26046131908044e-06,-3.5578745486466146e-06,-4.6413184248705515e-06,0.09999510443797295,-2.5842663668482367e-06,1.1275162565052068e-06,0.09998593615225171,-1.4082960993145415e-06,-9.886957505080835e-06,-3.924258980405331e-06,-7.220057724789372e-06,-6.540228923140199e-06,0.09998464941237196,-4.079742816032663e-06,1.301749947351014e-06,0.011419008259827317,-9.818240804549384e-07,0.09998343201560664,-2.0656496412268186e-06,0.034153994266907114,-1.0187212574785846e-05,-9.42936182400161e-07,-1.1088667161444497e-05,-3.1442367475779656e-06,-4.060660115384275e-07,-1.4825333440242766e-06,-1.9144401637080848e-06,0.09998541155892003,0.09999489743520987,-7.657941803910455e-06,1.5876856161556872e-06,-1.2623564077915973e-06,-1.3624751356259477e-05,-8.451265279218088e-07,0.016372234649648265,-8.526908097856854e-06,0.09999870309813406,-4.027722443264516e-06,-3.4248747086327003e-06,-1.190789944639145e-06
22,2021-08-02,Simple + Baseline,-5.4451605580132665e-06,0.09999571552652069,0.09792341963544113,-1.6356462526130762e-06,-3.477680769870945e-06,-9.436777213867202e-08,2.930125583602878e-07,0.0837209855897746,-2.0542942593727517e-06,1.4020560921115094e-06,-5.853288759735061e-07,-2.1041082959812987e-06,-1.8146009675450733e-06,0.09999937522822247,9.242182088803913e-07,-8.593739119353175e-07,0.03161166624268318,-5.061731342837024e-07,-4.638501977202963e-06,7.220442745938137e-08,-1.3962742234331261e-06,-1.8545726810382552e-07,0.09999291000303391,1.938727559133986e-06,1.402044511757672e-06,0.011426173216219767,2.58909550453236e-07,0.09999357941302434,-2.067055354805931e-06,0.02487965830231194,-3.665532580329638e-06,-4.569155159769478e-07,-5.1073459667631855e-06,-1.4624530393405172e-07,1.8356476601291763e-06,7.822234713021562e-07,2.6871039495080806e-07,0.09999264341249547,0.09999805030917061,-2.180397978929316e-06,5.998851736892247e-07,1.81139693579617e-06,-7.404138506816231e-06,-1.3068257038828524e-06,3.0536055177859456e-06,-2.479655634254001e-06,0.1000017069506145,-7.601448020741248e-07,9.54427993380155e-07,0.05049888740585103
22,2021-08-03,Simple + Baseline,-3.67413182305443e-06,0.09999742935213925,0.07502909389432741,-1.2220144406104492e-06,-2.3939441187226074e-06,-4.1324688603412887e-07,2.392098135258135e-07,0.09720648586198295,-1.4156695124575975e-06,8.463474322523955e-07,-5.394270964880456e-07,-1.1834063239552208e-06,-1.6102872701434044e-06,0.09999964825054494,3.1829166371775086e-07,-4.5613670784183394e-07,0.03161056640361001,-4.4113802029025967e-07,-3.1697647797599554e-06,4.5577237995896914e-08,-7.321592858610591e-07,-2.1122916467767245e-07,0.09999560187672285,1.1968464760895296e-06,5.468683259243562e-07,0.011426918595254104,2.6512934025511323e-07,0.09999628904934824,-1.2299185003960102e-06,1.1298946942453273e-07,0.05992641597175848,-2.8386748437868116e-07,-3.2614717848705624e-06,-1.802283945038018e-07,8.797865901931322e-07,3.649117922489215e-07,4.106617820642593e-08,0.09999517921700529,0.09999896112564825,0.017090654993048952,-3.8983891682195194e-09,8.149764012602309e-07,-4.847196317317243e-06,-1.1487411656463357e-06,1.0631681099026035e-06,-1.7262931378799862e-06,0.08675313658022667,-6.759140575485652e-07,6.322962485061461e-07,0.02099707869721431
22,2021-08-04,Simple + Baseline,-2.1839436289255498e-06,0.04009987111977481,0.03117234639678022,-6.560939242185988e-07,-1.3881433901380841e-06,-2.0525137863446348e-07,1.5312244167672884e-07,0.09720644558071388,-7.856651414618516e-07,4.6549337976290526e-07,-3.138608246128363e-07,-5.896983523019198e-07,0.003364162322079525,0.09999992495902967,1.7898334258153455e-07,-1.3961758397888196e-07,-5.154504791453938e-07,-2.0767840517716708e-07,-1.87947074001273e-06,4.7914893455296586e-08,-3.5315850686628844e-07,-6.352595386043935e-08,0.09999743288072292,6.720059707868256e-07,1.2925941879082936e-07,5.841160211326355e-08,1.358564035063277e-07,0.09999792730144885,-5.583740926930728e-07,8.726122868570824e-08,0.05992648517317678,-9.459355174395087e-08,-1.8695922130489116e-06,-8.879809126171653e-08,3.8465444838946197e-07,1.6845908158102317e-07,3.9563908432543866e-08,0.0999971527707878,0.09999964269699853,0.10000063679797068,9.092289187788443e-09,3.183410355249481e-07,-2.87976598281098e-06,-6.760551748183293e-07,5.751431240103245e-07,-9.858219260906817e-07,0.08017861622635755,-3.6367583128397865e-07,3.7754565306812643e-07,0.08807235323035299
22,2021-08-05,Simple + Baseline,-1.2477575697964556e-06,3.756374205265644e-08,8.527901027368823e-09,-3.54176436060683e-07,-7.75817008684268e-07,-6.693106479911289e-08,8.043053897205488e-08,0.0972064786861452,-4.3752944852682314e-07,7.123483426209241e-08,-1.291219242889745e-07,-2.590722948237904e-07,0.003364192493661276,0.09999997247211788,2.9965209441279146e-08,-3.723765700522939e-09,-2.786856210658849e-07,-6.801722378342654e-08,-1.0642153635561318e-06,0.03951529583424525,-1.6514699649011936e-07,-1.796269503394461e-08,0.09999849293474306,-8.094747850223392e-09,4.89355997703039e-08,3.554363870175714e-08,1.8768663796142396e-08,0.09999882001644914,-2.1835077599337231e-07,1.4189783660663374e-08,0.059926507798526,-1.856644030990311e-09,-1.0809357739431817e-06,-9.455191047241751e-09,5.7009486737135e-08,4.06894971198669e-08,6.57524100889544e-08,0.09999834481019848,0.09999986897065423,0.09999998398890424,3.755376967339214e-08,1.573201748858977e-08,-1.6674367472879125e-06,-3.3726538022489574e-07,2.9851458921687306e-07,-5.679686387708566e-07,0.09999999744157864,-1.5791357112976817e-07,9.058316797882897e-08,0.10000001057239614
22,2021-08-06,Simple + Baseline,-7.16067578942219e-07,5.2284696210464186e-08,1.6445865032582678e-08,-1.7273881388045e-07,-4.2822375113125343e-07,-8.610315285536661e-09,7.471775185599685e-08,0.0388302750461597,-2.108944665180634e-07,6.864435224769247e-08,-5.348215009190756e-08,-1.1504364454486261e-07,0.003364228870777086,0.10000000124653936,4.6419368755455264e-08,-1.0009961551598753e-08,-1.5084810242153082e-07,-1.2972648019374494e-08,-6.021994666335492e-07,0.09788497572090422,-6.241967454361235e-08,3.541099717405635e-08,0.0999991590253872,4.7136167422492314e-08,1.527207249008838e-08,5.51095737690118e-08,3.539369243414082e-08,0.09999939207065989,-2.2025426048534522e-08,2.025681343087312e-08,0.05992658224781711,-9.41634731123321e-10,-6.006305625974905e-07,1.1566029449915716e-08,4.653528301083092e-08,4.494948678637274e-08,5.805401985687909e-08,0.09999905329744056,0.09999996450338335,0.10000003232641926,3.0418474212745964e-08,3.914612189998533e-08,-9.589132445622097e-07,-1.805747368214966e-07,1.7773396217644248e-07,-2.9302681213680164e-07,0.10000002877941254,-6.921480626877912e-08,8.383191855807781e-08,0.10000001625530455
22,2021-08-09,Simple + Baseline,-1.4456564124498952e-06,-9.494716854362831e-07,-1.779046901582659e-07,-3.0146264872362523e-06,-2.621265073989042e-06,-1.5361839991454805e-06,-1.417111299782782e-06,0.03882845417389825,-3.842427070386599e-06,-1.202048937926222e-06,-6.170129831755907e-07,-6.499315178116547e-07,0.0034364698055743405,0.09999959096043526,-1.5012643220776322e-06,6.190739390012109e-07,-3.004777798651046e-06,-8.928058720908343e-07,-2.3886309350979377e-06,0.09788312614060725,-1.8031823284515783e-06,-2.8666046487389292e-06,0.09999467912191323,-2.6365285895210357e-06,8.115146362261463e-08,-1.1480972254798127e-06,-7.783219927774743e-07,0.09999408401847229,4.7408270317717783e-07,-9.434761248132873e-07,0.059923722816327296,7.921755392394618e-08,-1.9317178535960574e-06,2.9664562459146866e-07,-4.57432411160948e-07,-1.0806279195861765e-06,-1.5329611706276998e-06,0.09999693578013732,0.09999881546002257,0.09999624072795552,6.440792412304052e-10,-1.0869419094190969e-06,-1.89560430717428e-06,-2.5324534113291583e-06,-9.019069425367953e-07,-1.928771654501225e-06,0.09999880047388851,-1.2387689018506217e-06,-1.5486639571370073e-06,0.09999911691047492
22,2021-08-10,Simple + Baseline,-6.481996934912025e-07,-3.17933196058377e-07,-3.268981288288419e-08,-1.5171187179995047e-06,-1.3422653337122632e-06,-8.127293447606927e-07,-5.792779220435136e-07,0.03882884771772094,-2.011045321037172e-06,-4.264011321817559e-07,-1.5313057438198403e-07,-6.789146358756531e-08,0.003436938698902243,0.09999998101210791,-5.284527333079577e-07,2.1046594248618246e-07,-1.519415566005951e-06,-2.9863005073973806e-07,-1.2082637031435485e-06,0.09788361535520225,-7.761738568623291e-07,-1.4233951335892662e-06,0.0999972270447888,-1.11265941963051e-06,1.067736627713778e-07,-3.022650350409317e-07,-1.507140735234407e-07,0.09999700744778187,3.591600316674291e-07,-1.7095132868226903e-07,0.06207777506598768,1.2918418903410864e-07,-8.495420138712146e-07,1.7379903068116268e-07,-7.781472809264622e-08,-3.4849088905030895e-07,-6.900073039357973e-07,0.09999843158329204,0.09999971552423878,0.09999804429270454,7.4079614156946e-08,-2.943325733465615e-07,-8.759026619135552e-07,-1.269935797865385e-06,-3.341793909647086e-07,-8.928195092125621e-07,0.09999982926379423,-5.62213493125221e-07,-6.035127999216762e-07,0.09780372890595075
22,2021-08-11,Simple + Baseline,-2.151315402032705e-07,1.412987268512153e-07,1.4573172724905756e-07,-5.7299567569684e-07,-5.282612028621042e-07,-2.5236703646665536e-07,9.404285208153773e-08,0.09816766486678803,-7.585486341257816e-07,2.042365877087046e-07,3.192572861143681e-08,1.9781762872753532e-07,0.04535045061544288,0.1000000602766451,-1.384877391968526e-09,-1.2220695215466874e-08,-7.245353165735444e-07,-9.930479390042955e-08,-5.300681299633517e-07,0.09788450308621771,-3.0608033923588975e-08,-3.263540808004625e-07,0.0999989354955865,-7.89006469953481e-08,1.6566459563803875e-07,2.219498626289568e-07,2.3721503988855115e-07,0.09999902666456184,1.8938320800152364e-07,2.1809212102262045e-07,0.09999869809056912,7.551849513422865e-08,-1.0729332661276871e-07,5.413823183811898e-08,1.971716798701378e-07,1.3091593195592878e-08,-1.0565039349410926e-07,0.004049605312018611,0.09999989735398997,0.09999912542429971,9.166713888726578e-08,1.7903172800720778e-07,-2.016666220013702e-07,-5.451224328427961e-07,0.05455434451562694,-2.7435629128965242e-08,0.10000025152392222,-1.4748978211695332e-07,1.2720323650385065e-07,1.1425863164462136e-07
22,2021-08-12,Simple + Baseline,-1.8923268726108915e-06,-1.8452547206526666e-06,-1.4650454497816796e-07,-5.990630011538153e-06,-3.222277077437254e-06,-1.1301259326007916e-06,-3.7583649155755616e-06,0.09816407998808557,-3.1279211033370566e-06,-2.485799013250287e-06,-2.1881982114141136e-06,-2.628153433639237e-06,0.09999566613000156,0.09999915716708832,-1.2138988083473117e-06,3.021387940255149e-07,-2.791199174128884e-06,-3.707782038323838e-08,-5.0543463095128685e-06,0.025301795657212387,-3.9844043974413415e-06,-2.5548386353651226e-06,0.0999912416752638,-3.4281146585616572e-06,1.017898103290725e-07,-1.4544066199370755e-06,-2.027680019909715e-06,0.09999063137709589,-3.25950706920708e-07,-1.6066813909571075e-06,0.09999276547093254,1.8839641117958708e-07,-2.9796870019056326e-06,-1.0508986787532559e-07,-7.265146468235057e-07,1.7351965415262517e-07,-3.8102311992720697e-06,0.0040454926801647305,0.09999876933638631,0.09999232416633987,-2.3229202485164478e-07,-2.1707334363668754e-06,-2.7251643457471656e-06,-1.3139271933097526e-06,0.07260789021144115,-3.1697344955647438e-06,0.09999798225790998,-4.157564971635107e-06,-3.826825853105107e-06,-4.227911530089323e-07
22,2021-08-13,Simple + Baseline,-6.292498954050651e-07,0.1000015749944314,2.2644662660235756e-07,-2.8431882212250504e-06,-1.3049122822250336e-06,1.4060089352961443e-07,-1.2356968295570264e-06,0.023380631871829285,-1.0116321141040277e-06,-4.1899861540776683e-07,-6.333462304352573e-07,-8.479406188457764e-07,0.09999802895834564,0.0999999822407985,5.797646731274302e-08,2.017476942502323e-07,-1.2349898282173912e-06,3.191416776278445e-07,-2.3576311149747944e-06,8.32209582952206e-07,-1.42056982723251e-06,-5.091599937317063e-07,0.09999565939871351,-7.776266145377601e-07,3.7292853254010507e-07,5.697393300320368e-08,-2.1520332979125803e-07,0.09999550875042593,6.556367810365616e-08,-1.1896278828398465e-07,0.09999652132828474,3.753602476847839e-07,-1.156572058048756e-06,2.8554779939375446e-07,3.575958538708765e-07,5.687373073985049e-07,-1.4352761385814696e-06,0.004046514453203205,0.09999970659623308,0.09999625761238105,3.1197106292876093e-07,-1.1996886562960885e-07,-1.1044628631030846e-06,-2.4762531829046714e-07,0.07260891266113569,-1.0801753466275269e-06,0.10000003671211201,-1.7111357785024036e-06,-1.1429091287815806e-06,4.2636300585051475e-08
22,2021-08-16,Simple + Baseline,-1.0078967522326594e-06,0.1000002217324311,3.0635022286532396e-08,-2.1867074469737964e-06,-1.2438075894252603e-06,-1.4859555751123473e-07,-1.009507279726757e-06,0.02337938318572596,-1.274158524937782e-06,-4.857745993996561e-07,-5.668191460938503e-07,-6.976410238056601e-07,0.09999815920564618,0.033043419083754515,-6.01866669740525e-08,-1.623957990257971e-08,-1.4736316101525454e-06,9.412583069972607e-08,-2.010409285981308e-06,-1.8996377614346097e-07,-1.2178424810480004e-06,0.0515071804478753,0.09999645289536366,-8.510135261286945e-07,2.5554345996392182e-08,-4.872652118726535e-07,-5.143432500804827e-07,0.09999652458700445,-3.81508656197883e-09,-3.073141646905495e-07,0.09999736276985458,8.757859826890791e-08,-1.5215614453342237e-06,1.0713877782230169e-07,4.9463997619379477e-08,1.7181024039672543e-07,-1.3331031999410594e-06,0.004045217385194621,0.09999968301925612,0.09999711079392494,1.73386374244262e-07,-4.044122802869809e-07,-1.4625040363612598e-06,-5.431200211983264e-07,0.08806397341950774,-1.4798841409379684e-06,0.09999961322383978,-1.375252390880246e-06,-1.1118539283395504e-06,-4.785571971376384e-08
22,2021-08-17,Simple + Baseline,-7.883442363039711e-07,0.09999980627609964,4.456142107587814e-08,-1.4603037656596468e-06,-8.51959710389628e-07,-1.8938912707368267e-07,-5.635596236769618e-07,0.06733084097716859,-1.0052252573268691e-06,-2.631392059335951e-07,-2.994688694332354e-07,-3.9619242499845105e-07,0.09999864468356946,-1.446035347918965e-07,-1.6601473639736707e-07,7.885390050748756e-08,-1.0843663551101039e-06,9.997924667649352e-08,-1.3322791729578037e-06,0.011673064908340304,-7.642578009124392e-07,0.01697960072008626,0.09999755705331828,-5.91348606641453e-07,7.774618120138991e-08,-4.069491344950098e-07,-2.979263068537765e-07,0.09999758367396425,-8.473073480765259e-08,-1.243327832785042e-07,0.0999981385593743,1.098018546702909e-07,-1.1753648166706515e-06,1.45110498014767e-07,-4.0866758637776317e-08,1.2824414442680832e-07,-8.35823105182998e-07,0.004044744515830568,0.09999972898812884,0.09999795466307605,-8.942487884776525e-09,-2.619109320441543e-07,-1.1241334243193046e-06,-4.218772186638961e-07,0.09999945583419947,-1.1989712859912867e-06,0.09999972397872736,-9.120335093431809e-07,-6.926546047721729e-07,-3.989929315197527e-08
22,2021-08-18,Simple + Baseline,1.4528056222971974e-08,0.10000033669537327,1.884595285465737e-08,-5.337102872318329e-07,-1.7605036676882771e-07,1.2532114154931214e-07,-9.18375224260547e-08,0.06733146750233185,-2.0522588733534797e-07,-6.156717824359334e-08,1.6031660049493675e-08,-1.3151873381051207e-08,0.09999967046330542,8.597013235239737e-08,1.3487933810549524e-07,-1.1733719907697767e-08,-7.335562353420544e-07,1.432857728707557e-07,-3.7182990403997004e-07,0.02862732203360977,-2.50570951743714e-07,1.1787860481572142e-06,0.09999902076496843,-1.1497433815520541e-07,-2.3606172620384634e-08,2.4037876720046168e-08,2.3938771303640973e-08,0.09999920489461012,1.8588498935164598e-07,6.69866135616327e-08,0.09999931491233466,3.7351445684310435e-08,-2.6769734272383273e-07,9.642523412633815e-08,8.55610421877316e-08,9.208342872472815e-08,-1.8351233080240581e-07,0.004045296157165925,0.10000014416800758,0.09999926279595643,1.3095303390767445e-07,5.8385817878106465e-08,-1.3558420233039078e-07,5.720873964640514e-08,0.10000006115658577,-1.9727530502221836e-07,0.10000011273559892,-3.062729015920514e-07,-2.1526665350218927e-07,9.52712200084535e-08
22,2021-08-19,Simple + Baseline,-4.654223659574356e-07,0.09999779150173,2.053378857121169e-08,-1.7867081111734775e-06,-6.576701321803094e-07,-1.18212033826241e-06,-1.8550683120416722e-06,0.07451494040018614,-1.4657148920048446e-06,-1.6934735686318739e-06,4.81428869681385e-08,-2.20886856718284e-07,0.09999727334472458,3.085350227444901e-08,-9.563692003080645e-07,3.6817844682900897e-07,-1.0965888503697208e-06,4.989311962091859e-07,-1.765715681418045e-06,0.028624584648778265,-2.241673054978549e-06,-7.002438661577995e-07,0.09999597433353788,-2.5355929282876305e-06,-1.833782712748747e-07,-1.6998128221925487e-06,-7.652593981831306e-07,0.09999605325642168,2.4734682346677256e-07,-4.506604633108302e-07,0.09999707987086263,2.564904632614849e-07,-2.083656783330925e-06,4.329918293149498e-07,-9.173366465201673e-07,2.410920052576679e-07,-1.463818357979068e-06,0.004043515805251395,0.0999996946867204,0.09999610994354118,1.44544760281488e-07,-1.5202700477928603e-06,-1.0894628793611425e-06,-4.7287546807048527e-07,0.09287057063372071,-1.5886729064088043e-06,0.09999878903778293,-1.3155561785970894e-06,-2.614699038264231e-06,1.2945181311426689e-07
22,2021-08-20,Simple + Baseline,-7.852047886386375e-07,0.09999846921750052,7.247805216821734e-08,-9.846760073850546e-07,-5.552967401301105e-07,-3.3059822478218524e-07,-6.066695659411563e-08,0.08256686794101893,-4.111296074011618e-07,2.911318499159861e-07,2.0277154361561623e-07,-5.347311967209441e-07,0.09999753760746875,-7.042291790673351e-07,-8.13254804944879e-08,-3.2560880008968766e-07,-1.2554825330253942e-06,-1.3941697839639184e-07,-1.0437187913941525e-06,0.03804543010644808,-6.952960965552941e-07,2.1758383664670488e-07,0.09999768432880446,-2.1169410996938007e-07,5.372029052934129e-07,-3.358494552552065e-07,-3.21605276896219e-08,0.09999767651814992,-1.1466354034260592e-06,1.454223673726928e-07,0.09999829300002387,-1.3198271290381575e-07,-1.2219178693813762e-06,1.963219771533788e-08,2.8467756247496613e-07,1.5799718356167296e-07,-3.8752265998207544e-07,0.004042363659895403,0.09999881467250674,0.09999764441413087,-2.715805479856099e-07,2.6338249687947216e-07,0.02134138169519092,-8.425488726983278e-07,0.05402979398113391,-6.738150202513243e-07,0.10000045890020066,-5.502088753301289e-07,-3.7034793137599045e-07,-5.173957840119641e-07
22,2021-08-23,Simple + Baseline,-4.873499745050421e-07,0.0999991784749501,4.990463771936535e-09,-5.819006892117312e-07,-3.531686082653255e-07,-2.039305013471231e-07,-5.102101207078899e-08,0.10000001088835092,-2.3199004974471427e-07,4.8441091317712916e-08,8.3404617358979e-08,-2.8001770809350734e-07,0.0999986042416706,-2.6049312184662734e-07,-2.664719702764687e-08,-1.0690608999270956e-07,-7.6115136510645e-07,-1.0374253781340875e-07,-6.304273336034873e-07,0.038045460348430836,-4.0045011551839333e-07,1.3366600619670715e-07,0.09999864912817485,-8.939208873568398e-08,8.6482440057903e-09,-1.377891777400616e-07,-1.9909424912546578e-08,0.09999870135390303,-5.379436852322432e-07,-7.318378073307795e-09,0.0999990063844003,-7.47896242069275e-08,-7.408339932973475e-07,-2.327038947534281e-08,2.72506277864598e-08,-2.6995981081449043e-08,-2.3786412763215843e-07,0.004042352549093676,0.09999956186479125,0.09999864866488042,-1.2285691797690133e-07,1.2025550280059318e-07,0.03754023696719066,-5.145505138508475e-07,-9.981007364794115e-09,-3.9874638149145264e-07,0.10000004354013454,-3.414781406327977e-07,-2.0114634117791396e-07,0.02038708337921355
