seed,date,strategy,NYSE:MTZ,NASDAQ:FIVN,NASDAQ:PCRX,NASDAQ:ITCI,NASDAQ:VRRM,NYSE:ENVA,NYSE:EVRG,NASDAQ:WIX,NYSE:FDP,NYSE:ETRN,NYSE:OC,NASDAQ:KIDS,NYSE:ARCH,NYSE:MDU,NASDAQ:SFM,NYSE:MTRN,NYSE:KMT,NYSE:LXFR,NASDAQ:ADBE,NASDAQ:CGBD,NASDAQ:PRDO,NASDAQ:GBDC,NASDAQ:IDXX,NYSE:VVV,NYSE:LXU,NYSE:CHGG,NYSE:PGR,NYSE:CACI,NASDAQ:LKFN,NYSE:TMHC,NASDAQ:NBTB,NYSE:MAN,NYSE:MS,NYSE:TFC,NYSE:HRTG,NASDAQ:PBYI,NYSE:CNP,NASDAQ:SEDG,NYSE:OLN,NYSE:PBH,NASDAQ:SPT,NASDAQ:SRCE,NYSE:DDS,NYSE:SFBS,NYSE:KGC,NASDAQ:CHTR,NASDAQ:POOL,NASDAQ:UBSI,NYSE:STC,NASDAQ:SLGN
6,2023-06-20,AR1 + Baseline,0.0017966250375408127,-7.345156102887223e-09,7.184196650919936e-09,0.014148113400919825,0.09993274752876544,0.05170724628581463,2.1405690656656157e-07,-1.155783979418333e-07,0.07348887875877347,0.028056502095235237,1.194519136016248e-07,-7.9133180016177e-07,-6.491921433844955e-07,1.4758810613389624e-07,0.09999997477361187,1.8294126733641757e-08,-1.5568545505009742e-06,2.8022364888385607e-07,0.09999995429833289,1.3529590838383733e-07,0.0942938698315921,1.6264225898064198e-07,1.5551209222583234e-07,1.0392414120889583e-07,-3.6271864155160384e-07,-5.06001094682455e-08,0.09998391510746167,1.1846057293683013e-07,2.7633254792293294e-07,0.09999567624352254,9.483457506206223e-08,-2.6117691353710352e-06,2.2838395917180756e-07,-1.5394696210860739e-06,0.04756912373940401,0.06164702808214382,1.5412210490723241e-07,-2.114074799395449e-07,-1.6344358057258845e-06,0.09999064021394893,-3.522288032180757e-08,1.788949369960551e-07,3.322032721477377e-08,2.7300793888275866e-08,0.02740189954042685,-1.396149115036975e-06,-4.69950381542384e-07,-3.3347061559401117e-06,-8.785725637185362e-09,1.247583871740641e-07
6,2023-06-21,AR1 + Baseline,0.0017962249186259513,-9.932680042866644e-08,-4.1055739313642875e-07,0.014147786281584744,0.09993236184897207,0.051706895058728074,-1.0622276726668227e-07,-1.2969763870821016e-07,0.07348848885363275,0.028056120872836224,-1.4585841378539393e-07,-4.795295728005304e-07,-3.829325383494649e-07,-1.4499226962146233e-07,0.09999980187251495,-1.2943689698599023e-07,-9.530220209186229e-07,-6.340009280541606e-08,0.09999950891869795,-1.5070324644303435e-07,0.09429344100503287,-1.3454618194506043e-07,-1.0777342333552328e-07,-1.702921634693371e-07,-2.1145186409973486e-07,-8.238425799604454e-08,0.09998352792535516,-1.6237508693125567e-07,-6.310855024544997e-08,0.09999755980574869,-1.6668236067606675e-07,-1.7465725203637109e-06,-9.339503432117987e-08,-8.898288068690094e-07,0.047568765229099336,0.06164667598051704,-1.4147490588258865e-07,-1.600779763273785e-07,-1.0299713509849457e-06,0.09999428477996677,-8.221249570472546e-08,-1.2651633429109496e-07,-1.1009356821167729e-07,-3.373448675840407e-07,0.02740157970317003,-8.654588918725541e-07,-4.022026704940662e-07,-2.1821466793866623e-06,-4.004692168099894e-07,-1.5769277820275186e-07
6,2023-06-22,AR1 + Baseline,0.0017959572284915394,-9.004517613664763e-08,-3.208246312525616e-07,0.014147534287162193,0.09993209899772103,0.05170663590135476,-2.1301271852107112e-07,-1.0508805552705264e-07,0.07348820803965844,0.028055894966827546,-2.4182533924299604e-07,-3.002169025969845e-07,-2.2063312612681803e-07,-2.4383374617752817e-07,0.09999976809472051,-1.5795583744099448e-07,-5.855447432871565e-07,-1.8123093824473665e-07,0.09999927285872995,-2.4929654305528986e-07,0.09429317256620026,-2.3689546751834348e-07,-1.887197848891908e-07,-2.667663237957174e-07,-1.1803623505754014e-07,-6.821871334040485e-08,0.09998326017887887,-2.515947750355459e-07,-1.7018158504120205e-07,0.0999985669575224,-2.5489245362577146e-07,-1.145082534079146e-06,-2.0082164838622544e-07,-4.857747574744693e-07,0.047568546115503325,0.06164648689619038,-2.3794174569306174e-07,-1.0627878803852424e-07,-6.458023314268535e-07,0.09999401291387398,-5.464789812609777e-08,-2.4285112424538585e-07,-1.2912620953736403e-07,-2.2903501301376167e-07,0.02740134926770535,-5.139023894454643e-07,-2.9662944581354664e-07,-1.4320145367634082e-06,-3.3271675845893804e-07,-2.4543201681998105e-07
6,2023-06-23,AR1 + Baseline,0.0017829553526540981,-2.8796825494175634e-06,-1.2250130170451452e-05,0.014133167153425476,0.09991989781042629,0.05169250335488787,-7.774096772974685e-06,-3.2225979059928672e-06,0.07347096346967905,0.028044244167390996,-7.812468724711114e-06,-5.143179785053535e-06,-1.7839814024886026e-06,-8.509113756080067e-06,0.09999320204454218,0.00038121927520441115,-4.307413617661517e-06,-5.63015326308368e-06,0.0999868064507046,-8.07431247999925e-06,0.09428080925117623,-8.025009358795313e-06,-6.445665157234169e-06,-8.591774320248751e-06,-1.35674029146991e-06,-3.3485232279122984e-06,0.09997100560526577,-8.232444049041002e-06,-6.161906181043292e-06,0.09999099215522357,-7.4952097337538e-06,-6.6850139408364684e-06,-7.090353404225929e-06,-5.105440070414336e-06,0.047557159839217086,0.061637093888711025,-7.677478292595831e-06,-2.8621386133301593e-06,-4.490724559988096e-06,0.0999822552905621,-1.2399637297204217e-06,-8.736753562591644e-06,-3.6693291949970827e-06,-4.6851978821922165e-06,0.027391647693731962,-7.990255310180425e-06,-9.667163562019988e-06,-7.772740182263225e-06,-1.3952262895334765e-05,-7.127398324409918e-06
6,2023-06-26,AR1 + Baseline,0.0017729138886434929,-3.1788286011312387e-06,-7.922535840879385e-06,0.05153350439238206,0.09991103920306103,0.05167954719131376,-6.622669086295463e-06,-3.758785638645342e-06,0.07346498250060586,0.028033588231094725,-1.0290014483308033e-05,-5.120530714771091e-06,-3.035792216833911e-06,-8.1968502487297e-06,0.09998934342493447,0.0003727806104530918,-6.189095314516705e-06,-7.037788079645593e-06,0.09997905275420775,-9.37225404260824e-06,0.09427601987386806,-8.573343472101771e-06,-7.407118124909607e-06,-9.534954886288701e-06,-3.131040382610044e-06,-2.6905048338018513e-06,0.09996595191273554,-7.798580218333285e-06,-6.0692596186683635e-06,0.09998921621437257,-8.638997975034283e-06,-1.0590657376711504e-05,-8.567743180504309e-06,-5.537392944186838e-06,0.047542370985492015,0.06162857797382379,-7.0524542735247186e-06,-2.9478007055148168e-06,-5.127497337800946e-06,0.06270095819488242,-3.1226607121593023e-06,-9.442604956815582e-06,-4.880750083631792e-06,-3.998632950062032e-06,0.02738706218151049,-6.788630629116165e-06,-7.72197283508356e-06,-8.44381782068722e-06,-1.0539171474191568e-05,-7.542427497755673e-06
6,2023-06-27,AR1 + Baseline,0.0017665383432740051,-2.1149444640004707e-06,-5.98197321211385e-06,0.0515293824277632,0.09990679672896642,0.05167531984103712,-6.137803871164711e-06,-2.1637039219734317e-06,0.07346073332283888,0.028030336343100225,-8.28025860426912e-06,-3.765507797999284e-06,-2.420524086628677e-06,-7.070132339192716e-06,0.09998543091902265,0.00036955870901350223,-4.931885570926462e-06,-6.397561840003081e-06,0.09998780379571966,-7.982194773076735e-06,0.09427189398523984,-7.493564360704317e-06,-6.1121349890185865e-06,-8.184914494807154e-06,-1.9418574334621493e-06,-1.3473651557557411e-06,0.09996189794503646,-7.125646234158429e-06,-5.563824526072546e-06,0.0999918992564792,-7.237503467050482e-06,-8.148970898210453e-06,-7.307564162192927e-06,-3.7381985885785714e-06,0.04753910676837517,0.06162519970245791,-6.548865385247876e-06,-1.7544766944517657e-06,-4.462006539794761e-06,0.06269717758096172,-1.4594515041688181e-06,-8.011768066179344e-06,-3.302615055508121e-06,-3.124945857146133e-06,0.02738348032970999,-5.327779874152331e-06,-5.417224384211932e-06,-7.132562564815661e-06,-7.583112216555157e-06,-6.94554290255902e-06
6,2023-06-28,AR1 + Baseline,0.025094633055136085,-7.505590010937542e-07,-3.30158990605583e-06,0.05617177204871252,0.09990600211598186,0.05167508033664847,-3.7354408615810093e-06,-7.319983721297989e-07,0.09999984338036241,0.028029923944972456,-4.877916611091042e-06,-1.740330999945079e-06,-1.0091339809757938e-06,-4.2788193053995e-06,0.0999853104576545,0.0003692000873888534,-2.6201586691969434e-06,-3.870760903792287e-06,0.09998784325819429,-4.873359853678641e-06,0.09427179876741215,-4.5551769702916285e-06,-3.4373178064305525e-06,-5.005184611072198e-06,-6.722109273186264e-07,-3.3614076148517714e-07,0.09996181157840663,-4.352632318587816e-06,-3.272219811717128e-06,0.09999547859052939,-4.258220670524053e-06,-4.877343466114183e-06,-4.424360448557105e-06,-1.762669926591746e-06,0.05457331681510631,-3.10258054804853e-08,-3.9940832375693735e-06,-5.994867786637111e-07,-2.4094837958061557e-06,0.06269706712868592,-4.0330106361770704e-07,-4.841861052970939e-06,-1.3990073849153775e-06,-1.4671961454608374e-06,0.027383142074270065,-2.8221550996391454e-06,-2.7586464756387834e-06,-4.280272628268424e-06,-4.221277202561134e-06,-4.249468033679827e-06
6,2023-06-29,AR1 + Baseline,0.05847802912918997,-3.263242446091407e-07,-2.058108929350662e-06,0.05617131045121485,0.09990683965190367,0.05167404114535677,-2.5208679745755605e-06,-3.0801575495064215e-07,0.0999995771822325,0.0318093505566859,0.025500498135691715,-9.380727229472104e-07,-5.869569839949057e-07,-2.820046423813748e-06,0.09998419835439573,0.00036864956797584916,-1.5938251948949443e-06,-2.5716707044414523e-06,0.0999864454078608,-3.194131152075024e-06,0.09427058489273053,-2.9788450070315334e-06,-2.0835480682669055e-06,-3.269684804260069e-06,-3.4059331559369033e-07,-1.8281016316117138e-07,0.09996054781883261,-2.858834168917909e-06,-2.2080010990026734e-06,0.09999731099450351,-2.7627407491455407e-06,-3.143651726228073e-06,-2.907526995473058e-06,-1.054633358295608e-06,0.05457260705432185,-7.476832166079727e-08,-2.653458300050676e-06,-3.132429257348657e-07,-1.5313125870558706e-06,-6.117319943198932e-07,-1.973998105326655e-07,-3.1698325446447064e-06,-7.420890598942523e-07,-9.202816206602485e-07,0.027382399578511143,-1.6513580605738507e-06,-1.5975675919253105e-06,-2.8330384663675786e-06,-2.5621829469532013e-06,-2.818182194923371e-06
6,2023-06-30,AR1 + Baseline,0.05847684593385796,-3.449895976626671e-07,-1.5960264861651538e-06,0.05617046971205924,0.09990676575769587,0.051673038835177765,-2.0138738732365605e-06,-3.222855996959803e-07,0.09857518173956718,0.03180837548226075,0.02549916712946966,-7.366666447320627e-07,-5.463011620834279e-07,-2.184507900657687e-06,0.0999829243241163,0.00036788023432374244,-1.2164021943879892e-06,-2.0323099073411714e-06,0.09998527136247376,-2.406693966165596e-06,0.09426919622648246,-2.278682213031054e-06,-1.5526521753593756e-06,-2.4537177428928787e-06,-3.556014438031356e-07,-2.287872815476806e-07,0.09995918205374543,-2.2132240423583043e-06,-1.7872652646112878e-06,0.09999814790535502,-2.0953474152401667e-06,-2.3637804448954793e-06,-2.232270598472322e-06,-8.790547398433269e-07,0.054572014235635895,0.0014230437051006377,-2.0905765919740238e-06,-3.2730008421342023e-07,-1.2305461471256844e-06,-8.938979553652134e-07,-2.449910291250278e-07,-2.3947071264797187e-06,-5.900201047414661e-07,-8.339374072004461e-07,0.02738161307669913,-1.231870354206904e-06,-1.1890544706818283e-06,-2.192573323328203e-06,-1.8638107776888003e-06,-2.1862109922920917e-06
6,2023-07-03,AR1 + Baseline,0.058526076208735615,-1.9260572838509985e-08,-6.877272805998857e-07,0.056170793094296505,0.09990713045033187,0.05167337582787021,-9.66390223196152e-07,-1.3823750228818744e-08,0.09857554930016219,0.0318087009315543,0.02683980757308782,-1.835757732018968e-07,-9.851179628625546e-08,-1.0651153198208992e-06,0.09998327645780988,0.00036820489563449036,-4.3441026599485136e-07,-9.73499069378655e-07,0.09998560328444464,-1.1912949294979385e-06,0.09426955909131815,-1.122404969556605e-06,-6.372829587909038e-07,-1.2203067190029236e-06,-1.675450257431205e-08,9.972796393181073e-09,0.09995954907330497,-1.0865119030122953e-06,-8.248937338262859e-07,0.09999921044860395,-9.958123320333832e-07,-1.1675802904699221e-06,-1.090928312579105e-06,-2.626124592709548e-07,0.05457234036573523,8.106414690797155e-08,-1.0129084717176048e-06,-7.73527864120412e-09,-4.601183638328062e-07,-3.1270116133939664e-07,1.1864054509533853e-08,-1.1914971535138228e-06,-1.1052794784358488e-07,-2.509936888831779e-07,0.02738195429450125,-4.4978741797753283e-07,-4.208595975621575e-07,-1.071887831031625e-06,-8.242868396327597e-07,-1.0651411818424359e-06
6,2023-07-05,AR1 + Baseline,0.05852577788997411,-9.08496430650861e-08,-5.383178413752107e-07,0.05617051709143447,0.09990665524598785,0.0516730491405688,-7.507854442031113e-07,-8.55730714053021e-08,0.09857527724431808,0.031808414799859776,0.026839569605234797,-1.9761887448220922e-07,-1.482053375409372e-07,-8.103548370286629e-07,0.09998299266829914,0.0003679620192554867,-3.651236361269984e-07,-7.556527690403623e-07,0.09998528969313099,-8.859320765431813e-07,0.09426930700431263,-8.445838097597293e-07,-5.006850820912873e-07,-9.02594041901223e-07,-8.898803876124093e-08,-5.3265692167555e-08,0.09995927745045895,-8.238824120942505e-07,-6.509944654973646e-07,0.0999994220580397,-7.46773273412837e-07,-8.698659301882362e-07,-8.259099376632178e-07,-2.564292104680527e-07,0.05457196221710761,-3.428049624554537e-08,-7.803160029861418e-07,-8.309217604411258e-08,-3.9100447387339353e-07,-3.6935048788403185e-07,-6.526572079105259e-08,-8.837601202397178e-07,-1.5166895836077477e-07,-2.5600664767404535e-07,0.027381694400959222,-3.7039836215887804e-07,-3.509022437200664e-07,-8.126560899914751e-07,-6.144396385845421e-07,-8.103263686102517e-07
6,2023-07-06,AR1 + Baseline,0.05852527801232759,-1.7211608253160797e-07,-6.303122830915965e-07,0.0561700360714641,0.09990611899074887,0.05167255481308009,-7.590619847140635e-07,-1.6444747082096048e-07,0.09857472865174852,0.03180796528561989,0.026839028557152228,-2.873683649339875e-07,-2.4678768518202073e-07,-7.957780304073885e-07,0.09999097425835855,0.0003674980884885883,-4.33239822017921e-07,-7.612044771707127e-07,0.0999848016306432,-8.410504547571826e-07,0.09426876782352137,-8.162082210414245e-07,-5.417327084120295e-07,-8.514617839682023e-07,-1.7498307541100414e-07,-1.1008763295837874e-07,0.09995872623765725,-8.054611422533485e-07,-6.802287856950864e-07,0.09999941772846213,-7.336255767584991e-07,-8.295719252621701e-07,-8.035328343705016e-07,-4.283955592620648e-07,0.054571517640370854,-9.677766107482345e-08,-7.781933418990371e-07,-1.6267424966040072e-07,-4.650515964258316e-07,-5.385561723369086e-07,-1.3229406770462883e-07,-8.387512469944192e-07,-2.4557639505772774e-07,-4.4821690121383713e-07,0.02738122493323665,-4.339997701334437e-07,-4.1633913340479483e-07,-7.960305488191727e-07,-6.189312140041535e-07,-7.960701695475651e-07
