seed,strategy,final_equity_gross,final_equity_net,sharpe_gross,sharpe_net,max_dd_gross,max_dd_net,avg_turnover,avg_max_weight,has_nan_weights
17,Simple + Baseline,2.4076660020560703,2.2699286301884904,0.9710872999156134,0.914238138680523,-0.400878609450242,-0.4159349102309623,0.11476540793630978,0.09999990856900665,False
17,AR1 + Baseline,3.7586259658751566,3.6645847276546655,1.4010293499659667,1.3768168101350284,-0.1967013585445001,-0.19778176416970628,0.049559384409171695,0.09984304724768649,False
17,Simple + Advanced,2.364845212569197,2.229792952378267,0.9589242287504925,0.9017877150181733,-0.39279692104131925,-0.40769937169586157,0.11456727042223118,0.09999535622313391,False
17,AR1 + Advanced,3.76564365410317,3.6702218622147798,1.4028590784568775,1.3783896788988217,-0.18139346760818253,-0.18247913719842102,0.05022790990759959,0.0998379694659785,False
18,Simple + Baseline,2.1252361390161387,1.994182015279049,0.8366937463169261,0.7767662317647951,-0.2426639571663679,-0.24575215108697923,0.12370451867768757,0.09999999366486705,False
18,AR1 + Baseline,3.6005281906941633,3.5124100946558605,1.265738507777455,1.244032284920934,-0.2078197414581291,-0.21239558651253188,0.048337190206921024,0.0998432281889679,False
18,Simple + Advanced,2.063345141145399,1.93570526887936,0.81569295465299,0.7548538727094496,-0.2507694489998574,-0.25397470689531176,0.12411934191069117,0.09999609740642415,False
18,AR1 + Advanced,3.5199195673101777,3.4306577086794148,1.2481524976700795,1.2256256908495495,-0.21992436034807894,-0.22474698692610684,0.050124389910891465,0.09983935406756109,False
19,Simple + Baseline,1.8907994145331137,1.776248121839707,0.7963811963502146,0.7292231011472321,-0.3410474603254675,-0.3607124734119549,0.12128745583217619,0.09999996400262226,False
19,AR1 + Baseline,2.859673125914801,2.787440800628914,1.209738186529843,1.1831961998296148,-0.2695538255538772,-0.2759459840271038,0.04977782882979876,0.09984319962495335,False
19,Simple + Advanced,2.0077391399505364,1.8873619494259988,0.8672384597886708,0.8000490779253707,-0.32962555381156655,-0.3409724576243792,0.12000118619275295,0.09999544548254123,False
19,AR1 + Advanced,3.197571556787171,3.1185142282897114,1.3302202250906232,1.304105519836835,-0.24878501071765535,-0.250915741477142,0.04870231770837585,0.0998385640515389,False
20,Simple + Baseline,2.5063739505199023,2.3540392268719157,0.9247595567640724,0.8712552893272054,-0.35394950795491675,-0.3632749298861325,0.12196678005168476,0.10000000959925166,False
20,AR1 + Baseline,3.768009236114314,3.6458187004778173,1.2444574106129953,1.2171817222302985,-0.21795395857478983,-0.22400883130670535,0.06422434743710137,0.09984313660717861,False
