seed,date,strategy,NASDAQ:MGNI,NYSE:IBP,NASDAQ:PLMR,NYSE:LEN,NASDAQ:NBTB,NYSE:EGY,NASDAQ:SAGE,NYSE:PLOW,NYSE:MFC,NASDAQ:CRUS,NASDAQ:HLIT,NASDAQ:CTMX,NASDAQ:MTRX,NYSE:BBW,NASDAQ:BBSI,NASDAQ:MNRO,NASDAQ:CHTR,NYSE:SBOW,NYSE:MPC,NYSE:SD,NASDAQ:OPCH,NASDAQ:ACIW,NYSE:FIX,NYSE:MTDR,NYSE:MYE,NYSE:FDP,NASDAQ:LRCX,NYSE:PKG,NYSE:PAG,NASDAQ:MBWM,NYSE:TDG,NYSE:AN,NYSE:AG,NASDAQ:NMIH,NASDAQ:RPD,NASDAQ:MDB,NYSE:ELAN,NYSE:SMP,NASDAQ:TXN,NASDAQ:PFG,NASDAQ:SONO,NASDAQ:FCFS,NASDAQ:EEFT,NASDAQ:TER,NASDAQ:ENPH,NYSE:GKOS,NYSE:DOOR,NASDAQ:SPSC,NYSE:CWK,NASDAQ:VCYT
20,2020-09-28,Simple + Baseline,4.1981873742972886e-08,-3.751195684014183e-07,0.004100552001085858,-6.655139211060201e-07,-7.540782214253847e-07,-6.518533519997213e-07,0.0999962679417338,-1.714260706018619e-06,-1.4312052383791314e-06,-3.2312742174720975e-06,0.01204970553312651,-6.807111145244683e-07,7.532579637548406e-08,-1.0532135830026512e-06,-9.22745209203118e-07,-7.718036950778753e-08,0.09998710439066766,0.0076263984334070094,2.1412728163497536e-08,0.02641278325909008,-2.0055571631524646e-07,-1.6850123422524864e-06,0.06501519825292966,3.646776671748526e-07,-4.854169183396033e-07,-1.6037793498690356e-06,-8.505430909581788e-07,0.09999508537264415,-5.464845966996953e-07,4.597878007860671e-09,-5.395577659166455e-07,0.09999854514030922,-1.2710833366189504e-06,5.000744814262263e-07,0.09999080597370423,0.053998354725864554,0.09999736972369148,-2.4628420420742854e-06,0.05602449291889744,-1.2505384026081127e-07,-2.6292922568056895e-06,-1.1499305004832682e-06,-3.144838415302718e-07,-1.5398018611979752e-06,0.08741584401600559,0.08742526696348912,1.903212004177131e-07,-5.8586312629289125e-06,-3.24367581151005e-07,-1.7724497540560111e-06
20,2020-09-29,Simple + Baseline,-7.208634010997953e-08,8.52314202294843e-07,0.004105370956035843,1.914548150593405e-06,1.1379033489947798e-07,-1.7326055329048802e-07,0.09999857648133262,6.061155712585333e-07,4.7317871023335073e-07,-2.0936147739653993e-06,0.020242428628279945,-2.5856066859064375e-07,5.664532268338605e-07,0.0023352898819338566,-1.9781378681145615e-07,-3.5147834717826116e-07,0.09999244799441598,-5.19153255297529e-07,7.924767027520092e-07,0.028233715354641573,-6.294307045794222e-07,-6.1629030388834e-07,0.06502339203170633,-3.5463972107194767e-07,5.946747324747166e-08,-7.005267497387811e-07,-1.6250977393029518e-06,0.09999955723581315,1.5159674673082798e-06,3.438399855272687e-07,9.615250601252741e-07,0.10000074798870377,-8.822866889661954e-07,2.0808413653162045e-07,0.0999958382590498,0.06323206231714365,0.09999940822657509,-3.5418851611805436e-07,0.030089072393147093,1.4486330085248412e-06,-5.025062223271458e-07,-5.222863811498755e-07,1.7172472704785018e-08,-2.7438861899454293e-06,0.09266025525702842,0.09409551912112149,1.149898760433905e-06,-1.961684749308977e-06,-3.392751332955816e-07,1.9125781971290068e-07
20,2020-09-30,Simple + Baseline,-1.8600417202072963e-08,1.7989535220678077e-07,0.02022942156750783,4.382405709505858e-07,-5.253983494210602e-08,-5.2151044309028995e-08,0.09999957231763584,-2.602225350992154e-08,-6.604969126988737e-08,-6.992420023231606e-07,0.04781706090441283,-5.254437108818758e-08,-2.5409462507699963e-08,0.0005154930401949138,-8.684749050347167e-08,-1.5108969004014764e-07,0.09999577745126377,-4.840454469176521e-08,1.5579091431924992e-07,0.033721006287885776,-1.2450854425115314e-07,-2.0109840764731903e-07,0.06502340069015392,-4.720696450130035e-08,-1.6665662179019305e-08,-2.0904041898834603e-07,-4.822784001702003e-07,0.09999980735659932,6.2529649161980544e-09,-2.8530832956782432e-08,-1.9262127333584797e-08,0.09991786510999236,-1.9442823999027116e-07,-9.789861740722799e-09,0.04483590707182029,0.06323202994701863,0.09999984601841912,-1.5336132039343118e-07,0.030089088068484753,3.906416338336364e-07,-1.23533520192144e-07,-2.6196376048628567e-07,-6.108396750753606e-08,-1.0513448895474487e-06,0.09620383025885029,0.09842372110637616,2.084465744964396e-07,-8.745004063858634e-07,-6.457798949622207e-08,-4.62762877403467e-09
20,2020-10-01,Simple + Baseline,1.0392855464672584e-07,7.583847845438844e-07,0.005282037290683591,1.4264308311744989e-06,6.856273946333783e-07,-3.168135251967364e-07,0.0999987892517053,-9.431976765742823e-07,7.877691855932724e-07,-1.6637532637746337e-06,0.04781210047682495,-9.069442054958419e-07,-1.1273386891469405e-07,0.025619389010352663,-2.9870756828137436e-07,1.420939489256473e-07,0.09999474814618217,-5.977517031788949e-07,7.44791605678736e-08,0.02233574613347522,-1.607833108475594e-08,-8.920001928121726e-07,0.07233059880205392,4.403068598722173e-08,1.602239630727235e-07,-2.5897597169203836e-06,-5.753300016737459e-07,0.09999848622351641,8.781491416382032e-07,2.6254942977326847e-07,1.367367681156374e-07,0.04187902258628254,-1.1531843788282981e-07,4.2617606561149753e-07,-3.5711953952274154e-06,0.05467066082286812,0.09999887879973962,0.09999846342241085,0.03009438339331224,4.0040808025092117e-07,-6.653346491971464e-07,-3.128162329401533e-07,-6.756541810410529e-08,-1.251716086300752e-06,0.10000106325118135,0.099995298369038,2.609894271669331e-07,-1.857975371078432e-06,4.5961893892675076e-07,1.1332859148357844e-07
20,2020-10-02,Simple + Baseline,-3.231048638671537e-07,6.483059973719937e-08,0.005275942943538597,-9.406719618442016e-08,-4.510458005108994e-06,-1.538488941490892e-06,0.09999776378467448,-2.229465355497818e-06,-1.7646152842231862e-06,-9.802634200806897e-07,0.0478057550408063,6.249590252110902e-08,-2.1039057921425595e-07,0.025608101366466025,-2.4414787300711993e-07,2.8755803092929744e-08,0.09999081683832381,-3.509692311766589e-07,-1.5507449903936126e-07,0.021001492565071587,3.794546428843239e-08,-8.35219430895388e-07,0.09999714938407432,3.81964967952242e-07,4.0793671926079646e-07,-4.028754659404471e-06,-1.6458112796749228e-07,0.09999329497290882,-2.225004263983441e-07,-1.974266426223074e-06,-1.4349600764940558e-07,0.07738670414326813,1.9362341161165202e-07,-6.227451554654075e-07,-2.491622968827876e-06,0.02306475505312011,0.09999725365245156,0.09999476017075525,-4.939598504065919e-06,-7.440834158897404e-07,-5.542903013431555e-07,-1.251648530039749e-06,-7.518836009805102e-07,-2.7446973632347155e-07,0.10000016313728756,0.09991732705188743,3.4598883634179807e-07,-1.5706824136330484e-06,2.6222443127720377e-07,-5.8647200926117826e-08
20,2020-10-05,Simple + Baseline,-1.8692637437177832e-07,-1.3645022194016455e-07,0.005276918460629375,-1.496089935573734e-07,-1.8458921947567973e-06,-3.623190613833873e-07,0.09999877283488105,-9.246748880657313e-07,-7.150442035461047e-07,-4.155885089998635e-07,0.047805596620039775,-2.2943061967022928e-07,-3.849610986992649e-08,0.025605690617589758,-2.2413631899320154e-07,2.379156825553765e-07,0.09999451705509993,-4.885755643635299e-07,-1.99340840140934e-07,0.02098783916844554,1.0479721756784343e-08,-3.3811813331712523e-07,0.09999915425838328,-2.186852417958956e-07,1.761491309759779e-07,-1.2910593972647673e-06,1.6010031822949325e-07,0.09370566965712893,-2.399663373403879e-07,-7.154112853634664e-07,-1.9091110897723476e-08,0.07975313288713311,-1.6812841258448695e-07,-1.2632581979437285e-07,-1.249577931132316e-06,0.04193002227182915,0.09999888378501602,0.09999720531045139,-2.3769466911170965e-06,-2.9732244921691604e-07,-3.936566289942889e-07,-2.3003032106338065e-07,-2.7885044820977954e-07,-1.1666559004880898e-07,0.09999991612864481,0.08496069852257951,-7.3179072016443994e-09,-5.121393428035128e-07,1.3111103088491638e-07,-2.3468335217386772e-07
20,2020-10-06,Simple + Baseline,-2.649240541453482e-08,-2.942846929744785e-08,-4.761861687577924e-08,-4.9109412123039495e-08,-7.350082455500519e-07,-8.750133724392592e-08,0.09999956971454076,-3.303540641577019e-07,-2.6987086967197463e-07,-1.8790059581863444e-07,0.06608651673684938,-7.917563470958176e-08,-2.63133370620255e-09,0.010919670337582807,-6.954158355242786e-08,5.815090481498831e-08,0.09999684880054131,-3.905998142249775e-08,-4.1913467582459334e-08,0.033486239567483075,-9.010949214157993e-09,-1.264697657523926e-07,0.09999976313671628,-2.4192043545494776e-08,-4.454082846958962e-09,-4.5454413384980127e-07,-4.339789578956764e-08,0.07651481800210669,-5.758699416527016e-08,-2.0042480572009633e-07,-6.744894671387362e-10,0.0992725393767694,-8.594116286943449e-08,3.5261589547456454e-09,-5.916438792672896e-07,0.09999986623941588,0.07554762456268045,0.09999874287511133,-1.2203071480230392e-06,-8.345010699959885e-08,-1.3468178441902587e-07,-1.1008830792226427e-07,-8.941414448763451e-08,-9.510076980062214e-08,0.09999996828701767,0.03818343673149848,-8.780089491098946e-09,-2.7012268157448466e-07,2.5386114507906823e-08,-8.498576117216499e-08
20,2020-10-07,Simple + Baseline,-9.500228150587785e-08,-1.0354436750689415e-07,3.5679569952129275e-07,-1.5242989018858627e-07,-3.215924636139977e-07,-2.6277237385094907e-08,0.0999996664439699,-1.9217781196512572e-07,-1.4982632023027885e-07,-4.118362077274217e-08,0.06608682241982705,-1.7792355377153504e-07,1.3648054340233698e-08,0.015019403480102608,-1.1992226104083331e-07,1.4625095399269987e-07,0.099998269099436,-3.654979882420844e-07,-1.647609353788198e-07,0.03347557595195262,3.835730403784415e-08,-7.106489073101496e-09,0.09999992615933201,-1.94037188474512e-07,1.0382304544750858e-07,7.197370049648229e-09,1.627948123056572e-07,0.05030831196263005,-2.3039012985207764e-07,-1.549705258830379e-07,2.325030993073727e-08,0.08321455690144901,-6.75559616106844e-08,-5.7880486105339845e-08,-1.455114508319846e-07,0.10000027970977375,0.0999999442170144,0.09999924092083635,-4.0246713734364325e-07,-1.5623626939722192e-07,-1.0805150162679907e-07,1.392432587645278e-07,-4.4998186440231474e-08,-2.279623452999187e-08,0.09999999968819709,0.05190040508234615,-8.128584134136198e-08,1.6275674878174938e-07,7.994662205979008e-08,-5.257231357183442e-08
20,2020-10-08,Simple + Baseline,-3.5244887201043015e-07,-6.85632687819591e-07,-1.2885992499924414e-06,-1.2854155374756183e-06,-2.2458095543462085e-06,-5.720492293172219e-07,0.09999681558591009,-1.7375975060462725e-06,-1.8213918587099093e-06,-2.2163473626260276e-06,0.09999798085041771,-3.228033994192701e-07,-5.233051228084531e-08,0.0006012257620494675,-6.928648904845189e-07,3.535070468581315e-07,0.09999072618729213,-1.5600346665646673e-07,1.7088807979071048e-07,0.04454009309052178,-1.8302876881716442e-07,-1.4602883873378894e-06,0.09999810913327517,5.773891822305137e-08,-2.169025703386179e-07,-1.5344693781251186e-06,-9.250653202635952e-07,0.050302942487247974,-1.0546886950785892e-06,-7.872613912105407e-07,-4.723686523406549e-07,0.08320973657610833,-5.62462435264244e-07,-2.868947849099289e-07,-1.8484606994561938e-06,0.09999769549628656,0.09999790872858925,0.09999583067574841,-2.823496611347735e-06,-3.5148904160426996e-07,-1.4286534068383656e-06,-1.4196037909654212e-06,-2.611455882538536e-07,-8.756805299590376e-07,0.09999906038001759,0.021405103803129766,-5.069126620532154e-07,-2.371383897932341e-06,-1.403431608952709e-07,-8.338330211403725e-07
20,2020-10-09,Simple + Baseline,-1.52642395434572e-07,-2.589056769861399e-07,-1.3839816720438488e-07,-5.560107601766493e-07,-1.248924818996144e-06,-2.6404368651240734e-07,0.09999837603839283,-7.88451159777553e-07,-8.819888533934598e-07,-9.338310488895822e-07,0.0999992255109852,-2.1151321187923518e-07,9.407079567082404e-08,0.004899741047789389,-2.4159997985267283e-07,2.328923572605698e-07,0.09999403130631489,-4.246565873545863e-07,-9.877066119121708e-08,0.04452912250243861,4.523835785187183e-08,-5.526083391289087e-07,0.09999913185548982,-8.179522678436099e-08,1.6611063192841297e-07,-8.351563487836894e-07,-2.5586806526285216e-07,-1.1087057797143338e-06,-4.584688961649772e-07,-4.110742963889665e-07,-4.5748823035208236e-08,0.02941684531380086,-2.6775607690856265e-07,-2.1277844116219327e-07,-1.0480048645938127e-06,0.0999992163615192,0.09999903769189868,0.09999745342861834,-1.7785488454738415e-06,-2.772361377624626e-07,-4.5457554018740615e-07,-4.902672226213945e-07,-1.1714176208828049e-07,-5.202501582631086e-07,0.09999978652733424,0.09999970793140371,-1.4551499672239528e-07,0.02118329911190232,1.2107968036137885e-07,-3.6526373444259665e-07
20,2020-10-12,Simple + Baseline,-8.903992740533463e-08,-1.1203288554618938e-07,-3.7260674080091675e-07,-5.132347358766908e-07,-1.698277987132569e-06,-3.76658292476086e-07,0.09999876484677787,-4.209452416534064e-07,-7.253996627220805e-07,-7.55337316366494e-07,0.09999904078376752,-1.4324304830697419e-07,3.7790989060674177e-07,0.00556826391379586,2.145052752343723e-07,-1.54958638487619e-07,0.09999496652191706,-2.0289666200331752e-07,1.0046491178519948e-08,0.033387172704807226,1.3547560128807614e-07,-2.9677745804405644e-07,0.09999886946958185,2.940666476564854e-07,4.178407528622648e-07,-1.727726983271457e-06,-8.446515840749263e-07,-1.86929005872249e-06,-1.922802687238544e-07,-5.368636987804957e-07,1.7185721488329851e-07,0.026003710459048573,-1.7880237125897734e-07,-2.529526373312703e-07,-1.0009714497823945e-06,0.09999956429325725,0.09999927423276102,0.09999777680617,-2.2260790849034374e-06,-5.199760871218122e-07,-1.9527753519073873e-07,-8.138786079557005e-07,-1.3101855114272532e-07,-8.389971763183827e-07,0.09999986098253055,0.09999913483878363,-6.046657343136428e-08,0.035069106555163466,3.5060108746373143e-07,-2.151190248530754e-07
