seed,name,avg_turnover,max_turnover,avg_max_weight,avg_cost_coeff,avg_realised_tc,has_nan_weights,gross_n_obs,gross_mean_daily,gross_vol_daily,gross_ann_return,gross_ann_vol,gross_sharpe,gross_max_drawdown,gross_cum_return,net_n_obs,net_mean_daily,net_vol_daily,net_ann_return,net_ann_vol,net_sharpe,net_max_drawdown,net_cum_return
6,AR1 + Sample Covariance + Two-Step,0.2319879502707231,1.5157521900498165,0.09981221090393927,0.001999999999999999,0.00048093005287117,False,1011,0.001072528524437177,0.015605906463698496,0.2702771881581686,0.24773608492009,1.0909883727489658,-0.23641324979822753,1.613624458761855,1011,0.0005915984715660072,0.015580838380330116,0.14908281483463381,0.2473381414334634,0.6027489895841184,-0.3646427614659593,0.6082071736605394
6,AR1 + EWMA Covariance + One-Step,0.23239553334524474,1.716820415171671,0.09999746714774661,0.001999999999999999,0.00047645050137669223,False,1011,0.001066274902462741,0.01634304620809329,0.26870127542061073,0.25943781559111206,1.0357058966457626,-0.30486146768560696,1.5661869619844628,1011,0.0005898244010860488,0.016340339040183074,0.1486357490736843,0.2593948406328257,0.57300965860026,-0.419052863856063,0.5855940964224455
6,AR1 + EWMA Covariance + Two-Step,0.2386178105172123,1.6931273237431193,0.09996972079317999,0.001999999999999999,0.0004893028405584149,False,1011,0.001068134167516853,0.016346047214997692,0.2691698102142469,0.2594854550988231,1.0373213793880494,-0.3045379786866952,1.5708892080559704,1011,0.0005788313269584378,0.01634156388463355,0.14586549439352633,0.25941428443568987,0.562287827406386,-0.42257166025310944,0.568044106024834
6,Simple + EWMA Covariance + One-Step,0.20854804187409304,0.8414980983846224,0.09999740089072438,0.001999999999999999,0.00042092689487173033,False,1011,0.0009798911481115474,0.016368134504272262,0.24693256932410995,0.2598360799461594,0.9503398041383506,-0.38002479259161503,1.350595789652881,1011,0.0005589642532398169,0.016458258015432017,0.14085899181643385,0.2612667463330114,0.5391386152024665,-0.4818935875959558,0.533780308134268
6,Simple + EWMA Covariance + Two-Step,0.21210612443363935,0.8459501649128347,0.09997273538397798,0.001999999999999999,0.0004283944604997235,False,1011,0.0009816030776391136,0.0163630432267024,0.24736397556505663,0.2597552584203267,0.9522963156525635,-0.3797071311281254,1.354866255612591,1011,0.0005532086171393902,0.016453209716255125,0.13940857151912633,0.26118660706801594,0.53375084229653,-0.48358843288399556,0.5250142676225766
6,Simple + Sample Covariance + One-Step,0.20229245716282637,0.756490852099725,0.09999765129597668,0.001999999999999999,0.000421913872590618,False,1011,0.0008475995703342841,0.015314034870636576,0.2135950917242396,0.24310276702005348,0.8786205699856151,-0.36535178419304537,1.0915211080367357,1011,0.00042568569774366593,0.015350295378884986,0.10727279583140381,0.24367838474348208,0.4402228615571663,-0.4277733441037185,0.36460829495300673
6,Simple + Sample Covariance + Two-Step,0.20597826325354843,0.7521228759632206,0.09997471299407423,0.001999999999999999,0.0004296133524078479,False,1011,0.0008492068460865058,0.015313251801593614,0.21400012521379946,0.24309033618437106,0.8803316848082837,-0.3658864225008116,1.0949510265071076,1011,0.00041959349367865823,0.015349095540171285,0.10573756040702187,0.24365933789438304,0.43395652849083516,-0.42979324715131784,0.3562600328347796
7,Simple + EWMA Covariance + One-Step,0.1898818668916332,0.8000237766691972,0.0999973001176634,0.001999999999999999,0.00038874005558453453,False,1014,0.0011932956795914537,0.020271794379242064,0.30071051125704634,0.32180475933906894,0.9344501674700321,-0.4322769477537103,1.742774796756636,1014,0.0008045556240069193,0.02032269769381643,0.20274801724974365,0.3226128244067049,0.6284561614145489,-0.5446839446984468,0.8474786867160518
7,Simple + EWMA Covariance + Two-Step,0.1932297387897447,0.7944528910656722,0.09997371894159346,0.001999999999999999,0.0003955863822652032,False,1014,0.0011907179820446882,0.020258867882292936,0.3000609314752614,0.32159955756156516,0.9330265680412806,-0.4326131156530473,1.7362324164155187,1014,0.0007951315997794849,0.020309881984284715,0.20037316314443018,0.32240938132493036,0.6214867641909286,-0.546879619741149,0.8303238906326313
7,Simple + Sample Covariance + One-Step,0.20509413035040436,0.8000246586047801,0.09999762849087315,0.001999999999999999,0.00044378028818740765,False,1014,0.0008929086953521343,0.0194536193861742,0.22501299122873783,0.30881663397553155,0.7286297643104492,-0.42529490494316047,1.0575826127835208,1014,0.0004491284071647263,0.0194796371189769,0.11318035860551103,0.3092296526795736,0.3660074563508613,-0.5450116771341869,0.3112375053467462
