seed,date,strategy,NASDAQ:MORN,NASDAQ:PLAB,NYSE:USPH,NASDAQ:HWC,NYSE:RRX,NYSE:ORCL,NYSE:JPM,NASDAQ:CSTL,NASDAQ:PBYI,NYSE:SBOW,NYSE:USM,NASDAQ:VSEC,NASDAQ:ADBE,NASDAQ:WERN,NYSE:VOYA,NASDAQ:SFIX,NASDAQ:MDB,NYSE:PGR,NYSE:NFG,NYSE:MFC,NYSE:MDU,NYSE:MS,NYSE:ALK,NYSE:HP,NYSE:BBW,NYSE:WLK,NASDAQ:KIDS,NASDAQ:FHB,NYSE:IQV,NYSE:SD,NYSE:LXU,NASDAQ:MNRO,NYSE:SCL,NASDAQ:GO,NASDAQ:HEES,NASDAQ:MERC,NYSE:SMG,NYSE:LII,NASDAQ:UCTT,NASDAQ:RVNC,NYSE:WGO,NYSE:QTWO,NASDAQ:RPD,NASDAQ:HOPE,NYSE:JEF,NASDAQ:RYTM,NYSE:FDX,NYSE:IEX,NYSE:MO,NYSE:TRI
10,2022-03-21,Simple + Baseline,-1.4488839392857264e-07,-7.838573879517167e-08,-5.0229897876743545e-08,5.540180535610769e-08,-7.678332474520362e-08,-2.564725654954157e-07,4.3711941628701376e-08,7.66606894518978e-06,-3.3831798669234905e-08,0.09298310264255588,-3.6404400821140413e-07,-2.3741593599119997e-08,-2.1729064835915526e-07,-2.868045013236767e-07,8.091048739180279e-08,6.109090584278596e-08,-8.080004277197254e-08,0.09999934110871742,-4.236494102533132e-07,0.016232899260648817,-1.332294866384411e-07,-3.457083087559249e-08,3.8099649617047806e-08,0.09999997864815818,3.6858704899464595e-08,0.09999996389684065,-1.0302161352423222e-07,5.212218742492622e-08,-1.5332423499099978e-07,0.09999999221618444,0.09999997426595554,1.8307660641895286e-07,-1.1266011564583954e-07,0.09999964522038189,5.053046485487335e-09,0.09999990878350846,-5.984974478280358e-08,-9.247113253862798e-08,-2.903100125853754e-08,1.9014708859229915e-08,3.8529737563075535e-10,-1.349593953580541e-07,-2.1848590500063285e-07,0.0907805480837979,3.013838410109648e-08,-3.513952309629442e-08,-5.5526611458064946e-08,-9.728339901784229e-08,0.0999999079982367,-2.3681956471530628e-07
10,2022-03-22,Simple + Baseline,-3.0454985540927516e-07,-1.6436793559853218e-07,-2.4599034607467456e-07,-7.173487668556749e-08,-3.5125666759345713e-07,-5.158684783148115e-07,-1.0667251871774763e-07,0.004939333520029967,-2.3445931487084812e-08,0.09298209816119102,-4.2942110280966314e-07,-1.1260752332150275e-08,-3.6859862806288415e-07,-5.01268938840547e-07,-1.7304630883679614e-07,1.7766387902981694e-07,-6.001463648058175e-08,0.09999911756151415,-6.393049598166311e-07,0.016232307812783193,-2.3448366607903869e-07,-2.061816522063806e-07,-6.824831173930659e-08,0.09999964382913437,-6.069771800857342e-08,0.0999995052174917,-1.3063400469770018e-07,-1.2501128482151333e-07,-3.15353838847236e-07,0.09999979588348284,0.09999976575860076,1.417311291625231e-07,-2.0819668369603687e-07,0.09999945061156015,-6.477965002331353e-08,0.09999952322731563,-1.383971090825906e-07,-3.3470096184002205e-07,5.9367428463811335e-08,0.013498275059329332,-4.640365640390828e-08,-1.6661585736417316e-07,-3.8313274660313576e-07,0.07235886234734892,-5.909932950120359e-09,-5.204389249065722e-08,-2.0614013496493702e-07,-3.3007912641842216e-07,0.09999946425338303,-4.725456946984034e-07
10,2022-03-23,Simple + Baseline,-2.0393563394216377e-07,-3.9119913626650356e-07,-1.200663733130292e-06,-2.272762772579555e-06,-1.3454171729835974e-06,-8.878874223765953e-07,-1.4870702912033726e-06,0.004939950300916862,-2.440021661173115e-07,0.09998170760333822,-1.4636748440508655e-06,-2.854839888955635e-07,3.725544847898824e-07,-1.1958281125248792e-06,-1.8515229182387431e-06,3.2838975605704815e-07,4.993070250650152e-07,0.09999795495506783,-1.6097922523158474e-06,0.01622919668097073,-1.2073919088181963e-06,-1.41183674885747e-06,-1.7472824976332043e-06,0.09999819322828547,-5.36057046258518e-07,0.09999727746827332,5.617090613301552e-08,-2.440638867542284e-06,-1.1628120873862638e-07,0.09999927145594867,0.09999910074247036,-5.427937640311222e-07,-1.0428467002391161e-06,0.09999881158176245,-1.0754849382462038e-06,0.09999779035411684,-2.498862288810419e-07,-7.584052760597909e-07,5.997852880912395e-08,0.06434252689708525,-6.983775650572843e-07,5.841855594856158e-07,-1.4990501316632594e-07,0.014548974788438326,-1.2968639528398492e-06,-2.462555360193877e-07,-1.0880993834889856e-06,-7.880619037412714e-07,0.0999978991908363,-7.022986499318314e-07
10,2022-03-24,Simple + Baseline,3.114820154148208e-07,2.3812023145385741e-07,3.6268945769094715e-09,-4.954209520152495e-07,-1.0420926633825233e-07,2.306238937972143e-07,-2.592016341264582e-07,0.004941049401793987,1.291029409666822e-07,0.09999528622933802,-1.2824087164813606e-07,1.0468370484611372e-07,6.123132581836836e-07,1.1470970474403703e-10,-2.780023468844347e-07,2.6115075519968628e-08,2.2170161087451953e-07,0.0999997910250108,-1.1827030007838131e-07,0.015153145289919765,-1.6729819490324386e-07,-1.8682450634786416e-07,-2.1137185379620916e-07,0.10000012086498723,9.683513566047098e-08,0.09999957447755059,3.228723047057706e-07,-5.863852187022674e-07,4.03773794112251e-07,0.10000022199599298,0.10000026984162971,-1.551907480127154e-08,-9.792286522433617e-08,0.10000021256255784,4.553055585503369e-09,0.09999980526987699,1.7597820080065488e-07,1.218627215173938e-07,1.1817897981313146e-07,0.07990647129314185,-6.802174047798929e-08,5.610804723225892e-07,5.148662748854149e-07,2.5082326728950816e-06,-2.386559684193017e-07,1.5112412744052871e-07,-1.2187150730577812e-08,1.1267372160739195e-07,0.09999976663965766,2.7030234601892406e-07
10,2022-03-25,Simple + Baseline,1.5853829695292763e-07,1.1003999946217267e-07,9.132870973751412e-09,-2.43003067633321e-07,-5.875958994202423e-08,1.516099346491859e-07,-1.5248851334583205e-07,2.0609001488417134e-08,3.253534509646815e-08,0.09999873427132742,-5.8056837559743194e-08,2.1022187262604775e-09,3.180574766080836e-07,5.16390876467795e-10,-1.3361748410806135e-07,-3.343908801678183e-08,5.381252992634313e-08,0.09999993819609983,-3.436581154902239e-08,0.01515322443888226,-1.1603412239830987e-07,-1.009425925158076e-07,-7.273648931898318e-08,0.10000012008310051,2.6851149987702304e-08,0.09999982811537433,1.4125015088685658e-07,-3.094607922180536e-07,2.1983434978558778e-07,0.10000009394882772,0.10000009356388151,-5.4718718903710494e-08,-8.115463779516872e-08,0.10000015482798227,8.681643235804117e-09,0.0999999539514252,6.516566739836727e-08,5.220428986656813e-08,1.0097309572616873e-08,0.07990651903023348,-7.292846492592433e-08,-4.117409863394938e-08,2.8522932281737477e-07,1.5171477276976755e-06,-1.5665062770148697e-07,0.004939737949569243,-7.592095831510413e-09,5.4727780505619696e-08,0.0999999230845216,1.6692242573021376e-07
10,2022-03-28,Simple + Baseline,-8.246433793873412e-09,-5.97526141302837e-09,-1.3796612105202723e-08,-1.3955539609643035e-07,-3.885009929171899e-08,-1.944254764760541e-08,-9.302481374494276e-08,-4.169077525832529e-09,-2.174752391231169e-10,0.09999964556501832,-3.976720641087297e-08,6.063270205799509e-09,-2.5783749647930085e-09,-1.2218281716684978e-08,-8.747826931131944e-08,-1.6934491889622309e-09,-1.0870047047129671e-09,0.09999994844533526,-3.1594020174108e-08,0.015153203095864787,-6.909802482037504e-08,-6.410158520856356e-08,-4.6974593592907335e-08,0.09999997500726696,4.0676163208847964e-09,0.09999988491281069,-2.2156497224716433e-09,-1.9132518450858035e-07,-1.736881793232307e-08,0.09999998803380529,0.09999999072882063,-2.6171617105523495e-08,-4.6289535440274524e-08,0.09999997553887804,-6.958622055759087e-09,0.09999995935580877,5.049008772148585e-09,-8.065723099554974e-09,6.5671479627385725e-09,0.08484771756318883,-2.886254086303666e-08,-1.6180803274504176e-08,-9.028707888684034e-09,8.758222056174233e-07,-9.081559190823298e-08,-4.194344604792243e-09,-8.365604326583418e-09,-3.796157055270436e-10,0.099999941524165,8.90956867327698e-09
10,2022-03-29,Simple + Baseline,3.179169364731703e-08,4.538720548254468e-08,4.831175442403666e-08,-3.7948734559777955e-08,2.4992858849308645e-08,4.202846424935595e-08,-3.817979689039916e-08,2.609192981390729e-08,2.9674895332908213e-08,0.09999993171394128,2.1308227934771602e-08,4.259373556266176e-08,5.677119624343579e-08,3.874279248775592e-08,-2.6419908284261734e-08,2.079882301645452e-08,1.6318164983642117e-08,0.1000000263868955,3.556254609018306e-08,-1.5844297901202834e-06,-1.7314783906124437e-08,-1.985450758608238e-08,1.52921769117581e-08,0.10000004506748997,1.650500630336887e-08,0.09999998232550383,4.035386290192354e-08,-7.451032946797886e-08,3.38418861113105e-08,0.10000001234900707,0.10000003463474633,2.203175620270872e-08,8.585535998163107e-09,0.1000000648496394,4.179515133169384e-08,0.10000003357870325,2.0286219370813138e-08,4.817303282980294e-08,1.963832305006601e-08,0.10000008846687318,2.015559586294398e-08,5.652653881978686e-08,5.6365166164103636e-08,5.505574843452362e-07,-3.566505501091604e-08,3.394709429950869e-08,4.2289875732303334e-08,4.274744362216068e-08,0.10000001472740827,5.024249669358054e-08
10,2022-03-30,Simple + Baseline,2.15786808767336e-09,9.125747115669538e-09,9.721368489604692e-09,-3.709813570921474e-08,-3.0857184314839035e-09,5.465968446692371e-09,-3.9183298789061486e-08,1.4700032925128557e-09,2.8495482196675854e-09,0.09999997305415965,-5.779387563680211e-09,1.140088169919243e-08,1.5974840602213318e-08,4.273568151371617e-09,-3.6332785221329795e-08,3.4359545928825523e-09,-2.034266159710297e-09,0.09999999298885737,-2.1397508300176805e-09,0.01498527696518217,-2.6734537632095758e-08,-2.7897133023458006e-08,-9.166228770531434e-09,0.10000000116444384,-1.1279750544095925e-09,0.09999996693337508,7.390506051284913e-09,-6.182563655414214e-08,3.321580834145295e-09,0.09999999496414588,0.09999999985063167,-3.2718879356588377e-10,-8.973375584138364e-09,0.10000001488104529,6.309814703907701e-09,0.0999999979978942,-1.6225258660928002e-09,1.0764956222094414e-08,1.7443820004678446e-09,0.08501463872011752,3.7930515495972425e-10,1.6174794377894172e-08,1.4205886844621982e-08,3.004297001277665e-07,-3.629937508129956e-08,3.2177289588350585e-09,7.1632792945715535e-09,7.501238963794404e-09,0.09999998765343245,1.0518864833951221e-08
10,2022-03-31,Simple + Baseline,-1.8150665806531616e-07,-1.9878949008551938e-07,-3.356768567207519e-07,-2.0543448707913917e-07,-2.3378920375575961e-07,-4.5113685576667136e-07,3.1175240807072504e-08,-5.9173775269367934e-08,-4.214497607139945e-08,0.09999980211996945,-2.8642871825636295e-07,-1.0132639021721003e-08,-3.2728503671849893e-07,-2.7282294869571287e-07,-1.539822183079104e-07,8.809158042191397e-08,-1.1750119437122613e-07,0.09999950389874644,-4.4749637656228724e-07,0.0026188419451680864,-1.167428247314148e-07,4.2223934024999403e-08,-2.0140059934884863e-07,0.09999955573377145,-2.660915035653522e-08,0.09999951214952892,-1.5439740272850874e-07,-2.4275099310906e-07,-3.065303110807146e-07,0.09999989587403538,0.09999964711998315,-3.868025036051859e-08,-1.2626521030421728e-07,0.09999939820968162,-2.513743742595541e-07,0.09999953280440294,8.113703047425818e-08,-3.783792047459648e-07,1.2728717492914794e-07,0.09661898290770152,-6.761585370285739e-08,-2.4777885894735214e-07,-4.234193189046157e-07,-9.407498378407704e-08,8.244653411420963e-09,0.0007722217761614426,-2.3796609976551494e-07,-2.4839292017068473e-07,0.09999960152933866,-3.8372371034420397e-07
10,2022-04-01,Simple + Baseline,1.850700889553055e-07,1.6734920757327756e-08,2.7010426694638423e-07,2.3039917848884858e-07,1.7861131126217422e-07,2.3197917855922259e-07,2.8057196973933866e-07,0.008067019151672053,7.733202998484934e-08,0.10000018560308534,3.096573324096709e-07,7.24737775920046e-08,8.946071572794559e-08,1.4301537160052956e-07,3.10141887747284e-07,-1.0368016864395202e-07,0.003485555304136826,0.10000038592396043,3.076727009156241e-07,1.764889209623452e-06,2.865608641126551e-07,2.7805544655122664e-07,2.38557816500249e-07,0.10000024391257621,4.069043566300077e-08,0.10000030405487939,1.1720731280865787e-07,2.5659999978662336e-07,2.2463296620249112e-07,0.10000016020279524,0.10000017788809834,1.1441023335439079e-07,2.2348287761258259e-07,0.10000026826625755,6.635499710745472e-08,0.10000029321072376,1.4299255654898396e-07,1.517858560239368e-07,-5.5546179577017426e-08,0.10000023215576583,3.044637103050833e-08,-4.710733439201589e-08,8.19366049957812e-08,4.41607518170532e-07,2.8185067872179073e-07,0.050903252199762265,1.688504168015929e-07,1.8052265877582743e-07,0.03753408563806101,2.4007907491057624e-07
10,2022-04-04,Simple + Baseline,1.379614849703345e-06,6.987760089198657e-07,1.8560085706280475e-06,9.755670379259762e-07,1.057596154161437e-06,2.1670404047002046e-06,7.804777461239372e-07,0.01212096902445489,5.819839940970575e-07,0.10000105325921606,1.662779680930252e-06,3.6924351402860586e-08,1.8367625890705664e-06,8.794099241248506e-07,1.4592557427239785e-06,-4.4955255170789666e-07,0.0034894917473002203,0.09310830567414805,1.9914718253393905e-06,2.758344554448753e-06,8.856026114168954e-07,9.039049748849655e-07,1.6121443185451612e-06,0.10000136342198394,2.2041759864869405e-07,0.09254819948039568,8.45199136923303e-07,1.2770366299483294e-06,1.8713892108565085e-06,0.10000081995947671,0.10000134394675465,3.649430420914079e-07,8.106536638052624e-07,0.1000023288553199,2.6844675890240793e-07,0.10000223284029065,4.983163382211237e-07,1.4260177650406148e-06,-1.8562529409429092e-07,0.10000082916925097,-3.173766950473315e-08,7.57807544397169e-07,2.129115616412107e-06,1.5635243538788228e-06,1.0449918944985718e-06,0.09867713711945357,1.065312966112668e-06,1.2002054234049836e-06,5.899864464139729e-06,1.7974643715922338e-06
10,2022-04-05,Simple + Baseline,8.10362444652735e-07,1.4640773415972906e-07,8.924257166691309e-07,1.467886831130348e-07,3.2776514723321956e-07,1.2049366730689875e-06,9.69499714416832e-08,1.1330420749187324e-07,0.0398647824518253,0.10000023595015793,7.377805183745119e-07,-3.6167968706990576e-07,1.1281200556785717e-06,2.8728582218973195e-07,5.816903868996257e-07,-2.2617938410840144e-07,3.138547769338271e-07,0.024874322817957678,1.0440306796081007e-06,1.4806209673673974e-06,2.368262781063106e-07,2.0939322812957294e-07,6.34723128439514e-07,0.10000048119632682,-4.6021617809885014e-08,0.09254781390033498,4.850050302192802e-07,3.587330599384657e-07,1.1224527821094859e-06,0.10000016026891564,0.10000025395659967,-1.6925842910067681e-07,1.6190844854943608e-07,0.10000124713264937,-1.4723894922875624e-07,0.10000113044007553,2.1464459533990157e-08,6.848206350468139e-07,-2.4945496677172183e-07,0.09791559592666733,-3.662318747756098e-07,3.477587222740588e-07,0.0460986088430824,5.592209257973681e-07,2.38723220085755e-07,0.09867721392127975,3.522554689362566e-07,5.456670259361742e-07,3.376465342930146e-06,1.071425509395894e-06
10,2022-04-06,Simple + Baseline,5.1295650254295006e-08,1.5065344490288258e-07,1.808111887280384e-07,3.026973247936386e-07,8.989529517398731e-08,2.581464976998453e-07,-1.6672119434205676e-08,-3.985634482515954e-09,0.08804954171217744,0.10000002901281665,4.195358215740435e-08,-2.3083373281221234e-07,1.8819682221976552e-07,-2.739779816944132e-07,2.7231435091652987e-07,-3.466387122595268e-08,-5.284241423836068e-08,0.07104911422107228,0.026808674044012385,6.503699589607856e-07,-2.325955320407661e-07,8.886511573363808e-08,4.6374777627043913e-07,0.10000021567689121,5.2975036812691235e-08,0.0925478547194917,-3.657146279994116e-08,2.7129534079787643e-07,1.654855878734855e-07,0.10000008706835965,0.10000028969463225,-1.4192916151144366e-07,-1.377390915353906e-07,0.10000020981004583,1.553433853340455e-07,0.1000005625247884,-1.2599996897589928e-07,6.079359228778667e-08,1.6409807110934037e-07,0.09999975647611895,-1.264464911646597e-07,-7.614626107347281e-08,0.013433037404491399,3.720320249979081e-07,1.5858176257977883e-07,-1.802766178579825e-08,-4.865880386157227e-09,-8.234569398461594e-08,0.00810804230809094,5.0812292312255367e-08
10,2022-04-07,Simple + Baseline,-5.3912050967141945e-06,-2.797222943276859e-06,-3.6837109153288674e-07,-1.4060836832451902e-06,-7.005673741959658e-07,-1.0402665317481946e-06,6.174581314880615e-07,-3.0754510333668802e-06,0.07594846648288113,0.09999815134944945,4.66754003332793e-07,-5.340770697887446e-07,-5.786060337505817e-06,4.794663241808331e-07,-1.443712675650202e-06,-6.103570097328879e-07,-2.7723726226029904e-06,0.09999960947066128,0.026807703584926033,-1.9092293077782365e-06,5.603833181025866e-07,2.4154265653252e-07,-2.7883397409239272e-06,0.09999683162510921,-8.303719133285028e-07,-3.0391941453798785e-06,-3.6381036795109106e-06,-5.601699571316563e-07,-4.015132155640435e-06,0.09999759038574924,0.09999671826175038,4.308735126420079e-08,6.268894603725985e-07,0.09999793332158785,-3.3470307566998826e-06,0.09999471843336263,2.5796977499640874e-07,-8.043472272225238e-07,-1.8136618972189386e-06,0.09999859464396701,7.2643073553871e-08,-4.0234326938234424e-06,-7.5257296939846e-06,-8.423072209579487e-08,5.528922249292328e-07,-6.521678577684719e-07,1.3534728523771893e-07,-9.280142247647584e-07,0.0973239776151389,-2.4658138012318407e-06
10,2022-04-08,Simple + Baseline,-3.6420691182766734e-06,-1.4536473824135247e-06,-6.596634964760708e-07,-1.1526970168765e-06,-8.310781597683952e-07,-1.1025436914274554e-06,-5.2423070440042525e-08,-1.0771012053097206e-06,0.07594767563070182,0.09999927426716529,-2.5208177333147696e-07,-6.267130646312445e-07,-3.6009604127854455e-06,-1.6973168744061087e-07,-1.3228103742370782e-06,-2.4418357755449393e-07,-9.646014624683267e-07,0.09999920530871106,0.02678425181406798,-1.6512329112623657e-06,-1.3978955500213752e-07,-2.7991634779837706e-07,-1.8430549987986252e-06,0.09999837301799039,-3.1190965494099305e-07,-2.240841151368619e-06,-1.926342169882639e-06,-7.924842366916575e-07,-2.87298317266138e-06,0.09999911158527801,0.09999912305145572,-3.3951546044712133e-07,-5.9248843333723626e-08,0.0999984909242873,-1.7985187805830496e-06,0.09999647231140235,-1.636048877397832e-07,-9.202354139286405e-07,-7.770601793627784e-07,0.09999938898666945,-2.3688902929599937e-07,-2.0382208840340564e-06,-4.463142642307499e-06,-5.339816856103056e-07,-1.255653257179748e-07,-3.72305023333117e-07,-3.390658793280349e-07,-1.0109662874427673e-06,0.09732299370244579,-1.9636044753591974e-06
10,2022-04-11,Simple + Baseline,-1.7877286559103634e-06,-3.903610341245624e-07,-9.61582964933348e-08,-2.7951004516119275e-07,-7.13747049046724e-08,-2.764647397679201e-07,3.9758139685364666e-07,-2.20388954774777e-07,0.00727079776108138,0.09999987883125544,2.0242553287348863e-07,9.205620022295621e-08,-1.6809907283570976e-06,3.217530343382709e-07,-3.979524426097751e-07,8.162570215165049e-08,-2.144935543966316e-07,0.09999984826426535,8.014114515065875e-07,-6.454803740893643e-07,3.134375914803421e-07,2.380524028506228e-07,-6.782708674061816e-07,0.09999945923572713,2.4591147923265693e-08,-9.707004376617206e-07,-6.59404948831321e-07,-6.541873710786183e-08,-1.367236603170883e-06,0.09999983466608177,0.09999983675620493,2.03816263472667e-07,4.0128129553605845e-07,0.09999942042043312,-5.382348515276863e-07,0.09999826491896512,2.7513035908705803e-07,-1.2788733709514193e-07,-4.2833968611608055e-08,0.09999990353883789,1.9366897905643316e-07,-7.050819012216381e-07,0.10000034181457075,6.278884689287735e-08,3.0842837242004124e-07,-2.3213588523712216e-08,2.102552635782363e-07,-2.0044644495637335e-07,0.0927405450135027,-8.244037383318461e-07
